"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","2","5","l","904","3","144"
"congruent","1","4","7","a","521","3","144"
"incongruent","1","2","3","a","459","5","144"
"incongruent","1","4","3","a","346","7","144"
"congruent","1","1","4","l","470","5","144"
"incongruent","1","4","2","a","1129","6","144"
"incongruent","1","3","6","l","718","3","144"
"incongruent","1","1","4","a","606","5","144"
"congruent","1","2","4","a","571","2","144"
"incongruent","1","3","7","l","525","4","144"
"congruent","1","4","6","a","579","2","144"
"congruent","1","2","6","a","501","4","144"
"congruent","1","1","3","a","738","2","144"
"congruent","1","1","3","a","539","2","144"
"incongruent","1","2","6","l","1499","4","144"
"congruent","1","1","3","a","465","2","144"
"congruent","1","2","4","a","394","2","144"
"incongruent","1","4","6","l","573","2","144"
"congruent","1","1","4","a","463","3","144"
"congruent","1","1","4","l","606","5","144"
"congruent","1","4","6","a","631","2","144"
"congruent","1","1","5","a","865","4","144"
"congruent","1","3","6","a","465","3","144"
"incongruent","1","3","2","a","795","5","144"
"congruent","1","3","3","l","514","6","144"
"incongruent","1","2","3","a","392","5","144"
"incongruent","1","4","2","a","1161","6","144"
"incongruent","1","1","4","l","573","3","144"
"congruent","1","3","4","l","592","7","144"
"congruent","1","1","3","l","479","4","144"
"incongruent","1","3","6","l","514","3","144"
"incongruent","1","1","4","a","643","5","144"
"congruent","1","4","2","l","414","6","144"
"incongruent","1","4","4","a","404","8","144"
"incongruent","1","4","2","a","475","6","144"
"incongruent","1","2","6","l","521","4","144"
"incongruent","1","3","7","l","543","4","144"
"congruent","1","1","4","l","474","5","144"
"incongruent","1","2","5","l","642","3","144"
"congruent","1","3","7","a","378","4","144"
"incongruent","1","3","3","a","475","6","144"
"congruent","1","2","2","l","421","4","144"
"congruent","1","2","5","a","358","3","144"
"incongruent","1","1","3","a","418","4","144"
"incongruent","1","2","4","l","600","2","144"
"incongruent","1","2","4","a","416","6","144"
"congruent","1","4","3","l","420","7","144"
"incongruent","0","2","4","a","390","2","144"
"congruent","1","3","3","l","459","6","144"
"congruent","1","4","3","l","485","7","144"
"congruent","1","2","4","l","445","6","144"
"incongruent","1","1","3","l","306","2","144"
"congruent","1","4","8","a","431","4","144"
"congruent","1","3","5","a","419","2","144"
"congruent","1","3","6","a","402","3","144"
"incongruent","1","1","2","a","481","3","144"
"incongruent","1","2","5","l","628","3","144"
"incongruent","1","3","6","l","473","3","144"
"congruent","1","2","2","l","530","4","144"
"congruent","1","1","5","a","455","4","144"
"congruent","1","3","2","l","456","5","144"
"congruent","1","2","4","a","407","2","144"
"congruent","1","2","5","a","459","3","144"
"congruent","1","2","3","l","413","5","144"
"incongruent","0","3","7","a","472","4","144"
"incongruent","1","3","5","l","1071","2","144"
"incongruent","1","4","3","a","568","7","144"
"incongruent","1","1","2","a","474","3","144"
"congruent","1","1","3","a","501","2","144"
"congruent","1","4","4","l","584","8","144"
"incongruent","1","3","4","a","458","7","144"
"incongruent","1","1","5","l","460","4","144"
"congruent","1","2","4","l","547","6","144"
"congruent","1","2","6","a","558","4","144"
"incongruent","1","4","7","l","514","3","144"
"congruent","1","3","5","a","485","2","144"
"incongruent","1","4","3","a","475","7","144"
"incongruent","1","2","4","a","538","6","144"
"incongruent","1","1","3","l","502","2","144"
"incongruent","0","4","6","a","481","2","144"
"congruent","1","4","8","a","713","4","144"
"congruent","1","2","3","l","510","5","144"
"incongruent","1","4","8","l","644","4","144"
"incongruent","1","4","8","l","374","4","144"
"congruent","1","2","6","a","702","4","144"
"incongruent","1","3","4","a","418","7","144"
"incongruent","1","1","4","l","525","3","144"
"congruent","1","1","2","l","502","3","144"
"congruent","1","4","2","l","604","6","144"
"congruent","1","4","4","l","579","8","144"
"congruent","1","1","4","a","550","3","144"
"congruent","1","3","2","l","533","5","144"
"incongruent","1","2","2","a","534","4","144"
"incongruent","0","1","4","l","539","5","144"
"incongruent","1","3","5","l","1395","2","144"
"incongruent","1","2","3","a","596","5","144"
"congruent","1","1","2","l","448","3","144"
"congruent","1","3","7","a","630","4","144"
"congruent","1","4","7","a","400","3","144"
"incongruent","1","4","4","a","512","8","144"
"incongruent","1","3","3","a","473","6","144"
"congruent","1","3","4","l","530","7","144"
"incongruent","1","1","3","a","452","4","144"
"congruent","1","4","6","a","368","2","144"
"incongruent","1","2","2","a","474","4","144"
"congruent","1","1","3","l","635","4","144"
"incongruent","1","3","2","a","516","5","144"
"incongruent","1","1","5","l","367","4","144"
"congruent","1","4","7","a","387","3","144"
"incongruent","1","4","7","l","1162","3","144"
"incongruent","1","1","5","l","722","4","144"
"congruent","1","4","7","a","532","3","144"
"congruent","1","2","4","a","514","2","144"
"incongruent","1","2","4","l","493","2","144"
"congruent","1","3","4","l","529","7","144"
"incongruent","1","4","3","a","408","7","144"
"incongruent","1","1","2","a","442","3","144"
"congruent","1","4","8","a","541","4","144"
"congruent","1","2","3","l","461","5","144"
"incongruent","1","3","2","a","438","5","144"
"incongruent","0","1","3","a","378","2","144"
"incongruent","1","1","3","l","628","2","144"
"congruent","1","2","5","a","423","3","144"
"congruent","1","3","6","a","434","3","144"
"incongruent","1","4","2","a","337","6","144"
"incongruent","1","2","4","a","408","6","144"
"incongruent","0","1","5","a","577","4","144"
"congruent","1","3","4","l","2","7","144"
"incongruent","1","2","2","a","1049","4","144"
"incongruent","1","4","3","a","933","7","144"
"congruent","1","1","3","l","589","4","144"
"congruent","1","1","5","a","432","4","144"
"congruent","1","3","2","l","605","5","144"
"congruent","1","4","6","a","484","2","144"
"congruent","1","2","4","a","443","2","144"
"congruent","1","2","2","l","407","4","144"
"incongruent","1","3","7","l","837","4","144"
"incongruent","1","4","4","a","548","8","144"
"congruent","1","4","3","l","470","7","144"
"congruent","1","2","5","a","511","3","144"
"incongruent","1","3","3","a","944","6","144"
"incongruent","1","1","4","a","568","5","144"
"incongruent","1","1","3","a","672","4","144"
"incongruent","1","4","8","l","787","4","144"
"congruent","1","1","4","a","517","3","144"
"congruent","1","2","6","a","527","4","144"
"incongruent","1","3","3","a","641","6","144"
"congruent","1","1","5","a","631","4","144"
"incongruent","1","3","4","a","552","7","144"
"incongruent","1","2","5","l","539","3","144"
"congruent","1","1","3","a","541","2","144"
"incongruent","1","2","2","a","520","4","144"
"incongruent","1","2","5","l","564","3","144"
"incongruent","1","1","4","a","437","5","144"
"congruent","1","2","4","l","388","6","144"
"congruent","1","3","7","a","374","4","144"
"congruent","1","1","2","l","433","3","144"
"incongruent","1","2","3","a","468","5","144"
"incongruent","1","4","7","l","492","3","144"
"incongruent","1","2","3","a","549","5","144"
"incongruent","1","1","3","a","688","4","144"
"incongruent","1","4","6","l","501","2","144"
"incongruent","1","3","6","l","587","3","144"
"incongruent","1","1","4","l","594","3","144"
"incongruent","1","3","7","l","555","4","144"
"congruent","1","2","3","l","485","5","144"
"congruent","1","3","2","l","491","5","144"
"congruent","1","1","2","l","490","3","144"
"incongruent","1","3","5","l","481","2","144"
"congruent","1","4","4","l","714","8","144"
"incongruent","1","4","6","l","749","2","144"
"congruent","1","1","4","a","625","3","144"
"congruent","1","3","5","a","656","2","144"
"congruent","1","2","4","l","523","6","144"
"incongruent","0","3","5","a","566","2","144"
"incongruent","1","4","4","a","616","8","144"
"congruent","1","3","6","a","464","3","144"
"congruent","1","3","3","l","845","6","144"
"congruent","1","2","6","a","536","4","144"
"congruent","1","3","5","a","505","2","144"
"congruent","1","1","3","a","392","2","144"
"incongruent","0","4","8","a","544","4","144"
"incongruent","1","2","4","a","568","6","144"
"incongruent","0","1","2","l","699","3","144"
"congruent","1","4","2","l","578","6","144"
"incongruent","1","1","4","l","578","3","144"
"congruent","1","4","8","a","494","4","144"
"congruent","1","2","2","l","419","4","144"
"incongruent","1","3","2","a","605","5","144"
"congruent","0","4","6","l","482","2","144"
"incongruent","1","2","6","l","737","4","144"
"congruent","1","4","4","l","568","8","144"
"congruent","1","4","3","l","554","7","144"
"congruent","1","1","3","l","472","4","144"
"incongruent","1","4","2","a","1200","6","144"
"congruent","1","3","3","l","820","6","144"
"congruent","1","1","4","l","546","5","144"
"incongruent","1","2","6","l","712","4","144"
"incongruent","1","2","4","l","1056","2","144"
"congruent","1","1","4","l","1063","5","144"
"incongruent","1","3","4","a","796","7","144"
"congruent","1","3","7","a","1868","4","144"
"congruent","1","4","2","l","634","6","144"
"incongruent","1","3","6","l","656","3","144"
"congruent","1","4","7","a","538","3","144"
"incongruent","1","4","7","l","1998","3","144"
