"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","3","7","a","433","4","129"
"congruent","1","4","7","a","456","3","129"
"incongruent","1","3","7","l","573","4","129"
"incongruent","1","4","7","l","489","3","129"
"incongruent","1","3","5","l","416","2","129"
"congruent","1","1","5","a","454","4","129"
"congruent","1","2","4","a","496","2","129"
"congruent","1","4","3","l","399","7","129"
"congruent","1","3","5","a","328","2","129"
"incongruent","0","1","3","l","370","4","129"
"incongruent","1","4","6","l","373","2","129"
"incongruent","1","1","3","a","526","4","129"
"congruent","1","3","2","l","387","5","129"
"congruent","1","4","6","a","445","2","129"
"congruent","1","3","6","a","423","3","129"
"congruent","1","2","6","a","480","4","129"
"incongruent","1","2","3","a","392","5","129"
"congruent","1","1","2","l","489","3","129"
"congruent","1","3","7","a","501","4","129"
"congruent","1","3","3","l","419","6","129"
"incongruent","1","3","2","a","366","5","129"
"incongruent","1","2","2","a","477","4","129"
"congruent","1","4","2","l","482","6","129"
"incongruent","1","2","5","l","520","3","129"
"congruent","1","1","3","l","512","4","129"
"incongruent","1","1","2","a","478","3","129"
"incongruent","1","2","6","l","506","4","129"
"congruent","1","2","3","l","474","5","129"
"incongruent","1","1","4","a","517","5","129"
"incongruent","1","4","6","l","423","2","129"
"congruent","1","4","4","l","497","8","129"
"congruent","1","4","6","a","458","2","129"
"incongruent","1","4","3","a","946","7","129"
"congruent","1","2","4","l","437","6","129"
"congruent","1","1","3","a","635","2","129"
"congruent","1","4","8","a","505","4","129"
"incongruent","1","3","4","a","447","7","129"
"congruent","1","2","2","l","491","4","129"
"congruent","1","3","6","a","484","3","129"
"incongruent","1","3","2","a","449","5","129"
"congruent","1","3","4","l","453","7","129"
"congruent","1","1","2","l","513","3","129"
"incongruent","1","1","2","a","555","3","129"
"congruent","1","2","4","a","528","2","129"
"incongruent","1","2","4","l","500","2","129"
"congruent","1","2","6","a","497","4","129"
"incongruent","1","1","4","a","468","5","129"
"incongruent","1","1","5","l","466","4","129"
"incongruent","1","4","2","a","456","6","129"
"congruent","1","1","4","l","528","5","129"
"incongruent","1","2","3","a","596","5","129"
"incongruent","1","4","8","l","435","4","129"
"congruent","1","1","4","a","508","3","129"
"congruent","1","2","4","a","532","2","129"
"incongruent","1","1","3","l","374","2","129"
"congruent","1","3","6","a","412","3","129"
"incongruent","1","3","6","l","364","3","129"
"incongruent","1","4","4","a","412","8","129"
"incongruent","1","4","2","a","563","6","129"
"incongruent","1","4","3","a","1006","7","129"
"congruent","1","4","6","a","503","2","129"
"congruent","1","4","4","l","444","8","129"
"incongruent","1","2","4","a","408","6","129"
"congruent","1","3","5","a","647","2","129"
"congruent","1","2","4","a","535","2","129"
"incongruent","1","2","2","a","895","4","129"
"congruent","1","2","6","a","544","4","129"
"incongruent","1","4","3","a","1100","7","129"
"congruent","1","2","4","l","495","6","129"
"incongruent","1","2","6","l","548","4","129"
"congruent","1","1","2","l","656","3","129"
"incongruent","1","2","5","l","478","3","129"
"incongruent","1","2","6","l","532","4","129"
"incongruent","1","1","3","a","593","4","129"
"congruent","1","2","6","a","782","4","129"
"congruent","1","3","3","l","491","6","129"
"congruent","1","1","5","a","645","4","129"
"incongruent","1","1","4","l","473","3","129"
"congruent","1","3","4","l","496","7","129"
"congruent","1","1","5","a","574","4","129"
"incongruent","1","3","7","l","391","4","129"
"incongruent","1","3","2","a","493","5","129"
"congruent","1","2","3","l","475","5","129"
"congruent","1","3","6","a","572","3","129"
"congruent","1","1","3","l","779","4","129"
"incongruent","1","4","7","l","516","3","129"
"incongruent","1","1","5","l","551","4","129"
"incongruent","1","4","6","l","600","2","129"
"incongruent","1","2","3","a","487","5","129"
"congruent","1","1","4","l","476","5","129"
"congruent","1","3","7","a","475","4","129"
"incongruent","1","1","3","l","484","2","129"
"congruent","1","3","2","l","513","5","129"
"congruent","1","1","4","l","452","5","129"
"congruent","1","1","3","a","486","2","129"
"congruent","1","4","8","a","558","4","129"
"incongruent","1","3","5","l","418","2","129"
"congruent","1","1","4","a","452","3","129"
"congruent","1","4","2","l","536","6","129"
"incongruent","1","4","8","l","494","4","129"
"congruent","1","4","6","a","465","2","129"
"incongruent","1","2","4","l","578","2","129"
"incongruent","1","3","4","a","474","7","129"
"incongruent","1","2","3","a","507","5","129"
"incongruent","1","1","4","a","472","5","129"
"incongruent","1","2","4","a","519","6","129"
"congruent","1","3","3","l","524","6","129"
"congruent","1","2","5","a","467","3","129"
"congruent","1","4","2","l","463","6","129"
"congruent","1","1","3","l","560","4","129"
"incongruent","1","4","2","a","836","6","129"
"congruent","1","3","4","l","427","7","129"
"congruent","1","1","3","a","409","2","129"
"incongruent","1","3","6","l","459","3","129"
"congruent","1","4","7","a","468","3","129"
"congruent","1","4","7","a","501","3","129"
"congruent","1","1","2","l","443","3","129"
"congruent","1","3","2","l","620","5","129"
"incongruent","1","2","2","a","485","4","129"
"incongruent","1","1","3","a","806","4","129"
"congruent","1","3","7","a","462","4","129"
"incongruent","1","1","4","a","434","5","129"
"congruent","1","2","5","a","406","3","129"
"congruent","1","4","3","l","470","7","129"
"incongruent","1","4","8","l","453","4","129"
"incongruent","1","3","5","l","498","2","129"
"incongruent","1","4","6","l","432","2","129"
"congruent","1","2","2","l","491","4","129"
"incongruent","1","3","4","a","404","7","129"
"congruent","1","1","4","a","510","3","129"
"incongruent","1","4","4","a","676","8","129"
"incongruent","1","1","5","l","429","4","129"
"incongruent","1","3","3","a","483","6","129"
"congruent","1","2","2","l","370","4","129"
"incongruent","1","2","4","l","561","2","129"
"congruent","1","4","4","l","491","8","129"
"incongruent","1","1","2","a","424","3","129"
"incongruent","1","3","7","l","363","4","129"
"incongruent","1","2","5","l","439","3","129"
"incongruent","0","1","4","a","438","3","129"
"congruent","1","4","8","a","427","4","129"
"incongruent","1","1","2","a","503","3","129"
"incongruent","1","3","2","a","605","5","129"
"congruent","1","2","4","l","447","6","129"
"incongruent","1","3","3","a","565","6","129"
"congruent","1","3","5","a","499","2","129"
"congruent","1","4","3","l","457","7","129"
"congruent","1","2","3","l","495","5","129"
"incongruent","1","4","7","l","455","3","129"
"incongruent","1","1","5","l","421","4","129"
"congruent","1","3","4","l","450","7","129"
"incongruent","1","3","3","a","374","6","129"
"incongruent","1","3","5","l","395","2","129"
"congruent","1","4","2","l","488","6","129"
"congruent","1","2","4","l","445","6","129"
"congruent","1","4","6","a","460","2","129"
"incongruent","1","1","4","a","495","5","129"
"congruent","1","4","8","a","519","4","129"
"congruent","1","1","3","a","430","2","129"
"incongruent","1","3","3","a","375","6","129"
"incongruent","1","2","3","a","521","5","129"
"congruent","1","2","4","l","475","6","129"
"congruent","1","1","3","a","389","2","129"
"incongruent","1","1","2","a","454","3","129"
"congruent","1","1","4","l","385","5","129"
"congruent","1","3","6","a","374","3","129"
"incongruent","1","1","3","a","459","4","129"
"congruent","1","2","5","a","503","3","129"
"incongruent","1","4","6","l","476","2","129"
"congruent","1","4","3","l","476","7","129"
"congruent","1","1","3","l","382","4","129"
"incongruent","1","1","4","a","458","5","129"
"incongruent","1","2","4","a","455","6","129"
"congruent","1","2","5","a","444","3","129"
"congruent","1","3","6","a","290","3","129"
"congruent","1","2","2","l","455","4","129"
"incongruent","0","3","5","a","341","2","129"
"incongruent","1","4","6","l","386","2","129"
"congruent","1","4","6","a","429","2","129"
"incongruent","1","4","8","l","371","4","129"
"incongruent","1","4","2","a","347","6","129"
"incongruent","1","4","4","a","708","8","129"
"congruent","1","3","2","l","377","5","129"
"incongruent","1","2","6","l","435","4","129"
"incongruent","1","1","2","a","456","3","129"
"congruent","1","4","7","a","523","3","129"
"congruent","1","3","3","l","460","6","129"
"congruent","1","2","4","a","419","2","129"
"incongruent","1","4","3","a","483","7","129"
"incongruent","0","2","2","l","505","4","129"
"congruent","1","1","4","a","452","3","129"
"incongruent","1","1","3","l","495","2","129"
"congruent","1","2","3","l","484","5","129"
"congruent","1","4","4","l","509","8","129"
"incongruent","1","2","6","l","452","4","129"
"congruent","1","1","3","l","423","4","129"
"congruent","1","1","2","l","422","3","129"
"incongruent","1","4","7","l","388","3","129"
"congruent","1","1","5","a","474","4","129"
"incongruent","1","3","4","a","446","7","129"
"congruent","1","2","6","a","540","4","129"
"congruent","1","3","2","l","439","5","129"
"incongruent","1","1","5","l","451","4","129"
"incongruent","1","4","4","a","452","8","129"
"congruent","1","1","5","a","430","4","129"
"congruent","1","1","4","l","415","5","129"
"incongruent","1","1","4","l","458","3","129"
"congruent","1","2","4","a","491","2","129"
"incongruent","1","3","4","a","422","7","129"
"incongruent","1","1","4","l","458","3","129"
"incongruent","1","3","7","l","503","4","129"
"incongruent","1","4","8","l","480","4","129"
"incongruent","1","3","6","l","430","3","129"
"incongruent","1","2","4","a","443","6","129"
"congruent","1","3","4","l","460","7","129"
"incongruent","1","3","2","a","485","5","129"
"congruent","1","4","4","l","402","8","129"
"incongruent","1","4","3","a","502","7","129"
"congruent","1","3","7","a","1063","4","129"
"incongruent","1","2","5","l","401","3","129"
"congruent","1","2","6","a","580","4","129"
"congruent","1","4","7","a","575","3","129"
"congruent","1","3","5","a","429","2","129"
"congruent","1","1","2","l","427","3","129"
"incongruent","1","4","7","l","447","3","129"
"congruent","0","2","3","a","398","5","129"
"incongruent","1","1","3","l","517","2","129"
"congruent","1","4","8","a","383","4","129"
"incongruent","1","4","2","a","614","6","129"
"incongruent","1","2","4","l","486","2","129"
"congruent","1","3","3","l","478","6","129"
"incongruent","1","3","2","a","452","5","129"
"congruent","1","4","3","l","435","7","129"
"congruent","1","4","2","l","415","6","129"
"congruent","1","1","4","a","409","3","129"
"incongruent","1","2","4","l","421","2","129"
"congruent","1","3","5","a","445","2","129"
"congruent","1","3","7","a","584","4","129"
"incongruent","1","3","7","l","482","4","129"
"incongruent","1","3","6","l","536","3","129"
"incongruent","1","2","5","l","468","3","129"
"incongruent","1","2","2","a","484","4","129"
"incongruent","1","2","3","a","502","5","129"
"incongruent","1","1","3","a","595","4","129"
"congruent","1","2","2","l","461","4","129"
