"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","2","4","l","539","6","147"
"incongruent","1","3","4","a","559","7","147"
"congruent","1","4","6","a","449","2","147"
"incongruent","1","3","5","l","535","2","147"
"congruent","1","1","5","a","353","4","147"
"incongruent","1","3","2","a","650","5","147"
"incongruent","1","1","4","l","518","3","147"
"congruent","1","2","6","a","423","4","147"
"congruent","1","4","3","l","433","7","147"
"congruent","1","3","4","l","488","7","147"
"congruent","1","4","7","a","528","3","147"
"congruent","1","2","4","a","882","2","147"
"congruent","1","3","7","a","503","4","147"
"incongruent","0","4","3","l","549","7","147"
"congruent","1","1","3","a","895","2","147"
"incongruent","1","2","5","l","619","3","147"
"incongruent","1","1","3","l","690","2","147"
"congruent","1","1","5","a","512","4","147"
"congruent","1","3","4","l","621","7","147"
"incongruent","1","1","5","l","867","4","147"
"incongruent","1","4","7","l","1001","3","147"
"incongruent","1","2","2","a","692","4","147"
"incongruent","1","4","2","a","925","6","147"
"incongruent","1","2","3","a","720","5","147"
"congruent","1","1","3","a","667","2","147"
"congruent","1","2","2","l","707","4","147"
"congruent","1","2","2","l","667","4","147"
"incongruent","1","4","6","l","651","2","147"
"incongruent","1","4","7","l","756","3","147"
"congruent","1","4","7","a","638","3","147"
"incongruent","1","2","4","a","650","6","147"
"congruent","1","1","3","l","766","4","147"
"incongruent","1","2","6","l","819","4","147"
"congruent","1","1","3","l","466","4","147"
"congruent","1","3","2","l","499","5","147"
"congruent","1","3","2","l","458","5","147"
"incongruent","1","2","2","a","571","4","147"
"congruent","1","3","7","a","846","4","147"
"incongruent","1","4","8","l","1268","4","147"
"incongruent","1","2","4","l","810","2","147"
"incongruent","1","1","2","a","603","3","147"
"congruent","1","4","4","l","526","8","147"
"incongruent","1","1","4","a","614","5","147"
"congruent","1","2","3","l","509","5","147"
"incongruent","1","4","4","a","487","8","147"
"congruent","1","3","5","a","570","2","147"
"incongruent","1","3","7","l","478","4","147"
"incongruent","1","4","2","a","629","6","147"
"incongruent","1","2","4","l","612","2","147"
"incongruent","0","3","6","a","823","3","147"
"incongruent","1","4","3","a","621","7","147"
"congruent","1","2","5","a","588","3","147"
"congruent","1","4","2","l","607","6","147"
"incongruent","1","2","2","a","551","4","147"
"congruent","1","1","2","l","629","3","147"
"incongruent","1","3","7","l","1107","4","147"
"congruent","1","4","7","a","512","3","147"
"incongruent","1","3","5","l","1105","2","147"
"incongruent","1","1","3","a","572","4","147"
"incongruent","1","3","6","l","709","3","147"
"congruent","1","2","6","a","527","4","147"
"congruent","1","4","2","l","510","6","147"
"incongruent","1","4","3","a","654","7","147"
"congruent","1","3","7","a","652","4","147"
"congruent","1","4","6","a","498","2","147"
"incongruent","1","3","3","a","505","6","147"
"incongruent","1","1","3","l","508","2","147"
"incongruent","1","4","2","a","401","6","147"
"congruent","1","3","3","l","494","6","147"
"incongruent","1","2","5","l","584","3","147"
"incongruent","0","4","4","l","614","8","147"
"congruent","1","1","5","a","781","4","147"
"congruent","1","1","3","a","419","2","147"
"congruent","1","3","7","a","510","4","147"
"incongruent","1","1","3","a","530","4","147"
"congruent","1","2","4","a","444","2","147"
"incongruent","1","1","5","l","718","4","147"
"incongruent","1","1","4","a","639","5","147"
"incongruent","1","1","4","l","734","3","147"
"incongruent","1","3","5","l","679","2","147"
"congruent","1","2","3","l","537","5","147"
"congruent","1","3","5","a","591","2","147"
"congruent","1","3","4","l","574","7","147"
"incongruent","1","4","8","l","960","4","147"
"congruent","1","3","6","a","615","3","147"
"congruent","1","1","3","l","542","4","147"
"congruent","1","1","4","a","437","3","147"
"incongruent","1","4","8","l","502","4","147"
"incongruent","1","2","4","l","935","2","147"
"congruent","1","2","5","a","495","3","147"
"congruent","1","1","4","l","447","5","147"
"incongruent","1","2","3","a","359","5","147"
"congruent","1","3","4","l","453","7","147"
"congruent","1","2","4","l","593","6","147"
"congruent","1","4","6","a","439","2","147"
"incongruent","1","4","6","l","470","2","147"
"incongruent","1","2","6","l","683","4","147"
"incongruent","1","2","3","a","653","5","147"
"incongruent","0","3","7","a","892","4","147"
"incongruent","1","2","5","l","1268","3","147"
"congruent","1","1","3","a","651","2","147"
"congruent","1","2","4","a","594","2","147"
"congruent","1","1","3","l","618","4","147"
"incongruent","1","2","6","l","699","4","147"
"congruent","1","3","2","l","578","5","147"
"congruent","1","4","7","a","638","3","147"
"congruent","1","3","2","l","470","5","147"
"congruent","1","4","3","l","514","7","147"
"congruent","1","2","6","a","641","4","147"
"incongruent","1","1","5","l","445","4","147"
"incongruent","1","1","4","l","659","3","147"
"incongruent","1","3","2","a","949","5","147"
"congruent","1","2","3","l","669","5","147"
"congruent","1","3","6","a","719","3","147"
"incongruent","1","3","3","a","810","6","147"
"congruent","1","4","8","a","592","4","147"
"congruent","1","1","4","a","600","3","147"
"incongruent","1","3","4","a","471","7","147"
"congruent","1","3","5","a","499","2","147"
"incongruent","1","4","7","l","765","3","147"
"incongruent","1","2","4","a","586","6","147"
"congruent","1","4","3","l","572","7","147"
"incongruent","1","1","4","a","557","5","147"
"incongruent","1","4","4","a","607","8","147"
"incongruent","1","4","6","l","854","2","147"
"incongruent","1","1","2","a","671","3","147"
"congruent","1","2","2","l","638","4","147"
"congruent","1","1","5","a","522","4","147"
"congruent","1","4","8","a","677","4","147"
"congruent","1","2","4","l","629","6","147"
"congruent","1","4","4","l","697","8","147"
"incongruent","1","2","4","a","455","6","147"
"congruent","1","1","2","l","650","3","147"
"congruent","1","3","3","l","459","6","147"
"incongruent","1","3","4","a","483","7","147"
"incongruent","1","3","2","a","649","5","147"
"incongruent","1","1","3","l","501","2","147"
"congruent","1","4","4","l","689","8","147"
"incongruent","1","4","7","l","787","3","147"
"congruent","1","2","2","l","515","4","147"
"congruent","1","1","4","l","459","5","147"
"incongruent","1","2","2","a","631","4","147"
"incongruent","1","1","2","a","656","3","147"
"incongruent","1","1","5","l","649","4","147"
"congruent","1","1","4","l","509","5","147"
"congruent","1","4","3","l","619","7","147"
"congruent","1","4","2","l","607","6","147"
"congruent","1","1","2","l","814","3","147"
"incongruent","1","2","6","l","466","4","147"
"incongruent","1","3","3","a","494","6","147"
"incongruent","1","2","5","l","392","3","147"
"incongruent","0","4","7","a","471","3","147"
"congruent","1","1","4","l","734","5","147"
"incongruent","1","3","7","l","878","4","147"
"incongruent","1","3","5","l","635","2","147"
"incongruent","1","4","6","l","491","2","147"
"incongruent","1","3","2","a","518","5","147"
"congruent","1","2","4","l","548","6","147"
"congruent","1","2","3","l","477","5","147"
"incongruent","1","1","4","l","505","3","147"
"incongruent","1","4","4","a","717","8","147"
"incongruent","1","3","7","l","445","4","147"
"congruent","1","3","6","a","542","3","147"
"congruent","1","1","4","a","816","3","147"
"congruent","1","1","3","a","696","2","147"
"congruent","1","3","7","a","513","4","147"
"congruent","1","2","2","l","622","4","147"
"incongruent","1","3","3","a","583","6","147"
"incongruent","1","4","2","a","769","6","147"
"incongruent","1","1","4","a","450","5","147"
"incongruent","1","2","3","a","377","5","147"
"congruent","1","3","2","l","644","5","147"
"incongruent","1","2","2","a","610","4","147"
"congruent","1","3","5","a","520","2","147"
"incongruent","1","4","2","a","450","6","147"
"congruent","1","1","3","l","574","4","147"
"incongruent","1","4","3","a","438","7","147"
"incongruent","1","2","4","a","393","6","147"
"congruent","1","3","4","l","669","7","147"
"incongruent","1","2","5","l","661","3","147"
"congruent","1","4","6","a","656","2","147"
"congruent","1","4","4","l","539","8","147"
"incongruent","1","4","4","a","607","8","147"
"congruent","1","4","2","l","509","6","147"
"congruent","1","3","5","a","471","2","147"
"congruent","1","3","4","l","541","7","147"
"incongruent","1","3","6","l","643","3","147"
"congruent","1","1","3","a","526","2","147"
"congruent","1","2","2","l","493","4","147"
"incongruent","1","3","5","l","649","2","147"
"incongruent","1","3","4","a","507","7","147"
"congruent","1","4","8","a","545","4","147"
"congruent","1","2","3","l","669","5","147"
"congruent","1","2","5","a","966","3","147"
"congruent","1","3","2","l","628","5","147"
"incongruent","1","3","4","a","1038","7","147"
"incongruent","1","4","8","l","612","4","147"
"incongruent","1","3","2","a","499","5","147"
"incongruent","1","4","7","l","342","3","147"
"congruent","1","3","3","l","642","6","147"
"congruent","1","1","5","a","635","4","147"
"congruent","1","3","7","a","506","4","147"
"incongruent","1","1","5","l","812","4","147"
"congruent","1","1","5","a","454","4","147"
"incongruent","0","1","3","l","340","4","147"
"congruent","1","3","6","a","555","3","147"
"incongruent","1","2","2","a","1035","4","147"
"congruent","1","2","5","a","564","3","147"
"congruent","1","4","7","a","536","3","147"
"congruent","1","4","6","a","437","2","147"
"congruent","1","4","3","l","573","7","147"
"incongruent","1","2","4","a","403","6","147"
"incongruent","1","2","6","l","482","4","147"
"incongruent","1","1","2","a","770","3","147"
"incongruent","1","4","3","a","687","7","147"
"incongruent","1","2","3","a","569","5","147"
"congruent","1","2","6","a","641","4","147"
"congruent","1","3","3","l","468","6","147"
"congruent","1","2","6","a","503","4","147"
"incongruent","1","3","6","l","440","3","147"
"incongruent","1","1","3","l","875","2","147"
"congruent","1","1","2","l","905","3","147"
"incongruent","1","4","6","l","1001","2","147"
"congruent","1","1","4","a","622","3","147"
"incongruent","1","2","4","l","612","2","147"
"incongruent","1","1","4","l","762","3","147"
"incongruent","1","2","4","l","775","2","147"
"congruent","1","2","4","a","597","2","147"
"incongruent","1","1","2","a","536","3","147"
"congruent","1","1","3","l","745","4","147"
"incongruent","1","1","3","a","462","4","147"
"congruent","1","4","4","l","724","8","147"
"incongruent","1","1","4","a","661","5","147"
"congruent","0","4","7","l","620","3","147"
"incongruent","1","1","3","l","816","2","147"
"congruent","1","2","4","l","2680","6","147"
"incongruent","1","4","8","l","791","4","147"
"congruent","1","2","4","a","704","2","147"
"congruent","1","4","8","a","709","4","147"
"incongruent","1","4","4","a","738","8","147"
"incongruent","1","2","5","l","761","3","147"
"incongruent","1","4","3","a","963","7","147"
"incongruent","1","1","4","l","564","3","147"
"congruent","1","4","2","l","769","6","147"
"incongruent","1","3","4","a","661","7","147"
"incongruent","1","3","3","a","697","6","147"
"congruent","1","3","2","l","704","5","147"
"incongruent","1","2","5","l","821","3","147"
"incongruent","1","1","3","l","824","2","147"
"congruent","1","2","4","l","768","6","147"
"congruent","1","4","8","a","682","4","147"
"congruent","1","4","3","l","616","7","147"
"incongruent","1","2","4","l","721","2","147"
"incongruent","1","3","6","l","1302","3","147"
"incongruent","1","2","3","a","621","5","147"
"incongruent","1","2","6","l","684","4","147"
"incongruent","1","1","5","l","1248","4","147"
"incongruent","1","4","7","l","910","3","147"
"incongruent","0","3","2","l","505","5","147"
"congruent","1","4","7","a","772","3","147"
"incongruent","1","2","2","a","2005","4","147"
"incongruent","1","4","2","a","454","6","147"
"congruent","1","1","5","a","587","4","147"
"incongruent","1","1","4","l","692","3","147"
"incongruent","1","3","4","a","525","7","147"
"congruent","1","4","4","l","1009","8","147"
"congruent","1","3","3","l","791","6","147"
"incongruent","0","3","6","a","804","3","147"
"incongruent","1","1","4","a","733","5","147"
"congruent","1","4","2","l","661","6","147"
"congruent","1","3","6","a","931","3","147"
"congruent","1","3","2","l","597","5","147"
"congruent","1","3","6","a","695","3","147"
"congruent","1","3","5","a","766","2","147"
"congruent","1","4","8","a","560","4","147"
"incongruent","1","4","6","l","1441","2","147"
"incongruent","1","2","4","a","501","6","147"
"incongruent","1","2","4","a","696","6","147"
"congruent","1","2","6","a","664","4","147"
"incongruent","1","3","5","l","963","2","147"
"congruent","1","3","5","a","1229","2","147"
"congruent","1","1","3","a","561","2","147"
"incongruent","1","3","7","l","842","4","147"
"incongruent","1","1","2","a","771","3","147"
"incongruent","1","4","8","l","787","4","147"
"congruent","1","3","4","l","1868","7","147"
"congruent","1","2","2","l","776","4","147"
"congruent","1","4","3","l","630","7","147"
"congruent","1","1","3","l","1111","4","147"
"incongruent","1","3","7","l","750","4","147"
"incongruent","1","2","2","a","828","4","147"
"congruent","1","4","7","a","483","3","147"
"incongruent","1","3","5","l","539","2","147"
"congruent","1","1","2","l","673","3","147"
"congruent","1","1","4","a","556","3","147"
"congruent","1","2","6","a","1062","4","147"
"congruent","1","2","4","l","684","6","147"
"incongruent","1","1","5","l","1324","4","147"
"congruent","1","1","3","l","610","4","147"
"incongruent","1","3","3","a","629","6","147"
"incongruent","1","4","2","a","593","6","147"
"congruent","0","2","3","a","445","5","147"
"incongruent","1","2","3","a","1334","5","147"
"congruent","1","3","3","l","627","6","147"
"congruent","1","4","4","l","665","8","147"
"incongruent","1","1","3","a","566","4","147"
"congruent","1","1","4","l","662","5","147"
"incongruent","1","1","4","a","524","5","147"
"congruent","1","1","5","a","631","4","147"
"incongruent","1","2","6","l","627","4","147"
"congruent","1","2","5","a","508","3","147"
"congruent","1","2","5","a","496","3","147"
"congruent","1","1","4","a","878","3","147"
"incongruent","1","4","8","l","1147","4","147"
"incongruent","1","1","3","a","612","4","147"
"congruent","1","3","7","a","811","4","147"
"congruent","1","1","4","l","969","5","147"
"incongruent","1","1","3","l","1272","2","147"
"incongruent","1","3","2","a","762","5","147"
"incongruent","1","4","3","a","655","7","147"
"congruent","1","1","2","l","715","3","147"
"incongruent","1","1","2","a","843","3","147"
"incongruent","1","2","4","l","700","2","147"
"congruent","1","3","4","l","1006","7","147"
"congruent","1","2","4","a","610","2","147"
"congruent","1","3","7","a","616","4","147"
"congruent","1","1","3","a","568","2","147"
"congruent","1","4","6","a","568","2","147"
"incongruent","1","4","6","l","1026","2","147"
"congruent","1","2","3","l","552","5","147"
"incongruent","1","4","7","l","2186","3","147"
"congruent","1","2","2","l","1078","4","147"
"congruent","1","2","4","a","1228","2","147"
"congruent","1","4","6","a","695","2","147"
"incongruent","1","4","4","a","1023","8","147"
