"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","3","4","a","733","7","140"
"incongruent","1","4","8","l","637","4","140"
"congruent","1","1","3","l","723","4","140"
"congruent","1","4","3","l","753","7","140"
"congruent","1","3","6","a","575","3","140"
"congruent","1","2","6","a","819","4","140"
"congruent","1","2","4","l","558","6","140"
"congruent","1","1","4","l","599","5","140"
"congruent","1","3","2","l","681","5","140"
"incongruent","1","1","2","a","603","3","140"
"congruent","1","3","6","a","560","3","140"
"incongruent","1","2","3","a","588","5","140"
"incongruent","1","4","7","l","581","3","140"
"congruent","1","2","5","a","496","3","140"
"incongruent","1","2","6","l","653","4","140"
"incongruent","1","1","3","a","785","4","140"
"congruent","1","3","6","a","669","3","140"
"congruent","1","1","3","l","573","4","140"
"congruent","1","4","8","a","576","4","140"
"incongruent","1","4","6","l","542","2","140"
"incongruent","1","3","4","a","727","7","140"
"congruent","1","2","3","l","580","5","140"
"incongruent","1","2","6","l","730","4","140"
"incongruent","1","1","5","l","1163","4","140"
"incongruent","1","4","8","l","673","4","140"
"incongruent","1","1","3","a","582","4","140"
"congruent","1","4","8","a","889","4","140"
"congruent","1","2","6","a","620","4","140"
"congruent","1","4","2","l","576","6","140"
"incongruent","1","3","5","l","730","2","140"
"congruent","1","4","3","l","571","7","140"
"incongruent","1","1","4","l","707","3","140"
"incongruent","1","2","5","l","663","3","140"
"congruent","1","3","2","l","660","5","140"
"congruent","1","3","7","a","638","4","140"
"congruent","1","3","3","l","541","6","140"
"congruent","1","2","5","a","514","3","140"
"incongruent","1","4","3","a","769","7","140"
"incongruent","1","3","4","a","721","7","140"
"incongruent","1","4","4","a","678","8","140"
"congruent","1","1","2","l","606","3","140"
"congruent","1","3","4","l","714","7","140"
"incongruent","1","2","4","a","837","6","140"
"congruent","1","3","2","l","634","5","140"
"incongruent","1","1","3","l","816","2","140"
"incongruent","1","3","2","a","493","5","140"
"congruent","1","2","4","l","652","6","140"
"incongruent","1","2","5","l","548","3","140"
"incongruent","1","1","4","a","541","5","140"
"incongruent","1","4","4","a","658","8","140"
"incongruent","1","2","3","a","494","5","140"
"incongruent","1","2","6","l","589","4","140"
"congruent","1","1","2","l","696","3","140"
"incongruent","1","2","4","l","562","2","140"
"congruent","1","3","6","a","607","3","140"
"incongruent","1","3","7","l","508","4","140"
"incongruent","1","3","3","a","563","6","140"
"congruent","1","4","7","a","527","3","140"
"incongruent","1","2","4","a","569","6","140"
"incongruent","1","2","4","l","507","2","140"
"incongruent","1","1","2","a","624","3","140"
"congruent","1","1","3","a","569","2","140"
"congruent","1","3","4","l","528","7","140"
"incongruent","1","3","6","l","777","3","140"
"congruent","1","3","3","l","584","6","140"
"incongruent","1","4","7","l","675","3","140"
"congruent","1","1","4","l","645","5","140"
"incongruent","1","1","4","l","589","3","140"
"congruent","1","4","6","a","545","2","140"
"congruent","1","2","6","a","443","4","140"
"congruent","1","1","5","a","460","4","140"
"incongruent","1","2","3","a","454","5","140"
"congruent","1","3","5","a","429","2","140"
"congruent","1","2","4","a","434","2","140"
"incongruent","1","1","4","a","423","5","140"
"incongruent","1","4","2","a","777","6","140"
"incongruent","1","4","2","a","583","6","140"
"congruent","1","3","5","a","485","2","140"
"congruent","1","4","7","a","339","3","140"
"congruent","1","2","4","a","369","2","140"
"incongruent","1","3","7","l","577","4","140"
"congruent","1","2","5","a","411","3","140"
"incongruent","1","1","2","a","618","3","140"
"congruent","1","1","4","a","458","3","140"
"incongruent","1","3","3","a","428","6","140"
"congruent","1","1","4","a","442","3","140"
"congruent","1","4","6","a","426","2","140"
"congruent","1","1","3","l","548","4","140"
"incongruent","1","3","6","l","674","3","140"
"incongruent","1","4","6","l","562","2","140"
"congruent","1","1","4","l","559","5","140"
"incongruent","1","4","3","a","385","7","140"
"congruent","1","2","2","l","495","4","140"
"congruent","1","4","4","l","511","8","140"
"incongruent","1","2","2","a","516","4","140"
"incongruent","1","1","5","l","595","4","140"
"congruent","1","1","3","a","514","2","140"
"incongruent","1","4","8","l","469","4","140"
"incongruent","1","2","2","a","620","4","140"
"incongruent","1","3","5","l","572","2","140"
"incongruent","1","1","3","l","481","2","140"
"incongruent","1","4","7","l","532","3","140"
"congruent","1","2","3","l","473","5","140"
"congruent","1","4","4","l","450","8","140"
"congruent","1","1","5","a","425","4","140"
"congruent","1","2","4","l","404","6","140"
"congruent","1","2","2","l","569","4","140"
"incongruent","1","3","2","a","527","5","140"
"congruent","1","4","2","l","621","6","140"
"congruent","1","4","3","l","498","7","140"
"congruent","1","3","7","a","478","4","140"
"incongruent","1","4","4","a","624","8","140"
"congruent","1","3","7","a","722","4","140"
"congruent","1","1","2","l","469","3","140"
"incongruent","1","2","6","l","521","4","140"
"incongruent","1","1","4","a","445","5","140"
"incongruent","1","2","3","a","377","5","140"
"incongruent","1","3","6","l","502","3","140"
"incongruent","1","1","3","l","555","2","140"
"congruent","1","3","5","a","476","2","140"
"congruent","1","2","4","a","529","2","140"
"congruent","1","2","3","l","431","5","140"
"incongruent","1","2","2","a","457","4","140"
"incongruent","1","4","2","a","381","6","140"
"congruent","1","4","7","a","431","3","140"
"incongruent","1","1","5","l","396","4","140"
"congruent","1","3","2","l","579","5","140"
"incongruent","1","4","7","l","564","3","140"
"incongruent","1","2","5","l","417","3","140"
"congruent","1","4","2","l","546","6","140"
"incongruent","1","1","3","a","494","4","140"
"congruent","1","3","6","a","369","3","140"
"congruent","1","4","6","a","327","2","140"
"congruent","1","1","5","a","343","4","140"
"incongruent","1","2","6","l","436","4","140"
"congruent","1","2","6","a","359","4","140"
"incongruent","1","1","3","l","337","2","140"
"congruent","1","1","3","a","298","2","140"
"congruent","0","1","3","l","333","2","140"
"incongruent","1","1","2","a","804","3","140"
"incongruent","1","3","2","a","1081","5","140"
"incongruent","1","2","4","a","472","6","140"
"congruent","1","1","4","a","394","3","140"
"incongruent","1","3","4","a","445","7","140"
"congruent","1","4","6","a","341","2","140"
"congruent","1","1","4","l","475","5","140"
"incongruent","1","2","4","l","511","2","140"
"incongruent","1","4","3","a","542","7","140"
"congruent","1","3","3","l","548","6","140"
"incongruent","1","3","4","a","708","7","140"
"incongruent","1","2","4","a","488","6","140"
"incongruent","1","3","7","l","515","4","140"
"congruent","1","3","5","a","716","2","140"
"incongruent","1","1","2","a","1167","3","140"
"congruent","1","2","4","l","508","6","140"
"congruent","1","2","4","a","511","2","140"
"incongruent","1","2","2","a","527","4","140"
"congruent","1","2","5","a","610","3","140"
"congruent","1","2","2","l","491","4","140"
"incongruent","1","1","4","a","535","5","140"
"congruent","1","4","4","l","478","8","140"
"incongruent","1","4","3","a","551","7","140"
"incongruent","1","1","4","l","499","3","140"
"incongruent","1","2","3","a","568","5","140"
"incongruent","1","3","5","l","689","2","140"
"congruent","1","2","6","a","628","4","140"
"incongruent","1","3","3","a","685","6","140"
"incongruent","1","4","7","l","484","3","140"
"incongruent","1","4","4","a","374","8","140"
"congruent","1","1","4","a","448","3","140"
"incongruent","1","4","8","l","466","4","140"
"congruent","1","3","4","l","576","7","140"
"incongruent","1","3","2","a","544","5","140"
"congruent","1","3","6","a","361","3","140"
"incongruent","1","3","3","a","448","6","140"
"incongruent","1","1","3","a","449","4","140"
"congruent","1","1","3","l","534","4","140"
"congruent","1","4","3","l","537","7","140"
"incongruent","1","1","4","l","532","3","140"
"congruent","1","1","3","l","350","4","140"
"congruent","1","4","3","l","306","7","140"
"incongruent","1","2","5","l","325","3","140"
"congruent","1","1","4","l","441","5","140"
"incongruent","1","3","5","l","376","2","140"
"congruent","1","4","2","l","403","6","140"
"congruent","1","2","5","a","445","3","140"
"incongruent","0","2","4","a","304","2","140"
"congruent","1","1","2","l","906","3","140"
"congruent","1","3","2","l","1030","5","140"
"congruent","1","3","7","a","549","4","140"
"congruent","1","2","3","l","541","5","140"
"incongruent","1","4","8","l","481","4","140"
"congruent","1","3","4","l","430","7","140"
"incongruent","1","4","2","a","319","6","140"
"incongruent","1","1","5","l","436","4","140"
"incongruent","1","4","6","l","472","2","140"
"congruent","1","1","5","a","390","4","140"
"congruent","1","2","2","l","432","4","140"
"congruent","1","3","3","l","505","6","140"
"incongruent","1","4","6","l","551","2","140"
"congruent","1","4","4","l","446","8","140"
"incongruent","1","3","6","l","521","3","140"
"congruent","1","4","7","a","517","3","140"
"incongruent","1","3","7","l","468","4","140"
"congruent","1","4","8","a","526","4","140"
"congruent","1","2","4","l","399","6","140"
"congruent","1","4","8","a","375","4","140"
"congruent","1","4","2","l","651","6","140"
"incongruent","1","4","3","a","380","7","140"
"congruent","1","2","3","l","500","5","140"
"congruent","1","3","7","a","390","4","140"
"congruent","1","2","2","l","413","4","140"
"congruent","1","3","6","a","350","3","140"
"incongruent","1","4","2","a","369","6","140"
"congruent","1","3","3","l","420","6","140"
"congruent","1","4","4","l","490","8","140"
"congruent","1","1","3","l","458","4","140"
"incongruent","1","4","6","l","498","2","140"
"congruent","1","4","8","a","357","4","140"
"congruent","1","3","5","a","317","2","140"
"congruent","1","4","3","l","444","7","140"
"congruent","1","3","5","a","364","2","140"
"congruent","1","2","3","l","468","5","140"
"congruent","1","3","7","a","439","4","140"
"congruent","1","3","4","l","434","7","140"
"congruent","1","1","5","a","367","4","140"
"congruent","1","4","6","a","350","2","140"
"incongruent","1","2","6","l","470","4","140"
"incongruent","1","2","6","l","552","4","140"
"incongruent","1","4","2","a","377","6","140"
"congruent","1","4","7","a","403","3","140"
"incongruent","1","3","2","a","376","5","140"
"congruent","1","4","8","a","399","4","140"
"congruent","1","4","3","l","399","7","140"
"congruent","1","2","5","a","345","3","140"
"incongruent","1","1","3","l","410","2","140"
"incongruent","1","3","2","a","503","5","140"
"congruent","1","3","2","l","469","5","140"
"incongruent","1","4","3","a","365","7","140"
"congruent","1","3","3","l","444","6","140"
"incongruent","1","3","7","l","513","4","140"
"incongruent","1","2","3","a","391","5","140"
"incongruent","1","3","4","a","392","7","140"
"incongruent","1","4","8","l","452","4","140"
"incongruent","1","4","7","l","457","3","140"
"incongruent","1","2","4","l","537","2","140"
"incongruent","1","2","2","a","415","4","140"
"incongruent","1","2","2","a","334","4","140"
"incongruent","1","4","4","a","338","8","140"
"congruent","1","1","3","l","445","4","140"
"incongruent","1","3","4","a","438","7","140"
"congruent","1","3","2","l","573","5","140"
"incongruent","1","2","3","a","405","5","140"
"incongruent","1","1","4","a","341","5","140"
"incongruent","1","3","5","l","436","2","140"
"incongruent","1","1","2","a","518","3","140"
"incongruent","1","4","8","l","452","4","140"
"congruent","1","3","6","a","425","3","140"
"congruent","1","1","3","a","457","2","140"
"incongruent","1","3","3","a","361","6","140"
"incongruent","0","2","4","a","332","2","140"
"congruent","1","4","7","a","517","3","140"
"incongruent","1","1","4","l","475","3","140"
"incongruent","1","2","5","l","584","3","140"
"congruent","1","3","4","l","607","7","140"
"congruent","1","1","2","l","537","3","140"
"incongruent","1","3","3","a","463","6","140"
"incongruent","1","3","6","l","492","3","140"
"congruent","1","2","2","l","680","4","140"
"incongruent","1","1","5","l","618","4","140"
"congruent","1","1","4","l","605","5","140"
"congruent","0","1","5","l","998","4","140"
"incongruent","1","3","7","l","651","4","140"
"congruent","1","2","6","a","628","4","140"
"congruent","1","1","2","l","556","3","140"
"congruent","1","4","4","l","528","8","140"
"congruent","1","4","6","a","374","2","140"
"congruent","1","1","3","a","391","2","140"
"incongruent","1","2","5","l","428","3","140"
"incongruent","1","1","3","a","572","4","140"
"incongruent","1","2","4","a","396","6","140"
"congruent","1","2","4","a","425","2","140"
"incongruent","1","3","6","l","445","3","140"
"incongruent","1","1","2","a","449","3","140"
"congruent","1","1","4","a","468","3","140"
"incongruent","1","4","6","l","496","2","140"
"incongruent","1","3","5","l","596","2","140"
"congruent","1","2","4","l","632","6","140"
"congruent","1","2","5","a","544","3","140"
"incongruent","1","2","4","a","457","6","140"
"incongruent","1","1","3","l","491","2","140"
"congruent","1","2","4","l","497","6","140"
"congruent","1","2","6","a","429","4","140"
"incongruent","1","1","5","l","491","4","140"
"congruent","1","2","4","a","390","2","140"
"incongruent","1","1","4","a","400","5","140"
"congruent","1","4","2","l","460","6","140"
"incongruent","1","4","4","a","556","8","140"
"congruent","1","1","4","l","435","5","140"
"incongruent","1","1","3","a","423","4","140"
"congruent","1","1","4","a","392","3","140"
"incongruent","0","4","7","a","343","3","140"
"incongruent","1","1","4","l","820","3","140"
