"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","1","3","l","458","4","143"
"incongruent","1","2","5","l","546","3","143"
"congruent","1","4","6","a","359","2","143"
"incongruent","1","2","6","l","497","4","143"
"incongruent","1","1","2","a","399","3","143"
"congruent","1","3","7","a","531","4","143"
"congruent","1","1","3","a","423","2","143"
"congruent","1","1","3","a","420","2","143"
"incongruent","1","1","3","a","378","4","143"
"congruent","1","2","4","a","403","2","143"
"incongruent","0","4","7","a","363","3","143"
"congruent","1","2","6","a","447","4","143"
"congruent","1","2","2","l","391","4","143"
"incongruent","1","1","4","a","352","5","143"
"incongruent","1","1","4","a","354","5","143"
"congruent","1","3","5","a","332","2","143"
"incongruent","0","2","2","l","337","4","143"
"incongruent","1","3","6","l","510","3","143"
"congruent","1","3","6","a","351","3","143"
"incongruent","1","4","2","a","484","6","143"
"congruent","1","1","4","l","470","5","143"
"incongruent","1","4","3","a","559","7","143"
"incongruent","1","3","7","l","527","4","143"
"incongruent","1","3","7","l","372","4","143"
"incongruent","1","3","6","l","459","3","143"
"congruent","1","1","3","l","420","4","143"
"congruent","1","4","4","l","427","8","143"
"incongruent","1","4","8","l","588","4","143"
"congruent","1","3","3","l","482","6","143"
"congruent","1","2","4","l","411","6","143"
"congruent","1","3","6","a","367","3","143"
"incongruent","1","2","4","l","502","2","143"
"congruent","1","2","5","a","431","3","143"
"congruent","1","1","2","l","407","3","143"
"congruent","1","4","2","l","434","6","143"
"congruent","1","4","6","a","369","2","143"
"congruent","1","2","4","a","386","2","143"
"incongruent","1","3","2","a","585","5","143"
"incongruent","1","4","4","a","369","8","143"
"congruent","1","4","8","a","1077","4","143"
"incongruent","1","4","3","a","1223","7","143"
"congruent","1","3","5","a","393","2","143"
"incongruent","1","4","7","l","556","3","143"
"incongruent","1","2","4","l","422","2","143"
"congruent","1","2","6","a","335","4","143"
"congruent","1","1","3","l","366","4","143"
"congruent","1","1","3","a","432","2","143"
"congruent","1","1","5","a","466","4","143"
"congruent","1","4","8","a","378","4","143"
"congruent","1","1","4","a","387","3","143"
"congruent","1","2","4","a","323","2","143"
"congruent","1","4","8","a","738","4","143"
"incongruent","1","3","4","a","992","7","143"
"incongruent","1","4","4","a","667","8","143"
"incongruent","1","2","3","a","483","5","143"
"incongruent","1","3","6","l","677","3","143"
"congruent","1","4","6","a","399","2","143"
"incongruent","1","4","2","a","430","6","143"
"congruent","1","3","5","a","404","2","143"
"congruent","1","2","5","a","412","3","143"
"congruent","1","2","2","l","423","4","143"
"congruent","1","3","4","l","403","7","143"
"incongruent","1","4","8","l","538","4","143"
"congruent","1","3","6","a","454","3","143"
"congruent","1","4","2","l","298","6","143"
"incongruent","1","2","6","l","370","4","143"
"congruent","1","4","7","a","407","3","143"
"incongruent","1","2","5","l","431","3","143"
"incongruent","1","2","4","a","408","6","143"
"incongruent","1","2","5","l","409","3","143"
"incongruent","1","2","6","l","392","4","143"
"congruent","1","4","6","a","358","2","143"
"incongruent","1","4","4","a","304","8","143"
"congruent","1","2","4","l","337","6","143"
"incongruent","1","1","2","a","397","3","143"
"incongruent","0","4","7","a","379","3","143"
"congruent","1","2","5","a","733","3","143"
"incongruent","1","1","3","a","509","4","143"
"incongruent","1","3","3","a","498","6","143"
"incongruent","1","1","2","a","781","3","143"
"incongruent","1","1","5","l","445","4","143"
"incongruent","1","3","2","a","1260","5","143"
"congruent","1","4","2","l","430","6","143"
"incongruent","1","1","5","l","452","4","143"
"incongruent","1","3","7","l","543","4","143"
"congruent","1","3","2","l","419","5","143"
"incongruent","1","3","3","a","766","6","143"
"incongruent","1","4","6","l","375","2","143"
"congruent","1","1","3","l","396","4","143"
"congruent","1","3","3","l","423","6","143"
"congruent","1","1","4","l","386","5","143"
"congruent","1","3","4","l","415","7","143"
"congruent","1","3","7","a","463","4","143"
"congruent","1","1","4","l","337","5","143"
"congruent","1","2","6","a","478","4","143"
"incongruent","1","4","8","l","407","4","143"
"congruent","1","4","4","l","451","8","143"
"congruent","1","4","7","a","350","3","143"
"incongruent","1","2","4","a","322","6","143"
"incongruent","1","1","4","a","440","5","143"
"incongruent","0","4","3","l","356","7","143"
"congruent","1","4","4","l","561","8","143"
"congruent","1","2","3","l","434","5","143"
"incongruent","1","4","2","a","413","6","143"
"congruent","1","1","2","l","826","3","143"
"congruent","1","3","3","l","825","6","143"
"congruent","1","3","2","l","544","5","143"
"incongruent","1","3","4","a","677","7","143"
"incongruent","1","2","2","a","528","4","143"
"incongruent","1","1","3","a","386","4","143"
"incongruent","1","3","5","l","421","2","143"
"incongruent","1","2","4","l","625","2","143"
"incongruent","1","1","4","l","2096","3","143"
"congruent","1","1","3","a","590","2","143"
"congruent","1","2","4","l","637","6","143"
"congruent","1","3","5","a","455","2","143"
"congruent","1","3","6","a","394","3","143"
"incongruent","1","1","3","l","485","2","143"
"congruent","1","2","2","l","419","4","143"
"incongruent","1","1","4","a","447","5","143"
"congruent","1","4","3","l","398","7","143"
"incongruent","1","2","2","a","430","4","143"
"incongruent","1","1","4","l","437","3","143"
"incongruent","1","4","6","l","441","2","143"
"congruent","1","1","4","a","393","3","143"
"incongruent","1","4","3","a","682","7","143"
"congruent","1","1","2","l","478","3","143"
"incongruent","1","3","2","a","447","5","143"
"congruent","1","3","7","a","441","4","143"
"congruent","1","2","3","l","416","5","143"
"congruent","1","1","5","a","453","4","143"
"incongruent","1","1","3","l","447","2","143"
"incongruent","1","3","5","l","625","2","143"
"congruent","1","2","4","a","380","2","143"
"incongruent","1","3","7","l","397","4","143"
"incongruent","0","3","6","a","406","3","143"
"incongruent","1","2","3","a","592","5","143"
"congruent","1","4","3","l","437","7","143"
"incongruent","1","4","8","l","907","4","143"
"congruent","1","1","2","l","429","3","143"
"congruent","1","4","4","l","383","8","143"
"incongruent","1","1","2","a","526","3","143"
"congruent","1","3","3","l","531","6","143"
"congruent","1","4","7","a","431","3","143"
"congruent","1","3","5","a","417","2","143"
"congruent","1","4","3","l","368","7","143"
"congruent","1","4","6","a","404","2","143"
"incongruent","1","3","4","a","490","7","143"
"congruent","1","2","6","a","465","4","143"
"incongruent","1","4","6","l","525","2","143"
"congruent","1","3","3","l","372","6","143"
"congruent","1","2","2","l","441","4","143"
"incongruent","1","1","2","a","527","3","143"
"incongruent","1","2","2","a","416","4","143"
"incongruent","1","3","2","a","451","5","143"
"incongruent","1","2","4","l","380","2","143"
"congruent","1","1","3","a","821","2","143"
"congruent","1","2","5","a","480","3","143"
"incongruent","1","2","4","a","481","6","143"
"incongruent","1","2","5","l","428","3","143"
"congruent","1","3","2","l","345","5","143"
"incongruent","1","4","4","a","549","8","143"
"congruent","1","1","5","a","385","4","143"
"congruent","1","1","3","l","453","4","143"
"incongruent","1","1","5","l","395","4","143"
"congruent","1","1","3","a","351","2","143"
"incongruent","0","2","4","a","508","2","143"
"incongruent","1","1","4","a","603","5","143"
"incongruent","0","4","3","l","393","7","143"
"congruent","1","4","8","a","765","4","143"
"incongruent","1","4","7","l","751","3","143"
"congruent","1","2","4","a","415","2","143"
"congruent","1","3","6","a","422","3","143"
"incongruent","1","4","4","a","775","8","143"
"incongruent","1","4","6","l","469","2","143"
"incongruent","1","1","4","a","404","5","143"
"incongruent","1","1","3","l","548","2","143"
"congruent","1","1","4","a","333","3","143"
"incongruent","1","3","7","l","1089","4","143"
"congruent","1","3","4","l","545","7","143"
"incongruent","1","3","5","l","597","2","143"
"congruent","1","1","4","l","716","5","143"
"congruent","1","4","4","l","495","8","143"
"congruent","1","1","4","a","732","3","143"
"incongruent","1","3","5","l","493","2","143"
"congruent","1","4","2","l","458","6","143"
"congruent","1","2","4","l","534","6","143"
"congruent","1","2","3","l","546","5","143"
"incongruent","1","1","5","l","410","4","143"
"congruent","1","4","8","a","628","4","143"
"incongruent","1","4","7","l","342","3","143"
"congruent","1","2","4","a","392","2","143"
"congruent","1","3","4","l","421","7","143"
"incongruent","1","2","3","a","422","5","143"
"incongruent","1","1","4","l","396","3","143"
"incongruent","1","2","2","a","553","4","143"
"congruent","1","4","3","l","334","7","143"
"congruent","1","2","6","a","319","4","143"
"incongruent","1","1","4","l","292","3","143"
"incongruent","1","2","5","l","532","3","143"
"congruent","1","2","5","a","414","3","143"
"congruent","1","2","2","l","300","4","143"
"congruent","0","4","2","a","407","6","143"
"incongruent","1","3","6","l","566","3","143"
"congruent","1","3","7","a","486","4","143"
"incongruent","1","3","7","l","556","4","143"
"incongruent","1","2","4","a","524","6","143"
"congruent","1","4","7","a","434","3","143"
"incongruent","1","2","6","l","620","4","143"
"congruent","1","1","5","a","437","4","143"
"incongruent","1","4","8","l","443","4","143"
"incongruent","1","4","2","a","671","6","143"
"congruent","1","4","6","a","442","2","143"
"incongruent","1","1","3","a","1238","4","143"
"incongruent","1","3","3","a","918","6","143"
"incongruent","1","3","4","a","576","7","143"
"congruent","1","3","6","a","431","3","143"
"incongruent","1","3","2","a","747","5","143"
"incongruent","1","4","2","a","422","6","143"
"congruent","0","1","4","a","393","5","143"
"congruent","1","3","7","a","669","4","143"
"congruent","1","2","3","l","1026","5","143"
"congruent","1","3","5","a","414","2","143"
"congruent","1","1","3","l","548","4","143"
"incongruent","0","1","3","a","364","2","143"
"congruent","1","1","2","l","668","3","143"
"incongruent","1","3","3","a","446","6","143"
"incongruent","1","1","3","a","464","4","143"
"incongruent","1","2","3","a","418","5","143"
"incongruent","1","2","6","l","488","4","143"
"congruent","1","2","4","l","513","6","143"
"congruent","1","3","2","l","387","5","143"
"incongruent","1","4","3","a","845","7","143"
"incongruent","1","3","6","l","548","3","143"
"incongruent","1","3","2","a","463","5","143"
"incongruent","1","1","3","l","441","2","143"
"congruent","1","2","2","l","336","4","143"
"incongruent","1","3","5","l","397","2","143"
"incongruent","1","1","4","l","613","3","143"
"incongruent","1","4","6","l","401","2","143"
"incongruent","1","3","5","l","466","2","143"
"congruent","1","4","8","a","435","4","143"
"incongruent","1","2","5","l","380","3","143"
"incongruent","1","1","4","l","489","3","143"
"congruent","1","2","5","a","381","3","143"
"congruent","1","3","3","l","525","6","143"
"congruent","1","4","6","a","388","2","143"
"incongruent","1","4","6","l","348","2","143"
"congruent","1","2","3","l","418","5","143"
"congruent","1","2","4","a","396","2","143"
"incongruent","1","3","7","l","380","4","143"
"incongruent","1","1","5","l","441","4","143"
"congruent","1","2","4","l","407","6","143"
"congruent","1","2","2","l","389","4","143"
"congruent","1","4","8","a","446","4","143"
"congruent","1","3","2","l","371","5","143"
"congruent","1","3","7","a","354","4","143"
"congruent","1","1","2","l","372","3","143"
"congruent","1","4","3","l","339","7","143"
"incongruent","1","1","4","a","396","5","143"
"congruent","1","4","4","l","381","8","143"
"congruent","1","1","4","a","444","3","143"
"congruent","1","4","2","l","332","6","143"
"incongruent","1","1","2","a","365","3","143"
"congruent","1","3","6","a","494","3","143"
"incongruent","0","3","4","l","378","7","143"
"incongruent","1","3","6","l","872","3","143"
"congruent","1","3","6","a","444","3","143"
"incongruent","1","2","3","a","440","5","143"
"congruent","1","4","7","a","504","3","143"
"incongruent","1","4","8","l","363","4","143"
"incongruent","1","1","3","a","525","4","143"
"congruent","1","2","6","a","480","4","143"
"incongruent","1","2","6","l","429","4","143"
"congruent","1","4","2","l","409","6","143"
"incongruent","0","2","6","a","485","4","143"
"incongruent","1","1","3","a","699","4","143"
"incongruent","1","3","3","a","482","6","143"
"incongruent","1","4","2","a","579","6","143"
"incongruent","1","1","2","a","1132","3","143"
"incongruent","1","3","3","a","475","6","143"
"incongruent","1","3","6","l","540","3","143"
"incongruent","1","4","4","a","525","8","143"
"incongruent","1","3","4","a","640","7","143"
"incongruent","1","1","5","l","455","4","143"
"congruent","1","4","3","l","408","7","143"
"congruent","1","3","7","a","508","4","143"
"congruent","1","4","7","a","290","3","143"
"incongruent","1","3","2","a","823","5","143"
"incongruent","0","4","3","l","389","7","143"
"incongruent","1","1","4","a","573","5","143"
"congruent","1","1","5","a","544","4","143"
"incongruent","1","1","3","l","881","2","143"
"congruent","1","2","5","a","484","3","143"
"incongruent","1","4","7","l","3127","3","143"
"incongruent","1","2","2","a","654","4","143"
"incongruent","1","2","2","a","459","4","143"
"incongruent","1","2","4","a","1517","6","143"
"incongruent","1","4","2","a","862","6","143"
"congruent","1","1","3","a","1202","2","143"
"incongruent","1","2","4","a","614","6","143"
"congruent","1","3","2","l","380","5","143"
"incongruent","1","2","4","l","521","2","143"
"congruent","1","2","4","l","544","6","143"
"congruent","1","1","2","l","439","3","143"
"congruent","1","4","6","a","413","2","143"
"congruent","1","1","3","l","428","4","143"
"incongruent","1","4","8","l","452","4","143"
"congruent","1","1","3","l","410","4","143"
"congruent","0","3","4","a","330","7","143"
"congruent","1","2","4","a","594","2","143"
"incongruent","1","3","7","l","475","4","143"
"incongruent","1","2","3","a","637","5","143"
"congruent","1","1","4","l","369","5","143"
"congruent","1","3","3","l","472","6","143"
"congruent","1","2","6","a","406","4","143"
"congruent","1","3","4","l","366","7","143"
"incongruent","1","4","4","a","489","8","143"
"incongruent","1","4","7","l","657","3","143"
"congruent","1","4","4","l","436","8","143"
"congruent","1","3","5","a","476","2","143"
"congruent","1","3","5","a","431","2","143"
"congruent","1","1","5","a","581","4","143"
"incongruent","1","4","3","a","567","7","143"
"incongruent","1","2","5","l","498","3","143"
"congruent","1","2","3","l","398","5","143"
"congruent","0","1","4","l","928","3","143"
"congruent","1","1","3","a","591","2","143"
"congruent","1","1","4","l","375","5","143"
"incongruent","1","2","4","l","628","2","143"
