"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","1","2","l","628","3","136"
"incongruent","1","3","4","a","401","7","136"
"incongruent","1","4","2","a","672","6","136"
"incongruent","1","4","3","a","641","7","136"
"incongruent","1","1","5","l","413","4","136"
"incongruent","1","3","2","a","422","5","136"
"incongruent","1","4","2","a","439","6","136"
"congruent","1","2","6","a","523","4","136"
"congruent","1","3","3","l","430","6","136"
"congruent","1","4","4","l","443","8","136"
"congruent","1","3","5","a","398","2","136"
"incongruent","1","2","6","l","395","4","136"
"incongruent","1","1","2","a","356","3","136"
"congruent","1","2","6","a","454","4","136"
"incongruent","1","4","6","l","600","2","136"
"incongruent","1","1","3","a","1292","4","136"
"congruent","1","1","4","l","395","5","136"
"incongruent","1","3","3","a","747","6","136"
"congruent","1","3","7","a","465","4","136"
"incongruent","1","4","7","l","491","3","136"
"congruent","1","4","7","a","422","3","136"
"incongruent","1","1","4","a","388","5","136"
"incongruent","1","1","3","l","356","2","136"
"incongruent","1","4","2","a","428","6","136"
"congruent","1","2","3","l","353","5","136"
"congruent","1","2","5","a","418","3","136"
"incongruent","1","3","5","l","509","2","136"
"congruent","1","2","5","a","367","3","136"
"congruent","1","1","2","l","411","3","136"
"incongruent","1","1","4","l","652","3","136"
"congruent","1","3","6","a","358","3","136"
"incongruent","1","1","2","a","445","3","136"
"congruent","1","3","3","l","367","6","136"
"congruent","1","4","2","l","641","6","136"
"congruent","1","1","4","a","399","3","136"
"congruent","1","4","4","l","445","8","136"
"incongruent","1","3","2","a","718","5","136"
"incongruent","1","3","6","l","584","3","136"
"incongruent","1","4","4","a","567","8","136"
"congruent","1","4","3","l","375","7","136"
"incongruent","1","4","2","a","429","6","136"
"incongruent","1","2","4","a","522","6","136"
"congruent","1","3","5","a","528","2","136"
"congruent","1","3","6","a","423","3","136"
"incongruent","1","2","4","l","460","2","136"
"congruent","1","4","7","a","349","3","136"
"congruent","1","1","3","a","441","2","136"
"congruent","1","2","4","l","412","6","136"
"incongruent","1","2","4","a","460","6","136"
"incongruent","1","2","5","l","381","3","136"
"incongruent","1","1","5","l","473","4","136"
"incongruent","0","4","6","a","415","2","136"
"congruent","1","4","3","l","509","7","136"
"incongruent","1","3","6","l","883","3","136"
"incongruent","1","3","4","a","724","7","136"
"incongruent","1","3","7","l","321","4","136"
"incongruent","1","4","3","a","589","7","136"
"incongruent","1","2","2","a","855","4","136"
"congruent","1","3","4","l","376","7","136"
"incongruent","1","4","4","a","400","8","136"
"congruent","1","4","6","a","480","2","136"
"congruent","1","1","3","l","419","4","136"
"incongruent","1","4","7","l","824","3","136"
"congruent","1","1","3","l","448","4","136"
"congruent","1","1","5","a","410","4","136"
"incongruent","1","2","2","a","386","4","136"
"incongruent","1","1","3","a","432","4","136"
"congruent","1","4","8","a","416","4","136"
"congruent","1","1","3","a","629","2","136"
"congruent","1","2","3","l","506","5","136"
"congruent","1","2","2","l","434","4","136"
"incongruent","1","4","8","l","441","4","136"
"congruent","1","1","2","l","448","3","136"
"incongruent","1","2","3","a","407","5","136"
"incongruent","1","2","6","l","397","4","136"
"congruent","1","2","2","l","461","4","136"
"congruent","1","3","2","l","452","5","136"
"congruent","1","2","4","l","584","6","136"
"incongruent","1","1","5","l","470","4","136"
"incongruent","1","4","6","l","432","2","136"
"congruent","1","3","7","a","415","4","136"
"incongruent","1","2","4","l","736","2","136"
"incongruent","1","4","8","l","473","4","136"
"incongruent","1","2","6","l","420","4","136"
"congruent","1","4","4","l","452","8","136"
"congruent","1","4","8","a","402","4","136"
"congruent","1","3","2","l","399","5","136"
"incongruent","1","1","3","l","440","2","136"
"congruent","1","1","4","a","405","3","136"
"incongruent","1","1","2","a","438","3","136"
"congruent","1","3","4","l","388","7","136"
"incongruent","1","2","5","l","434","3","136"
"congruent","1","4","6","a","475","2","136"
"congruent","1","2","4","a","431","2","136"
"congruent","1","3","5","a","403","2","136"
"incongruent","1","3","2","a","642","5","136"
"incongruent","1","1","4","l","463","3","136"
"incongruent","1","1","4","a","400","5","136"
"congruent","1","4","2","l","353","6","136"
"congruent","1","2","4","a","456","2","136"
"congruent","1","2","6","a","514","4","136"
"incongruent","1","2","3","a","503","5","136"
"congruent","1","3","3","l","402","6","136"
"incongruent","1","3","5","l","373","2","136"
"congruent","1","1","5","a","374","4","136"
"incongruent","1","3","4","a","519","7","136"
"incongruent","0","4","3","l","415","7","136"
"incongruent","0","3","3","l","634","6","136"
"congruent","1","2","6","a","598","4","136"
"congruent","1","1","4","l","464","5","136"
"incongruent","1","3","7","l","456","4","136"
