"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","1","4","a","707","3","133"
"congruent","1","1","3","l","492","4","133"
"incongruent","1","1","4","a","677","5","133"
"incongruent","1","3","6","l","570","3","133"
"incongruent","1","4","7","l","560","3","133"
"incongruent","1","2","4","a","655","6","133"
"congruent","1","4","2","l","467","6","133"
"congruent","1","2","3","l","559","5","133"
"incongruent","1","2","5","l","671","3","133"
"incongruent","1","1","2","a","531","3","133"
"congruent","1","3","2","l","550","5","133"
"congruent","1","3","3","l","531","6","133"
"congruent","1","2","4","l","534","6","133"
"congruent","1","4","4","l","559","8","133"
"incongruent","1","1","3","a","428","4","133"
"congruent","1","1","3","l","453","4","133"
"congruent","1","2","5","a","468","3","133"
"incongruent","0","4","3","l","466","7","133"
"incongruent","1","1","4","l","841","3","133"
"congruent","1","2","2","l","594","4","133"
"congruent","1","2","4","a","546","2","133"
"incongruent","1","3","3","a","1447","6","133"
"incongruent","1","2","6","l","596","4","133"
"congruent","1","4","3","l","586","7","133"
"incongruent","1","4","7","l","680","3","133"
"incongruent","1","3","5","l","644","2","133"
"incongruent","1","2","2","a","575","4","133"
"congruent","1","4","6","a","776","2","133"
"congruent","1","3","7","a","578","4","133"
"congruent","1","3","2","l","608","5","133"
"congruent","1","1","4","l","562","5","133"
"incongruent","1","4","3","a","633","7","133"
"incongruent","1","3","6","l","1202","3","133"
"incongruent","1","4","2","a","653","6","133"
"congruent","1","2","4","l","651","6","133"
"congruent","1","4","2","l","591","6","133"
"congruent","1","2","4","a","503","2","133"
"incongruent","1","1","2","a","512","3","133"
"incongruent","1","4","8","l","504","4","133"
"incongruent","1","4","8","l","462","4","133"
"incongruent","1","3","4","a","621","7","133"
"incongruent","1","2","2","a","506","4","133"
"congruent","1","4","8","a","466","4","133"
"congruent","1","1","2","l","477","3","133"
"incongruent","1","3","5","l","531","2","133"
"congruent","1","4","4","l","515","8","133"
"congruent","1","4","7","a","470","3","133"
"incongruent","1","4","6","l","555","2","133"
"congruent","1","1","5","a","471","4","133"
"congruent","1","1","2","l","483","3","133"
"incongruent","1","1","5","l","534","4","133"
"congruent","1","1","4","l","529","5","133"
"congruent","1","1","4","a","530","3","133"
