"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","2","2","l","1002","4","131"
"congruent","1","1","4","l","597","5","131"
"congruent","1","2","3","l","582","5","131"
"congruent","1","2","4","l","573","6","131"
"incongruent","1","4","8","l","1222","4","131"
"congruent","1","3","3","l","584","6","131"
"incongruent","1","2","2","a","621","4","131"
"incongruent","1","4","7","l","612","3","131"
"congruent","1","3","5","a","536","2","131"
"incongruent","1","2","5","l","601","3","131"
"incongruent","1","2","5","l","630","3","131"
"congruent","1","2","4","l","738","6","131"
"incongruent","1","1","4","a","860","5","131"
"incongruent","1","2","4","l","951","2","131"
"incongruent","1","2","4","a","673","6","131"
"congruent","1","4","7","a","576","3","131"
"congruent","1","4","6","a","538","2","131"
"incongruent","1","3","5","l","722","2","131"
"incongruent","1","1","4","a","492","5","131"
"incongruent","1","3","6","l","927","3","131"
"incongruent","1","3","6","l","709","3","131"
"incongruent","1","3","3","a","616","6","131"
"congruent","1","4","4","l","668","8","131"
"congruent","1","4","2","l","1102","6","131"
"congruent","1","1","4","a","573","3","131"
"congruent","1","3","6","a","552","3","131"
"congruent","1","3","2","l","541","5","131"
"congruent","1","3","6","a","763","3","131"
"congruent","1","1","5","a","920","4","131"
"incongruent","1","3","2","a","768","5","131"
"congruent","1","4","3","l","555","7","131"
"incongruent","1","2","2","a","601","4","131"
"incongruent","1","2","6","l","617","4","131"
"congruent","1","1","2","l","745","3","131"
"incongruent","1","3","2","a","906","5","131"
"congruent","1","1","3","l","695","4","131"
"incongruent","1","1","2","a","591","3","131"
"congruent","1","2","4","a","723","2","131"
"incongruent","1","3","5","l","636","2","131"
"congruent","1","1","4","l","659","5","131"
"congruent","1","2","5","a","852","3","131"
"incongruent","1","1","3","l","497","2","131"
"incongruent","1","2","4","a","546","6","131"
"incongruent","1","3","7","l","419","4","131"
"incongruent","1","4","7","l","1022","3","131"
"congruent","1","1","3","l","967","4","131"
"congruent","1","1","3","a","646","2","131"
"congruent","1","1","2","l","605","3","131"
"congruent","1","1","3","a","473","2","131"
"incongruent","1","1","5","l","1047","4","131"
"congruent","1","3","3","l","674","6","131"
"incongruent","1","4","6","l","789","2","131"
"congruent","1","3","7","a","673","4","131"
"incongruent","1","1","3","l","938","2","131"
"incongruent","1","4","3","a","645","7","131"
"incongruent","1","3","3","a","655","6","131"
"congruent","1","2","6","a","847","4","131"
"congruent","1","2","2","l","564","4","131"
"congruent","1","2","4","l","571","6","131"
"congruent","1","3","6","a","658","3","131"
"congruent","1","4","4","l","481","8","131"
"incongruent","1","4","8","l","756","4","131"
"congruent","1","4","4","l","765","8","131"
"congruent","1","2","5","a","480","3","131"
"incongruent","1","2","3","a","686","5","131"
"incongruent","1","3","3","a","675","6","131"
"congruent","1","1","4","l","717","5","131"
"congruent","1","2","6","a","476","4","131"
"incongruent","1","2","6","l","635","4","131"
"congruent","1","4","6","a","508","2","131"
"congruent","1","2","5","a","552","3","131"
"congruent","1","1","2","l","569","3","131"
"congruent","1","1","3","l","572","4","131"
"incongruent","1","4","4","a","443","8","131"
"congruent","1","4","3","l","476","7","131"
"congruent","1","4","2","l","720","6","131"
"congruent","1","3","7","a","390","4","131"
"congruent","1","4","3","l","396","7","131"
"congruent","1","3","6","a","466","3","131"
"incongruent","1","4","6","l","662","2","131"
"incongruent","0","4","7","a","422","3","131"
"congruent","1","2","3","l","746","5","131"
"incongruent","1","4","7","l","840","3","131"
"congruent","1","4","6","a","604","2","131"
"incongruent","1","1","4","l","718","3","131"
"congruent","1","3","2","l","562","5","131"
"incongruent","1","3","4","a","590","7","131"
"incongruent","0","4","3","l","418","7","131"
"congruent","1","4","7","a","1218","3","131"
"congruent","1","2","2","l","511","4","131"
"incongruent","1","2","6","l","885","4","131"
"incongruent","1","2","4","a","680","6","131"
"congruent","1","3","4","l","574","7","131"
"congruent","1","3","3","l","711","6","131"
"congruent","1","3","7","a","501","4","131"
"incongruent","1","1","4","a","582","5","131"
"incongruent","1","1","3","a","706","4","131"
"incongruent","1","4","6","l","627","2","131"
"incongruent","1","3","2","a","648","5","131"
"incongruent","1","3","4","a","669","7","131"
"congruent","1","1","5","a","578","4","131"
"congruent","1","2","3","l","713","5","131"
"congruent","1","4","8","a","523","4","131"
"incongruent","1","1","5","l","836","4","131"
"congruent","1","1","3","a","631","2","131"
"incongruent","1","4","3","a","571","7","131"
"congruent","1","2","2","l","499","4","131"
"congruent","1","3","4","l","800","7","131"
"incongruent","1","4","2","a","580","6","131"
"incongruent","1","1","3","a","749","4","131"
"incongruent","1","1","2","a","974","3","131"
"congruent","1","1","3","l","578","4","131"
"congruent","1","2","4","a","540","2","131"
"congruent","1","3","2","l","473","5","131"
"incongruent","1","1","4","l","620","3","131"
"incongruent","1","4","8","l","850","4","131"
"congruent","1","3","5","a","466","2","131"
"incongruent","1","1","4","a","551","5","131"
"congruent","1","4","7","a","480","3","131"
"incongruent","1","4","4","a","506","8","131"
"incongruent","1","3","7","l","564","4","131"
"incongruent","1","3","2","a","478","5","131"
"incongruent","1","1","2","a","620","3","131"
"congruent","1","1","2","l","486","3","131"
"congruent","1","2","4","a","402","2","131"
"incongruent","1","2","4","l","762","2","131"
"congruent","1","1","5","a","500","4","131"
"incongruent","1","2","4","a","740","6","131"
"congruent","1","1","4","l","469","5","131"
"incongruent","1","3","6","l","750","3","131"
"incongruent","1","2","2","a","531","4","131"
"incongruent","1","2","4","l","458","2","131"
"incongruent","1","2","3","a","515","5","131"
"congruent","1","1","4","a","520","3","131"
"incongruent","1","1","5","l","494","4","131"
"congruent","1","2","4","l","649","6","131"
"congruent","1","1","4","a","743","3","131"
"incongruent","1","3","6","l","532","3","131"
"incongruent","1","4","2","a","592","6","131"
"incongruent","1","2","5","l","543","3","131"
"incongruent","1","3","7","l","647","4","131"
"congruent","1","4","8","a","534","4","131"
"incongruent","1","3","5","l","479","2","131"
"incongruent","1","2","2","a","598","4","131"
"incongruent","1","1","3","l","776","2","131"
"congruent","1","1","3","a","569","2","131"
"incongruent","1","2","5","l","513","3","131"
"incongruent","1","1","3","l","672","2","131"
"congruent","1","2","6","a","493","4","131"
"congruent","1","3","5","a","470","2","131"
"congruent","1","4","2","l","485","6","131"
"incongruent","1","3","3","a","564","6","131"
"incongruent","1","3","5","l","548","2","131"
"congruent","1","3","3","l","826","6","131"
