"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","4","3","a","458","7","118"
"congruent","1","1","4","l","522","5","118"
"incongruent","1","1","5","l","776","4","118"
"incongruent","1","2","5","l","433","3","118"
"incongruent","1","1","3","l","609","2","118"
"congruent","1","2","4","l","441","6","118"
"incongruent","1","2","3","a","588","5","118"
"incongruent","1","3","7","l","636","4","118"
"incongruent","1","4","2","a","503","6","118"
"incongruent","1","3","2","a","1087","5","118"
"incongruent","1","2","4","a","913","6","118"
"incongruent","1","1","2","a","464","3","118"
"incongruent","1","2","5","l","511","3","118"
"congruent","1","1","3","a","534","2","118"
"incongruent","1","2","6","l","484","4","118"
"incongruent","1","2","4","l","500","2","118"
"congruent","1","1","5","a","510","4","118"
"incongruent","1","4","8","l","532","4","118"
"incongruent","1","4","8","l","494","4","118"
"incongruent","1","3","3","a","501","6","118"
"incongruent","1","3","3","a","447","6","118"
"congruent","1","4","3","l","469","7","118"
"incongruent","1","4","2","a","463","6","118"
"incongruent","1","4","3","a","683","7","118"
"congruent","1","1","2","l","510","3","118"
"congruent","1","3","3","l","421","6","118"
"congruent","1","3","7","a","430","4","118"
"congruent","1","3","5","a","455","2","118"
"congruent","1","3","6","a","513","3","118"
"congruent","1","3","4","l","504","7","118"
"incongruent","1","3","6","l","490","3","118"
"congruent","1","1","4","l","481","5","118"
"congruent","1","1","3","a","429","2","118"
"congruent","1","2","5","a","471","3","118"
"incongruent","1","2","2","a","1413","4","118"
"congruent","1","3","4","l","459","7","118"
"congruent","1","4","7","a","537","3","118"
"incongruent","1","1","5","l","446","4","118"
"congruent","1","3","5","a","421","2","118"
"congruent","1","1","3","l","439","4","118"
"incongruent","1","4","6","l","575","2","118"
"congruent","1","2","2","l","594","4","118"
"incongruent","1","4","4","a","527","8","118"
"congruent","1","4","6","a","432","2","118"
"incongruent","1","2","2","a","694","4","118"
"congruent","1","2","6","a","500","4","118"
"congruent","1","2","4","a","434","2","118"
"incongruent","1","1","2","a","492","3","118"
"incongruent","1","3","4","a","934","7","118"
"incongruent","1","4","7","l","395","3","118"
"congruent","1","2","2","l","408","4","118"
"incongruent","0","3","2","l","343","5","118"
"congruent","1","3","3","l","714","6","118"
"incongruent","1","1","4","a","514","5","118"
"incongruent","1","3","6","l","587","3","118"
"incongruent","1","3","4","a","501","7","118"
"congruent","1","2","3","l","532","5","118"
"incongruent","1","3","5","l","493","2","118"
"congruent","1","3","2","l","436","5","118"
"congruent","1","4","8","a","473","4","118"
"incongruent","1","2","3","a","553","5","118"
"incongruent","1","2","4","l","532","2","118"
"congruent","1","1","4","a","485","3","118"
"congruent","1","1","3","l","420","4","118"
"congruent","1","4","6","a","599","2","118"
"incongruent","1","4","4","a","624","8","118"
"congruent","1","1","2","l","453","3","118"
"congruent","1","4","3","l","470","7","118"
"congruent","1","2","3","l","591","5","118"
"congruent","1","2","4","a","469","2","118"
"incongruent","1","1","3","a","516","4","118"
"incongruent","1","3","5","l","502","2","118"
"congruent","1","2","5","a","508","3","118"
"incongruent","1","1","3","a","600","4","118"
"congruent","1","4","2","l","499","6","118"
"congruent","1","3","6","a","453","3","118"
"congruent","1","4","8","a","460","4","118"
"incongruent","1","2","4","a","887","6","118"
"congruent","1","4","4","l","472","8","118"
"incongruent","1","2","6","l","534","4","118"
"congruent","1","2","4","l","470","6","118"
"congruent","1","4","8","a","558","4","118"
"congruent","1","4","6","a","372","2","118"
"congruent","1","3","7","a","433","4","118"
"incongruent","1","2","4","l","265","2","118"
"congruent","1","3","6","a","546","3","118"
"congruent","1","2","4","a","462","2","118"
"incongruent","1","2","4","a","494","6","118"
"congruent","1","4","4","l","646","8","118"
"incongruent","1","3","5","l","668","2","118"
"incongruent","1","1","3","l","339","2","118"
"congruent","1","2","3","l","351","5","118"
"congruent","1","2","2","l","392","4","118"
"congruent","1","4","2","l","413","6","118"
"incongruent","1","1","4","a","588","5","118"
"incongruent","1","1","3","a","519","4","118"
"incongruent","1","2","3","a","496","5","118"
"incongruent","1","2","6","l","471","4","118"
"congruent","1","4","2","l","378","6","118"
"congruent","1","2","3","l","539","5","118"
"incongruent","1","2","6","l","448","4","118"
"incongruent","1","2","5","l","448","3","118"
"congruent","1","3","3","l","412","6","118"
"congruent","1","4","3","l","344","7","118"
"incongruent","1","3","2","a","402","5","118"
"congruent","1","2","4","l","470","6","118"
"congruent","1","3","4","l","432","7","118"
"incongruent","1","1","2","a","439","3","118"
"congruent","1","4","8","a","520","4","118"
"congruent","1","3","5","a","300","2","118"
"incongruent","0","4","7","a","317","3","118"
"incongruent","1","4","8","l","456","4","118"
"incongruent","1","3","4","a","572","7","118"
"congruent","1","4","7","a","468","3","118"
"congruent","1","1","2","l","1050","3","118"
