"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","1","4","l","1044","3","107"
"incongruent","1","3","3","a","1315","6","107"
"incongruent","1","2","5","l","1313","3","107"
"incongruent","1","2","4","a","686","6","107"
"congruent","1","4","3","l","1107","7","107"
"incongruent","1","3","7","l","2756","4","107"
"incongruent","1","1","4","l","1426","3","107"
"incongruent","1","4","6","l","1382","2","107"
"congruent","1","3","5","a","798","2","107"
"incongruent","1","1","5","l","1387","4","107"
"congruent","1","1","5","a","1222","4","107"
"congruent","1","3","6","a","1073","3","107"
"congruent","1","1","3","l","948","4","107"
"incongruent","1","3","3","a","715","6","107"
"incongruent","1","1","4","a","993","5","107"
"congruent","1","2","4","a","928","2","107"
"incongruent","1","2","5","l","1546","3","107"
"incongruent","1","1","3","l","2598","2","107"
"incongruent","1","3","5","l","1344","2","107"
"congruent","1","3","4","l","1033","7","107"
"incongruent","1","4","2","a","759","6","107"
"incongruent","1","4","2","a","881","6","107"
"congruent","1","4","8","a","1032","4","107"
"incongruent","1","2","6","l","892","4","107"
"incongruent","1","4","3","a","1387","7","107"
"incongruent","1","3","2","a","1285","5","107"
"congruent","1","4","6","a","1481","2","107"
"congruent","1","3","4","l","1286","7","107"
"congruent","1","3","7","a","935","4","107"
"incongruent","1","2","4","l","1234","2","107"
"congruent","1","1","3","l","783","4","107"
"incongruent","1","3","4","a","1674","7","107"
"congruent","1","1","2","l","1174","3","107"
"congruent","1","4","2","l","2210","6","107"
"congruent","1","2","3","l","2140","5","107"
"incongruent","1","2","4","a","800","6","107"
"congruent","1","4","8","a","1641","4","107"
"congruent","1","4","4","l","1212","8","107"
"congruent","1","3","5","a","1899","2","107"
"congruent","1","2","5","a","1312","3","107"
"congruent","1","2","2","l","1463","4","107"
"incongruent","1","1","5","l","1720","4","107"
"congruent","1","2","5","a","864","3","107"
"congruent","1","1","4","l","3930","5","107"
"congruent","1","3","5","a","718","2","107"
"congruent","1","1","4","a","928","3","107"
"congruent","1","2","6","a","1567","4","107"
"congruent","1","1","2","l","900","3","107"
"congruent","1","4","2","l","747","6","107"
"incongruent","1","3","3","a","737","6","107"
"incongruent","1","4","2","a","1089","6","107"
"incongruent","1","4","7","l","1857","3","107"
"incongruent","1","1","4","l","1138","3","107"
"congruent","1","3","7","a","1122","4","107"
"incongruent","1","3","2","a","995","5","107"
"congruent","1","1","3","a","859","2","107"
"congruent","1","3","4","l","691","7","107"
"incongruent","1","4","6","l","1254","2","107"
"congruent","1","3","3","l","1694","6","107"
"incongruent","1","2","4","a","948","6","107"
"congruent","1","2","4","a","958","2","107"
"congruent","1","4","4","l","1431","8","107"
"congruent","1","1","5","a","749","4","107"
"congruent","1","4","4","l","1097","8","107"
"incongruent","1","4","2","a","1884","6","107"
"congruent","1","3","7","a","1392","4","107"
"congruent","1","1","3","l","799","4","107"
"congruent","1","1","4","a","948","3","107"
"congruent","1","2","5","a","1211","3","107"
"incongruent","1","4","8","l","980","4","107"
"congruent","1","2","4","l","1129","6","107"
"incongruent","1","4","4","a","1849","8","107"
"incongruent","1","2","3","a","783","5","107"
"congruent","1","4","8","a","555","4","107"
"congruent","1","4","3","l","692","7","107"
"congruent","1","2","6","a","938","4","107"
"incongruent","1","2","5","l","1317","3","107"
"congruent","1","3","4","l","1002","7","107"
"congruent","1","2","2","l","1401","4","107"
"incongruent","1","3","4","a","1746","7","107"
"incongruent","1","2","6","l","2288","4","107"
"incongruent","1","4","8","l","1525","4","107"
"incongruent","1","1","4","a","559","5","107"
"congruent","1","3","2","l","2017","5","107"
"congruent","1","4","6","a","639","2","107"
"incongruent","1","3","5","l","1045","2","107"
"incongruent","1","1","3","l","2494","2","107"
"congruent","1","1","5","a","726","4","107"
"congruent","1","3","6","a","855","3","107"
"incongruent","1","4","4","a","632","8","107"
"congruent","1","4","7","a","825","3","107"
"congruent","1","1","3","a","959","2","107"
"incongruent","1","2","3","a","768","5","107"
"congruent","1","4","7","a","785","3","107"
"congruent","1","2","3","l","1227","5","107"
"incongruent","1","1","5","l","1072","4","107"
"incongruent","1","4","3","a","638","7","107"
"congruent","1","1","4","l","1157","5","107"
"congruent","1","2","5","a","830","3","107"
"incongruent","1","4","3","a","1360","7","107"
"incongruent","1","3","7","l","948","4","107"
"incongruent","1","1","4","a","638","5","107"
"incongruent","1","2","2","a","777","4","107"
"incongruent","1","3","7","l","733","4","107"
"incongruent","1","3","6","l","682","3","107"
"incongruent","1","1","4","l","579","3","107"
"congruent","1","3","6","a","539","3","107"
"incongruent","1","3","3","a","890","6","107"
"incongruent","1","2","4","l","1970","2","107"
"incongruent","1","1","5","l","3554","4","107"
"congruent","1","4","8","a","616","4","107"
"incongruent","1","3","6","l","1420","3","107"
"incongruent","1","1","2","a","701","3","107"
"incongruent","1","2","6","l","526","4","107"
"incongruent","1","3","2","a","390","5","107"
"congruent","1","1","2","l","413","3","107"
"congruent","1","2","4","l","585","6","107"
"incongruent","0","2","4","a","1699","2","107"
"congruent","1","3","5","a","2704","2","107"
"incongruent","1","1","3","a","1593","4","107"
"congruent","1","2","4","a","721","2","107"
"congruent","1","1","3","l","1602","4","107"
"incongruent","1","4","6","l","3301","2","107"
"congruent","1","4","3","l","1878","7","107"
"incongruent","1","2","4","a","1115","6","107"
"incongruent","1","4","7","l","875","3","107"
"congruent","1","2","2","l","1273","4","107"
"congruent","1","4","6","a","659","2","107"
"incongruent","1","3","5","l","1426","2","107"
"congruent","1","2","3","l","1554","5","107"
"incongruent","1","1","3","l","1241","2","107"
"congruent","1","3","3","l","894","6","107"
"congruent","1","4","2","l","1254","6","107"
"incongruent","1","3","4","a","1723","7","107"
"incongruent","1","2","2","a","1608","4","107"
"congruent","1","3","2","l","1149","5","107"
"incongruent","1","2","5","l","1693","3","107"
"incongruent","1","1","2","a","1675","3","107"
"incongruent","1","1","3","a","1279","4","107"
"incongruent","1","1","2","a","680","3","107"
"incongruent","1","4","8","l","2658","4","107"
"incongruent","1","2","4","l","1137","2","107"
"congruent","1","4","4","l","817","8","107"
"congruent","1","4","4","l","1032","8","107"
"incongruent","1","2","2","a","840","4","107"
"congruent","1","2","6","a","1096","4","107"
"incongruent","1","4","2","a","936","6","107"
"incongruent","1","2","6","l","573","4","107"
"incongruent","1","4","3","a","504","7","107"
"congruent","1","3","7","a","1043","4","107"
"congruent","1","3","7","a","633","4","107"
"congruent","1","4","3","l","674","7","107"
"congruent","1","1","3","a","848","2","107"
"incongruent","1","3","3","a","808","6","107"
"incongruent","1","4","6","l","1489","2","107"
"incongruent","1","4","2","a","622","6","107"
"congruent","1","2","3","l","516","5","107"
"congruent","1","1","4","l","1017","5","107"
"congruent","1","3","5","a","829","2","107"
"congruent","1","4","7","a","900","3","107"
"congruent","1","1","5","a","976","4","107"
"congruent","1","2","3","l","613","5","107"
"incongruent","1","3","4","a","907","7","107"
"incongruent","1","3","2","a","1055","5","107"
"incongruent","1","2","4","a","807","6","107"
"congruent","1","2","5","a","635","3","107"
"incongruent","1","2","4","a","686","6","107"
"incongruent","1","3","6","l","733","3","107"
"incongruent","1","1","2","a","1137","3","107"
"incongruent","1","2","5","l","619","3","107"
"incongruent","1","4","3","a","1014","7","107"
"incongruent","1","2","5","l","1640","3","107"
"incongruent","1","1","5","l","1035","4","107"
"incongruent","1","2","3","a","1035","5","107"
"congruent","1","4","7","a","1128","3","107"
"congruent","1","1","3","l","643","4","107"
"incongruent","1","2","6","l","650","4","107"
"incongruent","1","4","8","l","618","4","107"
"incongruent","1","3","5","l","688","2","107"
"congruent","1","3","4","l","634","7","107"
"congruent","1","2","2","l","738","4","107"
"incongruent","1","1","5","l","663","4","107"
"incongruent","1","3","5","l","2432","2","107"
"incongruent","1","3","2","a","667","5","107"
"incongruent","1","1","3","a","793","4","107"
"congruent","1","2","4","l","1273","6","107"
"incongruent","1","1","4","a","780","5","107"
"incongruent","1","4","6","l","613","2","107"
"congruent","1","1","3","a","1338","2","107"
"incongruent","1","4","7","l","1148","3","107"
"incongruent","1","1","4","l","1997","3","107"
"incongruent","1","2","4","l","1472","2","107"
"incongruent","1","1","3","l","2492","2","107"
"congruent","1","3","5","a","1125","2","107"
"congruent","1","4","6","a","1415","2","107"
"congruent","1","3","2","l","618","5","107"
"congruent","1","1","5","a","1441","4","107"
"congruent","1","1","2","l","796","3","107"
"incongruent","1","4","4","a","939","8","107"
"incongruent","1","3","4","a","1541","7","107"
"congruent","1","3","2","l","2010","5","107"
"incongruent","1","3","7","l","3101","4","107"
"congruent","0","3","4","a","1301","7","107"
"congruent","1","4","2","l","1435","6","107"
"incongruent","1","1","4","a","1100","5","107"
"congruent","1","2","6","a","5324","4","107"
"congruent","1","3","6","a","2604","3","107"
"incongruent","1","3","6","l","951","3","107"
"congruent","1","4","8","a","762","4","107"
"congruent","1","4","8","a","1717","4","107"
"congruent","1","2","5","a","966","3","107"
"congruent","1","3","3","l","1384","6","107"
"congruent","1","2","4","a","798","2","107"
"incongruent","1","1","4","l","935","3","107"
"incongruent","1","2","2","a","1061","4","107"
"congruent","1","4","3","l","565","7","107"
"incongruent","1","3","7","l","985","4","107"
"congruent","1","4","6","a","1175","2","107"
"congruent","1","1","3","l","1970","4","107"
"congruent","1","3","3","l","1047","6","107"
"incongruent","1","2","3","a","1160","5","107"
"incongruent","1","1","3","l","891","2","107"
"congruent","1","2","2","l","1200","4","107"
"incongruent","1","1","3","a","1028","4","107"
"congruent","1","2","4","l","1136","6","107"
"congruent","1","3","6","a","779","3","107"
"congruent","1","2","4","a","816","2","107"
"congruent","1","4","2","l","1273","6","107"
"congruent","1","1","4","a","636","3","107"
"congruent","1","1","2","l","627","3","107"
"incongruent","1","4","4","a","557","8","107"
"congruent","1","1","4","a","569","3","107"
"incongruent","1","4","7","l","1445","3","107"
"incongruent","1","3","3","a","604","6","107"
"congruent","1","1","4","l","596","5","107"
"congruent","1","1","3","l","890","4","107"
"incongruent","1","1","5","l","524","4","107"
"congruent","1","4","6","a","613","2","107"
"incongruent","1","4","7","l","810","3","107"
"congruent","1","4","4","l","656","8","107"
"congruent","1","4","8","a","931","4","107"
"incongruent","1","2","4","a","831","6","107"
"congruent","1","2","3","l","594","5","107"
"congruent","1","2","4","a","548","2","107"
"incongruent","1","1","2","a","767","3","107"
"incongruent","1","3","5","l","645","2","107"
"congruent","1","2","4","l","1653","6","107"
"incongruent","1","4","3","a","689","7","107"
"incongruent","1","1","4","a","683","5","107"
"congruent","1","2","4","a","560","2","107"
"congruent","1","4","4","l","2114","8","107"
"incongruent","1","4","7","l","1311","3","107"
"congruent","1","1","5","a","637","4","107"
"congruent","1","1","3","a","638","2","107"
"congruent","1","1","4","a","671","3","107"
"incongruent","1","3","2","a","1581","5","107"
"congruent","1","2","2","l","994","4","107"
"congruent","1","2","6","a","899","4","107"
"congruent","1","3","5","a","702","2","107"
"incongruent","1","3","2","a","838","5","107"
"congruent","1","3","6","a","615","3","107"
"congruent","1","2","5","a","495","3","107"
"congruent","1","4","7","a","1534","3","107"
"congruent","1","2","2","l","697","4","107"
"incongruent","1","2","3","a","501","5","107"
"incongruent","1","4","3","a","899","7","107"
"congruent","1","3","5","a","1021","2","107"
"incongruent","1","2","5","l","714","3","107"
"incongruent","1","2","6","l","618","4","107"
"incongruent","1","1","4","a","620","5","107"
"incongruent","1","4","2","a","1151","6","107"
"congruent","1","3","3","l","571","6","107"
"incongruent","1","3","6","l","727","3","107"
"congruent","1","3","4","l","623","7","107"
"congruent","1","3","4","l","745","7","107"
"congruent","1","2","4","l","884","6","107"
"congruent","1","1","5","a","992","4","107"
"congruent","1","1","3","a","901","2","107"
"congruent","1","2","3","l","1097","5","107"
"congruent","1","4","8","a","522","4","107"
"incongruent","1","3","7","l","800","4","107"
"congruent","1","3","7","a","1707","4","107"
"congruent","1","4","2","l","550","6","107"
"congruent","1","4","7","a","1092","3","107"
"congruent","1","1","3","l","859","4","107"
"incongruent","1","3","7","l","1509","4","107"
"incongruent","1","3","4","a","963","7","107"
"incongruent","1","2","3","a","638","5","107"
"congruent","1","3","3","l","1098","6","107"
"incongruent","1","3","4","a","629","7","107"
"incongruent","1","2","2","a","865","4","107"
"incongruent","1","1","5","l","1516","4","107"
"incongruent","1","4","2","a","1118","6","107"
"incongruent","1","1","3","l","1219","2","107"
"incongruent","1","4","4","a","603","8","107"
"incongruent","1","4","6","l","1364","2","107"
"incongruent","1","2","4","l","1178","2","107"
"incongruent","1","4","4","a","595","8","107"
"incongruent","1","2","5","l","1278","3","107"
"incongruent","1","4","6","l","1222","2","107"
"incongruent","1","3","5","l","2761","2","107"
"congruent","1","4","3","l","806","7","107"
"incongruent","1","2","4","l","1213","2","107"
"incongruent","1","3","3","a","703","6","107"
"incongruent","1","3","3","a","528","6","107"
"congruent","1","3","7","a","982","4","107"
"congruent","1","1","4","a","783","3","107"
"incongruent","1","4","8","l","1864","4","107"
"incongruent","1","1","3","a","738","4","107"
"congruent","1","4","3","l","623","7","107"
"congruent","1","3","2","l","912","5","107"
"congruent","1","1","4","l","2499","5","107"
"congruent","1","1","4","l","1473","5","107"
"incongruent","1","1","4","l","1205","3","107"
"congruent","1","4","2","l","1149","6","107"
"incongruent","1","4","8","l","920","4","107"
"congruent","1","4","6","a","1426","2","107"
"congruent","1","3","2","l","790","5","107"
"incongruent","1","2","2","a","1984","4","107"
"incongruent","1","2","6","l","1260","4","107"
"incongruent","1","3","6","l","887","3","107"
"congruent","1","2","6","a","549","4","107"
"congruent","1","2","5","a","638","3","107"
"congruent","1","3","6","a","599","3","107"
"incongruent","1","2","4","a","1064","6","107"
"congruent","1","1","2","l","1147","3","107"
"incongruent","1","1","2","a","629","3","107"
"incongruent","1","1","4","l","1053","3","107"
"incongruent","1","1","3","a","770","4","107"
"congruent","1","1","2","l","419","3","107"
"incongruent","1","1","3","l","1069","2","107"
