"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","3","6","a","506","3","135"
"incongruent","1","2","3","a","1063","5","135"
"congruent","1","4","6","a","436","2","135"
"incongruent","1","4","8","l","546","4","135"
"incongruent","1","2","4","a","471","6","135"
"incongruent","1","3","2","a","1100","5","135"
"congruent","1","2","2","l","423","4","135"
"incongruent","1","2","6","l","568","4","135"
"congruent","1","1","5","a","461","4","135"
"congruent","1","1","5","a","712","4","135"
"congruent","1","2","6","a","457","4","135"
"congruent","1","1","2","l","555","3","135"
"incongruent","1","2","4","l","646","2","135"
"incongruent","1","2","6","l","575","4","135"
"congruent","1","2","2","l","337","4","135"
"congruent","1","4","6","a","518","2","135"
"congruent","1","4","3","l","380","7","135"
"incongruent","1","2","3","a","499","5","135"
"congruent","1","1","4","a","563","3","135"
"incongruent","1","4","3","a","776","7","135"
"incongruent","1","3","6","l","463","3","135"
"congruent","1","2","5","a","381","3","135"
"incongruent","1","4","7","l","323","3","135"
"congruent","1","4","7","a","393","3","135"
"congruent","1","4","2","l","497","6","135"
"congruent","1","1","4","a","471","3","135"
"congruent","0","3","7","l","503","4","135"
"incongruent","1","3","4","a","308","7","135"
"incongruent","1","4","6","l","1462","2","135"
"incongruent","1","3","7","l","796","4","135"
"incongruent","1","1","3","a","497","4","135"
"congruent","1","2","6","a","516","4","135"
"incongruent","1","1","5","l","379","4","135"
"incongruent","1","2","4","a","452","6","135"
"incongruent","1","1","4","a","419","5","135"
"congruent","1","4","3","l","312","7","135"
"incongruent","1","2","5","l","456","3","135"
"congruent","1","3","6","a","349","3","135"
"incongruent","0","1","2","l","456","3","135"
"incongruent","1","3","3","a","298","6","135"
"congruent","1","2","4","l","647","6","135"
"incongruent","1","2","2","a","613","4","135"
"incongruent","1","2","5","l","1054","3","135"
"congruent","1","3","5","a","516","2","135"
"congruent","1","1","2","l","581","3","135"
"congruent","1","4","8","a","564","4","135"
"incongruent","1","2","6","l","539","4","135"
"incongruent","1","1","3","l","710","2","135"
"congruent","1","1","5","a","622","4","135"
"incongruent","1","4","7","l","424","3","135"
"congruent","1","2","5","a","452","3","135"
"incongruent","1","4","2","a","775","6","135"
"incongruent","1","1","3","a","712","4","135"
"incongruent","1","3","5","l","435","2","135"
"incongruent","1","1","3","l","598","2","135"
"congruent","1","3","2","l","404","5","135"
"incongruent","1","2","3","a","438","5","135"
"congruent","1","3","7","a","528","4","135"
"incongruent","1","3","4","a","541","7","135"
"congruent","1","3","4","l","350","7","135"
"congruent","1","4","4","l","557","8","135"
"congruent","1","1","3","l","481","4","135"
"incongruent","1","2","2","a","836","4","135"
"congruent","1","4","2","l","434","6","135"
"incongruent","1","4","4","a","425","8","135"
"congruent","1","3","5","a","432","2","135"
"incongruent","1","4","6","l","419","2","135"
"congruent","1","4","6","a","396","2","135"
"incongruent","1","1","4","l","513","3","135"
"congruent","1","3","3","l","512","6","135"
"incongruent","1","4","8","l","489","4","135"
"incongruent","0","2","4","a","461","2","135"
"incongruent","0","4","2","l","288","6","135"
"congruent","1","1","5","a","643","4","135"
"incongruent","1","3","5","l","415","2","135"
"incongruent","1","3","2","a","862","5","135"
"incongruent","1","1","2","a","759","3","135"
"congruent","1","3","4","l","542","7","135"
"congruent","1","1","3","a","648","2","135"
"congruent","1","2","6","a","622","4","135"
"incongruent","1","4","8","l","486","4","135"
"congruent","1","2","3","l","1551","5","135"
"congruent","1","1","4","l","570","5","135"
"congruent","1","2","3","l","357","5","135"
"congruent","1","3","6","a","520","3","135"
"congruent","1","2","2","l","410","4","135"
"congruent","1","2","4","a","752","2","135"
"congruent","1","1","3","l","535","4","135"
"incongruent","1","1","4","l","692","3","135"
"congruent","1","3","3","l","477","6","135"
"incongruent","1","3","7","l","886","4","135"
"incongruent","1","3","2","a","732","5","135"
"congruent","1","2","4","l","491","6","135"
"incongruent","1","1","5","l","615","4","135"
"congruent","1","3","2","l","998","5","135"
"incongruent","1","1","4","a","584","5","135"
"congruent","1","2","4","a","623","2","135"
"incongruent","0","4","4","l","714","8","135"
"incongruent","1","4","3","a","382","7","135"
"incongruent","1","3","3","a","674","6","135"
"incongruent","1","2","4","a","830","6","135"
"congruent","1","4","4","l","544","8","135"
"congruent","1","1","3","a","486","2","135"
"congruent","1","4","8","a","457","4","135"
"congruent","1","1","4","l","512","5","135"
"incongruent","1","3","6","l","655","3","135"
"congruent","1","4","7","a","423","3","135"
"incongruent","1","4","8","l","476","4","135"
"congruent","1","3","4","l","419","7","135"
"congruent","1","1","3","a","357","2","135"
"incongruent","1","2","5","l","307","3","135"
"congruent","1","4","7","a","332","3","135"
"congruent","1","2","4","l","384","6","135"
"congruent","0","4","3","a","352","7","135"
"congruent","1","1","2","l","975","3","135"
"incongruent","1","1","5","l","635","4","135"
"incongruent","1","4","6","l","1089","2","135"
"congruent","1","2","2","l","657","4","135"
"incongruent","1","4","4","a","592","8","135"
"incongruent","1","2","2","a","833","4","135"
"congruent","1","2","3","l","459","5","135"
"incongruent","1","4","2","a","463","6","135"
"incongruent","1","1","3","a","873","4","135"
"incongruent","1","3","2","a","639","5","135"
"congruent","1","3","6","a","363","3","135"
"incongruent","0","4","7","a","419","3","135"
"incongruent","1","2","6","l","948","4","135"
"congruent","1","1","4","l","664","5","135"
"incongruent","1","2","3","a","597","5","135"
"congruent","1","2","4","l","781","6","135"
"incongruent","1","3","6","l","805","3","135"
"incongruent","1","1","4","l","628","3","135"
"congruent","1","3","5","a","516","2","135"
"congruent","1","1","3","l","562","4","135"
"congruent","1","3","2","l","749","5","135"
"congruent","1","4","4","l","437","8","135"
"congruent","1","4","4","l","406","8","135"
"incongruent","1","3","2","a","528","5","135"
"congruent","1","2","3","l","493","5","135"
"incongruent","0","3","7","a","841","4","135"
"congruent","1","1","5","a","909","4","135"
"congruent","1","1","3","a","540","2","135"
"incongruent","1","4","7","l","938","3","135"
"incongruent","1","2","4","l","997","2","135"
"congruent","1","2","6","a","488","4","135"
"congruent","1","2","4","a","604","2","135"
"congruent","1","2","5","a","530","3","135"
"incongruent","1","1","3","l","549","2","135"
"congruent","1","1","3","l","613","4","135"
"incongruent","1","3","5","l","573","2","135"
"congruent","1","4","8","a","427","4","135"
"congruent","1","3","5","a","498","2","135"
"incongruent","1","3","6","l","510","3","135"
"incongruent","1","4","4","a","429","8","135"
"congruent","1","3","3","l","489","6","135"
"incongruent","1","1","4","a","410","5","135"
"incongruent","1","1","4","l","364","3","135"
"congruent","1","3","4","l","473","7","135"
"incongruent","1","1","2","a","361","3","135"
"congruent","1","4","6","a","421","2","135"
"congruent","1","4","7","a","584","3","135"
"incongruent","1","4","6","l","432","2","135"
"congruent","1","3","6","a","465","3","135"
"congruent","1","3","2","l","349","5","135"
"congruent","1","4","8","a","397","4","135"
"incongruent","1","4","2","a","883","6","135"
"incongruent","1","3","4","a","625","7","135"
"congruent","1","3","7","a","819","4","135"
"incongruent","1","2","3","a","458","5","135"
"incongruent","1","2","4","a","462","6","135"
"incongruent","1","4","8","l","947","4","135"
"congruent","1","4","2","l","520","6","135"
"incongruent","1","3","4","a","578","7","135"
"incongruent","1","1","2","a","534","3","135"
"congruent","1","2","6","a","755","4","135"
"congruent","1","1","5","a","559","4","135"
"incongruent","1","1","3","l","660","2","135"
"incongruent","1","4","3","a","575","7","135"
"incongruent","1","2","2","a","530","4","135"
"incongruent","1","2","4","l","511","2","135"
"incongruent","1","1","5","l","699","4","135"
"incongruent","0","2","5","a","600","3","135"
"incongruent","1","3","5","l","856","2","135"
"incongruent","1","2","4","a","554","6","135"
"incongruent","1","3","3","a","733","6","135"
"congruent","1","3","3","l","440","6","135"
"congruent","1","1","2","l","719","3","135"
"congruent","1","2","2","l","596","4","135"
"incongruent","1","4","3","a","498","7","135"
"congruent","1","2","4","a","583","2","135"
"congruent","1","2","5","a","924","3","135"
"congruent","1","1","4","l","607","5","135"
"congruent","1","4","2","l","569","6","135"
"congruent","1","1","4","a","411","3","135"
"congruent","1","4","3","l","362","7","135"
"incongruent","1","1","3","a","435","4","135"
"incongruent","1","2","6","l","531","4","135"
"incongruent","1","1","4","a","372","5","135"
"incongruent","1","3","7","l","357","4","135"
"incongruent","1","3","3","a","405","6","135"
"congruent","1","1","4","a","497","3","135"
"congruent","1","3","7","a","1108","4","135"
"congruent","1","4","6","a","761","2","135"
