"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","4","3","a","470","7","116"
"incongruent","1","2","4","l","454","2","116"
"incongruent","1","4","7","l","610","3","116"
"incongruent","1","4","2","a","490","6","116"
"congruent","1","3","2","l","424","5","116"
"congruent","1","2","5","a","511","3","116"
"congruent","1","3","5","a","409","2","116"
"incongruent","1","3","3","a","463","6","116"
"congruent","1","1","4","l","388","5","116"
"congruent","1","3","6","a","397","3","116"
"incongruent","1","2","3","a","489","5","116"
"incongruent","1","1","5","l","332","4","116"
"congruent","1","1","4","l","608","5","116"
"congruent","1","2","4","l","399","6","116"
"congruent","1","1","3","l","360","4","116"
"incongruent","1","3","7","l","618","4","116"
"incongruent","1","3","5","l","674","2","116"
"congruent","1","3","5","a","590","2","116"
"congruent","1","2","6","a","520","4","116"
"congruent","1","2","3","l","397","5","116"
"incongruent","0","4","7","a","399","3","116"
"congruent","1","2","2","l","691","4","116"
"congruent","1","3","2","l","528","5","116"
"congruent","1","1","3","a","517","2","116"
"incongruent","1","4","6","l","363","2","116"
"congruent","1","4","3","l","433","7","116"
"incongruent","1","2","5","l","534","3","116"
"congruent","1","2","5","a","523","3","116"
"congruent","1","4","3","l","340","7","116"
"incongruent","1","3","5","l","475","2","116"
"congruent","1","2","4","a","565","2","116"
"congruent","1","3","7","a","540","4","116"
"congruent","1","1","5","a","677","4","116"
"incongruent","1","1","3","l","422","2","116"
"congruent","1","2","3","l","426","5","116"
"congruent","1","4","7","a","375","3","116"
"congruent","1","4","2","l","370","6","116"
"incongruent","1","2","4","a","502","6","116"
"incongruent","0","4","3","l","371","7","116"
"congruent","1","3","6","a","551","3","116"
"incongruent","1","1","2","a","1131","3","116"
"incongruent","1","4","8","l","507","4","116"
"congruent","1","1","3","l","704","4","116"
"incongruent","1","2","3","a","686","5","116"
"incongruent","1","3","2","a","504","5","116"
"congruent","1","1","4","a","482","3","116"
"incongruent","1","2","4","l","551","2","116"
"congruent","1","3","4","l","519","7","116"
"congruent","1","4","7","a","415","3","116"
"incongruent","1","1","4","l","492","3","116"
"incongruent","1","2","6","l","570","4","116"
"congruent","1","4","6","a","449","2","116"
"incongruent","1","3","6","l","409","3","116"
"incongruent","1","1","4","a","432","5","116"
"incongruent","0","2","2","l","354","4","116"
"incongruent","1","1","3","l","625","2","116"
"congruent","1","1","4","a","462","3","116"
"incongruent","1","2","5","l","436","3","116"
"incongruent","1","3","4","a","389","7","116"
"congruent","1","4","4","l","422","8","116"
"congruent","1","3","3","l","602","6","116"
"congruent","1","4","2","l","441","6","116"
"incongruent","1","1","3","a","486","4","116"
"incongruent","1","3","7","l","317","4","116"
"incongruent","1","2","6","l","477","4","116"
"congruent","1","3","7","a","446","4","116"
"congruent","1","2","4","l","357","6","116"
"congruent","1","4","8","a","422","4","116"
"congruent","1","1","2","l","477","3","116"
"congruent","1","2","2","l","442","4","116"
"incongruent","1","3","2","a","541","5","116"
"incongruent","1","3","3","a","1087","6","116"
"congruent","1","1","5","a","505","4","116"
"incongruent","1","1","2","a","603","3","116"
"incongruent","1","4","2","a","498","6","116"
"incongruent","1","1","4","l","440","3","116"
"congruent","1","4","8","a","449","4","116"
"incongruent","1","3","6","l","515","3","116"
"incongruent","1","2","4","a","636","6","116"
"congruent","1","2","6","a","803","4","116"
"incongruent","1","2","2","a","863","4","116"
"incongruent","1","1","3","a","536","4","116"
"incongruent","1","4","6","l","572","2","116"
"incongruent","1","3","4","a","605","7","116"
"congruent","1","4","4","l","449","8","116"
"congruent","1","4","6","a","408","2","116"
"incongruent","0","4","4","l","335","8","116"
"congruent","1","2","4","a","486","2","116"
"incongruent","1","4","8","l","516","4","116"
"incongruent","1","4","4","a","396","8","116"
"incongruent","1","1","4","a","377","5","116"
"incongruent","1","1","5","l","627","4","116"
"congruent","1","1","2","l","563","3","116"
"incongruent","1","1","4","l","426","3","116"
"incongruent","1","3","7","l","578","4","116"
"incongruent","1","1","2","a","540","3","116"
"congruent","1","4","8","a","455","4","116"
"congruent","1","3","3","l","485","6","116"
"incongruent","1","1","4","a","412","5","116"
"incongruent","1","1","5","l","400","4","116"
"congruent","1","2","3","l","489","5","116"
"incongruent","1","1","2","a","568","3","116"
"incongruent","1","2","6","l","488","4","116"
"congruent","1","3","6","a","472","3","116"
"incongruent","1","2","6","l","403","4","116"
"congruent","1","4","3","l","416","7","116"
"congruent","1","3","2","l","512","5","116"
"incongruent","1","1","3","a","484","4","116"
"congruent","1","1","4","l","432","5","116"
"incongruent","1","3","4","a","470","7","116"
"congruent","1","3","7","a","479","4","116"
"incongruent","1","3","6","l","459","3","116"
"incongruent","1","3","2","a","492","5","116"
"congruent","1","1","2","l","378","3","116"
"incongruent","1","3","3","a","399","6","116"
"congruent","1","3","5","a","472","2","116"
"incongruent","1","4","7","l","565","3","116"
"congruent","1","4","6","a","382","2","116"
"congruent","1","2","4","a","489","2","116"
"incongruent","1","4","4","a","374","8","116"
"congruent","1","1","4","a","424","3","116"
"incongruent","1","3","5","l","410","2","116"
"incongruent","1","4","6","l","591","2","116"
"incongruent","1","4","8","l","607","4","116"
"congruent","1","3","5","a","500","2","116"
"incongruent","1","1","3","l","473","2","116"
"congruent","1","2","5","a","460","3","116"
"incongruent","1","2","2","a","656","4","116"
"congruent","1","1","5","a","706","4","116"
"incongruent","1","4","8","l","571","4","116"
"congruent","1","1","3","a","483","2","116"
"incongruent","1","1","3","l","467","2","116"
"incongruent","1","2","2","a","409","4","116"
"congruent","1","3","4","l","516","7","116"
"incongruent","1","3","4","a","644","7","116"
"congruent","1","4","4","l","561","8","116"
"congruent","1","1","5","a","437","4","116"
"incongruent","1","4","2","a","721","6","116"
"congruent","1","4","2","l","563","6","116"
"congruent","1","2","5","a","365","3","116"
"congruent","1","1","3","l","371","4","116"
"incongruent","1","2","4","l","606","2","116"
"incongruent","0","4","7","a","490","3","116"
"congruent","1","3","3","l","470","6","116"
"incongruent","1","4","3","a","524","7","116"
"incongruent","1","4","2","a","550","6","116"
"incongruent","1","2","4","a","502","6","116"
"congruent","1","4","7","a","438","3","116"
"congruent","1","1","4","l","428","5","116"
"incongruent","1","2","4","a","330","6","116"
"congruent","1","1","4","a","442","3","116"
"incongruent","1","2","4","l","500","2","116"
"incongruent","1","3","5","l","572","2","116"
"incongruent","0","4","6","a","397","2","116"
"incongruent","1","2","3","a","545","5","116"
"congruent","1","2","6","a","614","4","116"
"incongruent","1","4","3","a","584","7","116"
"congruent","1","2","6","a","400","4","116"
"congruent","1","4","6","a","455","2","116"
"incongruent","1","2","5","l","605","3","116"
"congruent","1","2","2","l","456","4","116"
"congruent","1","4","8","a","584","4","116"
"congruent","1","2","4","a","435","2","116"
"incongruent","1","1","3","a","717","4","116"
"incongruent","1","3","6","l","621","3","116"
"incongruent","1","3","2","a","480","5","116"
"congruent","1","3","7","a","394","4","116"
"congruent","1","4","3","l","407","7","116"
"incongruent","0","3","7","a","333","4","116"
"incongruent","1","2","3","a","560","5","116"
"congruent","1","3","4","l","411","7","116"
"congruent","1","3","6","a","461","3","116"
"incongruent","1","1","5","l","460","4","116"
"congruent","1","4","4","l","415","8","116"
"congruent","1","2","2","l","432","4","116"
"congruent","1","4","7","a","415","3","116"
"congruent","1","2","4","l","401","6","116"
"incongruent","1","1","4","a","535","5","116"
"congruent","1","1","3","l","323","4","116"
"congruent","1","1","3","a","366","2","116"
"congruent","1","2","3","l","404","5","116"
"incongruent","1","1","4","l","720","3","116"
"incongruent","1","3","3","a","601","6","116"
"incongruent","1","4","4","a","565","8","116"
"congruent","1","2","4","l","484","6","116"
"congruent","1","4","2","l","688","6","116"
"congruent","1","3","2","l","630","5","116"
"incongruent","1","2","5","l","697","3","116"
"incongruent","1","4","7","l","764","3","116"
"incongruent","1","3","5","l","524","2","116"
"congruent","1","4","6","a","580","2","116"
"congruent","1","3","4","l","436","7","116"
"incongruent","1","4","3","a","484","7","116"
"congruent","1","4","6","a","538","2","116"
"congruent","1","2","2","l","435","4","116"
"congruent","1","3","7","a","612","4","116"
"incongruent","1","2","5","l","481","3","116"
"incongruent","1","2","4","a","506","6","116"
"incongruent","1","3","7","l","635","4","116"
"incongruent","1","2","5","l","709","3","116"
"incongruent","1","1","4","a","543","5","116"
"congruent","1","1","4","l","467","5","116"
"incongruent","1","3","6","l","621","3","116"
"congruent","1","4","2","l","484","6","116"
"congruent","1","3","5","a","571","2","116"
"congruent","1","4","4","l","444","8","116"
"congruent","1","1","5","a","580","4","116"
"incongruent","1","1","4","a","902","5","116"
"incongruent","1","4","2","a","687","6","116"
"incongruent","1","3","4","a","574","7","116"
"congruent","1","1","5","a","462","4","116"
"congruent","1","3","3","l","569","6","116"
"incongruent","1","2","3","a","480","5","116"
"congruent","1","4","7","a","652","3","116"
"incongruent","1","3","2","a","549","5","116"
"incongruent","1","4","3","a","548","7","116"
"congruent","1","3","2","l","506","5","116"
"congruent","1","1","2","l","573","3","116"
"congruent","1","2","2","l","546","4","116"
"congruent","1","2","6","a","477","4","116"
"congruent","1","2","4","a","465","2","116"
"incongruent","1","1","5","l","556","4","116"
"incongruent","1","1","4","l","519","3","116"
"incongruent","1","2","2","a","1090","4","116"
"incongruent","1","3","6","l","489","3","116"
"incongruent","1","2","2","a","534","4","116"
"congruent","1","2","5","a","467","3","116"
"incongruent","1","3","5","l","521","2","116"
"incongruent","1","4","6","l","718","2","116"
"congruent","1","1","3","a","466","2","116"
"congruent","1","3","7","a","485","4","116"
"congruent","1","1","3","l","450","4","116"
"incongruent","1","4","2","a","1259","6","116"
"congruent","1","2","3","l","457","5","116"
"incongruent","1","2","4","l","575","2","116"
"incongruent","0","4","7","a","388","3","116"
"incongruent","1","3","2","a","587","5","116"
"incongruent","1","3","3","a","512","6","116"
"incongruent","1","1","2","a","473","3","116"
"incongruent","1","4","4","a","431","8","116"
"congruent","1","2","5","a","494","3","116"
"congruent","1","4","2","l","441","6","116"
"congruent","1","2","4","l","472","6","116"
"incongruent","1","1","2","a","668","3","116"
"congruent","1","3","3","l","465","6","116"
"incongruent","1","1","3","l","735","2","116"
"incongruent","1","4","8","l","632","4","116"
"incongruent","1","2","6","l","487","4","116"
"incongruent","1","1","3","l","456","2","116"
"congruent","1","3","6","a","499","3","116"
"congruent","1","1","4","a","479","3","116"
"congruent","1","1","2","l","385","3","116"
"congruent","1","2","6","a","438","4","116"
"congruent","1","4","3","l","298","7","116"
"congruent","1","4","7","a","364","3","116"
"congruent","1","3","2","l","466","5","116"
"incongruent","1","2","4","a","440","6","116"
"incongruent","1","2","3","a","653","5","116"
"incongruent","1","1","3","a","517","4","116"
"congruent","1","4","4","l","402","8","116"
"incongruent","1","1","5","l","780","4","116"
"incongruent","1","3","7","l","551","4","116"
"congruent","1","1","3","l","495","4","116"
"incongruent","1","3","3","a","438","6","116"
"congruent","1","2","3","l","351","5","116"
"incongruent","1","4","4","a","414","8","116"
"congruent","1","3","4","l","401","7","116"
"congruent","1","3","6","a","371","3","116"
"incongruent","1","4","6","l","275","2","116"
"incongruent","1","2","6","l","569","4","116"
"incongruent","1","1","4","l","676","3","116"
"congruent","1","4","8","a","449","4","116"
"congruent","1","3","5","a","425","2","116"
"incongruent","1","3","4","a","450","7","116"
"congruent","1","1","3","a","442","2","116"
"congruent","1","2","4","a","686","2","116"
"congruent","1","1","4","a","496","3","116"
"congruent","1","4","8","a","453","4","116"
"incongruent","1","4","8","l","452","4","116"
"congruent","1","2","4","l","789","6","116"
"incongruent","1","1","3","a","467","4","116"
"incongruent","1","2","4","l","443","2","116"
"congruent","1","4","3","l","575","7","116"
"congruent","1","1","4","l","589","5","116"
