"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","4","8","a","462","4","120"
"congruent","1","2","2","l","452","4","120"
"congruent","1","2","6","a","574","4","120"
"congruent","1","1","5","a","626","4","120"
"incongruent","1","3","6","l","442","3","120"
"congruent","1","3","4","l","592","7","120"
"congruent","1","2","4","l","601","6","120"
"congruent","1","4","7","a","387","3","120"
"incongruent","1","4","8","l","427","4","120"
"congruent","1","1","3","a","494","2","120"
"congruent","1","1","2","l","422","3","120"
"congruent","1","1","2","l","416","3","120"
"incongruent","1","4","2","a","479","6","120"
"congruent","1","1","4","l","524","5","120"
"incongruent","1","4","4","a","443","8","120"
"incongruent","1","4","3","a","640","7","120"
"congruent","1","3","3","l","654","6","120"
"congruent","1","4","7","a","386","3","120"
"congruent","1","3","3","l","1324","6","120"
"congruent","1","4","8","a","486","4","120"
"congruent","1","1","4","l","728","5","120"
"incongruent","1","4","6","l","608","2","120"
"incongruent","1","1","3","l","479","2","120"
"incongruent","1","3","6","l","1615","3","120"
"congruent","1","1","3","l","404","4","120"
"incongruent","1","3","7","l","589","4","120"
"incongruent","1","1","4","l","684","3","120"
"incongruent","1","3","5","l","824","2","120"
"incongruent","1","3","6","l","626","3","120"
"incongruent","1","4","8","l","607","4","120"
"incongruent","1","1","4","a","547","5","120"
"incongruent","1","4","3","a","1141","7","120"
"congruent","1","3","7","a","518","4","120"
"incongruent","0","3","4","l","491","7","120"
"congruent","1","3","7","a","915","4","120"
"incongruent","1","1","4","l","744","3","120"
"congruent","1","4","7","a","563","3","120"
"incongruent","1","2","5","l","481","3","120"
"incongruent","1","2","3","a","533","5","120"
"congruent","1","2","3","l","503","5","120"
"incongruent","1","1","3","a","520","4","120"
"congruent","1","4","4","l","429","8","120"
"congruent","1","3","4","l","394","7","120"
"congruent","1","4","6","a","616","2","120"
"congruent","1","1","2","l","440","3","120"
"incongruent","1","4","7","l","590","3","120"
"congruent","1","1","4","a","579","3","120"
"congruent","1","2","4","l","389","6","120"
"incongruent","1","4","4","a","588","8","120"
"incongruent","0","3","3","l","455","6","120"
"congruent","1","1","3","l","627","4","120"
"incongruent","1","2","3","a","578","5","120"
"congruent","1","2","4","a","569","2","120"
"congruent","1","1","3","a","615","2","120"
"congruent","1","2","4","l","506","6","120"
"congruent","1","3","4","l","430","7","120"
"incongruent","1","4","3","a","594","7","120"
"congruent","1","2","2","l","453","4","120"
"incongruent","1","1","3","l","743","2","120"
"incongruent","1","3","4","a","479","7","120"
"incongruent","1","1","4","a","465","5","120"
"incongruent","1","1","5","l","492","4","120"
"incongruent","1","1","3","a","639","4","120"
"congruent","1","1","4","a","473","3","120"
"congruent","1","2","6","a","492","4","120"
"congruent","1","1","5","a","491","4","120"
"congruent","1","2","4","a","455","2","120"
"congruent","1","3","3","l","476","6","120"
"incongruent","1","2","2","a","444","4","120"
"congruent","1","2","6","a","488","4","120"
"congruent","1","4","4","l","541","8","120"
"incongruent","1","2","5","l","928","3","120"
"incongruent","1","2","6","l","665","4","120"
"congruent","1","3","2","l","579","5","120"
"incongruent","1","4","2","a","496","6","120"
"congruent","1","2","5","a","752","3","120"
"congruent","1","1","4","l","467","5","120"
"incongruent","1","2","4","a","525","6","120"
"incongruent","1","3","3","a","785","6","120"
"congruent","1","3","6","a","726","3","120"
"congruent","1","4","3","l","484","7","120"
"incongruent","1","1","2","a","700","3","120"
"incongruent","0","2","4","a","708","2","120"
"congruent","1","2","5","a","614","3","120"
"incongruent","1","3","7","l","521","4","120"
"congruent","1","3","6","a","430","3","120"
"incongruent","1","3","5","l","529","2","120"
"incongruent","1","3","2","a","392","5","120"
"incongruent","1","2","2","a","657","4","120"
"congruent","1","1","2","l","460","3","120"
"incongruent","1","2","6","l","614","4","120"
"congruent","1","3","5","a","514","2","120"
"incongruent","1","4","6","l","532","2","120"
"incongruent","1","1","5","l","733","4","120"
"incongruent","1","3","2","a","596","5","120"
"congruent","1","4","8","a","457","4","120"
"incongruent","1","4","4","a","545","8","120"
"congruent","1","4","7","a","430","3","120"
"congruent","1","4","2","l","405","6","120"
"congruent","1","4","6","a","409","2","120"
"congruent","1","4","2","l","495","6","120"
"congruent","1","1","3","a","474","2","120"
"congruent","1","1","5","a","409","4","120"
"incongruent","1","1","2","a","573","3","120"
"congruent","1","3","2","l","375","5","120"
"incongruent","1","2","4","l","524","2","120"
"congruent","1","4","3","l","510","7","120"
"congruent","1","2","3","l","609","5","120"
"incongruent","1","4","2","a","430","6","120"
"incongruent","1","4","8","l","412","4","120"
"incongruent","1","4","7","l","501","3","120"
"congruent","1","2","2","l","470","4","120"
"congruent","1","3","5","a","463","2","120"
"incongruent","1","2","4","a","765","6","120"
"incongruent","1","2","2","a","1406","4","120"
"incongruent","1","3","2","a","649","5","120"
"congruent","1","2","3","l","532","5","120"
"congruent","1","1","2","l","576","3","120"
"incongruent","1","1","3","a","780","4","120"
"incongruent","1","4","7","l","1250","3","120"
"congruent","1","2","3","l","569","5","120"
"congruent","1","4","6","a","430","2","120"
"congruent","1","3","3","l","533","6","120"
"incongruent","1","1","2","a","582","3","120"
"incongruent","1","1","4","l","1359","3","120"
"congruent","1","1","5","a","591","4","120"
"incongruent","1","3","3","a","963","6","120"
"congruent","1","2","4","l","595","6","120"
"congruent","1","2","5","a","404","3","120"
"congruent","1","4","3","l","542","7","120"
"congruent","1","2","4","a","468","2","120"
"congruent","1","3","6","a","512","3","120"
"congruent","1","4","2","l","379","6","120"
"congruent","1","2","2","l","555","4","120"
"incongruent","1","3","7","l","660","4","120"
"incongruent","1","3","6","l","764","3","120"
"congruent","1","3","5","a","564","2","120"
"congruent","1","1","2","l","500","3","120"
"incongruent","1","1","3","a","573","4","120"
"congruent","1","4","2","l","436","6","120"
"congruent","1","1","3","l","468","4","120"
"incongruent","1","4","4","a","459","8","120"
"incongruent","1","2","3","a","768","5","120"
"incongruent","1","3","6","l","422","3","120"
"congruent","1","1","4","a","448","3","120"
"congruent","1","3","7","a","501","4","120"
"incongruent","1","2","5","l","468","3","120"
"congruent","1","2","5","a","509","3","120"
"congruent","1","2","4","a","599","2","120"
"incongruent","1","1","5","l","507","4","120"
"congruent","1","2","4","l","466","6","120"
"incongruent","1","2","4","a","514","6","120"
"congruent","1","1","5","a","544","4","120"
"congruent","1","3","4","l","539","7","120"
"congruent","1","3","6","a","443","3","120"
"congruent","1","4","8","a","659","4","120"
"incongruent","1","3","4","a","489","7","120"
"incongruent","0","4","3","l","524","7","120"
"congruent","1","1","3","l","706","4","120"
"incongruent","1","1","4","a","435","5","120"
"congruent","1","2","6","a","557","4","120"
"congruent","1","3","2","l","427","5","120"
"congruent","1","1","4","l","456","5","120"
"incongruent","1","4","7","l","807","3","120"
"congruent","1","3","2","l","524","5","120"
"congruent","1","3","5","a","540","2","120"
"incongruent","1","4","8","l","487","4","120"
"incongruent","1","4","6","l","581","2","120"
"incongruent","1","3","7","l","978","4","120"
"congruent","1","1","3","a","596","2","120"
"congruent","1","4","3","l","503","7","120"
"incongruent","1","3","2","a","570","5","120"
"congruent","1","1","3","a","1099","2","120"
"incongruent","1","1","4","a","491","5","120"
"incongruent","1","1","2","a","548","3","120"
"incongruent","1","1","3","l","483","2","120"
"incongruent","1","1","3","l","1020","2","120"
"incongruent","1","1","5","l","541","4","120"
"congruent","1","4","6","a","548","2","120"
"congruent","1","4","8","a","808","4","120"
"incongruent","1","4","2","a","598","6","120"
"congruent","1","4","4","l","536","8","120"
"incongruent","1","4","8","l","441","4","120"
"congruent","1","4","7","a","430","3","120"
"incongruent","1","4","4","a","788","8","120"
"incongruent","1","3","3","a","642","6","120"
"congruent","1","3","7","a","401","4","120"
"congruent","1","2","2","l","349","4","120"
"incongruent","1","2","3","a","561","5","120"
"incongruent","1","4","3","a","534","7","120"
"incongruent","1","2","2","a","602","4","120"
"incongruent","1","3","4","a","480","7","120"
"incongruent","1","2","6","l","496","4","120"
"congruent","1","4","7","a","509","3","120"
"incongruent","1","1","4","l","382","3","120"
"incongruent","1","4","6","l","368","2","120"
"congruent","0","2","6","l","364","4","120"
"incongruent","1","3","5","l","585","2","120"
"incongruent","1","2","4","a","518","6","120"
"incongruent","1","2","4","l","789","2","120"
"congruent","1","1","4","a","400","3","120"
"incongruent","1","4","2","a","809","6","120"
"incongruent","1","2","5","l","815","3","120"
"incongruent","1","3","5","l","731","2","120"
"congruent","1","4","4","l","342","8","120"
"incongruent","1","2","4","l","357","2","120"
"congruent","1","3","4","l","384","7","120"
"congruent","1","3","3","l","374","6","120"
"incongruent","1","2","6","l","398","4","120"
"congruent","1","1","4","l","381","5","120"
"congruent","1","3","4","l","460","7","120"
"incongruent","1","3","5","l","507","2","120"
"incongruent","1","4","3","a","396","7","120"
"congruent","1","4","3","l","659","7","120"
"congruent","1","1","4","l","479","5","120"
"incongruent","1","2","4","a","558","6","120"
"congruent","1","2","6","a","999","4","120"
"congruent","1","3","2","l","564","5","120"
"incongruent","1","4","6","l","666","2","120"
"incongruent","1","3","7","l","499","4","120"
"incongruent","1","1","5","l","508","4","120"
"congruent","1","1","2","l","421","3","120"
"incongruent","1","4","7","l","344","3","120"
"congruent","1","4","4","l","402","8","120"
"incongruent","1","3","3","a","435","6","120"
"congruent","1","1","4","a","375","3","120"
"incongruent","1","3","7","l","398","4","120"
"incongruent","1","1","3","l","413","2","120"
"congruent","1","3","7","a","604","4","120"
"incongruent","1","2","5","l","513","3","120"
"congruent","1","3","5","a","394","2","120"
"congruent","1","2","5","a","594","3","120"
"congruent","1","3","7","a","439","4","120"
"congruent","1","1","3","a","478","2","120"
"incongruent","1","1","2","a","475","3","120"
"incongruent","1","1","4","a","466","5","120"
"congruent","1","2","4","l","538","6","120"
"incongruent","1","4","2","a","888","6","120"
"congruent","1","4","2","l","685","6","120"
"congruent","1","3","6","a","488","3","120"
"incongruent","1","2","5","l","593","3","120"
"incongruent","1","1","3","a","417","4","120"
"incongruent","1","3","2","a","486","5","120"
"congruent","1","1","5","a","564","4","120"
"incongruent","1","2","4","l","548","2","120"
"congruent","1","3","5","a","409","2","120"
"incongruent","1","2","6","l","342","4","120"
"incongruent","1","1","5","l","450","4","120"
"congruent","1","3","3","l","398","6","120"
"congruent","1","3","6","a","467","3","120"
"incongruent","1","1","4","l","467","3","120"
"congruent","1","1","4","a","685","3","120"
"incongruent","1","1","4","a","803","5","120"
"congruent","1","4","2","l","394","6","120"
"congruent","1","4","6","a","684","2","120"
"incongruent","1","4","3","a","629","7","120"
"incongruent","1","4","4","a","407","8","120"
"incongruent","1","4","8","l","389","4","120"
"congruent","1","3","3","l","503","6","120"
"congruent","1","4","8","a","459","4","120"
"incongruent","1","3","2","a","463","5","120"
"congruent","1","2","3","l","519","5","120"
"congruent","1","2","4","l","425","6","120"
"congruent","1","2","2","l","372","4","120"
"congruent","1","2","2","l","347","4","120"
"incongruent","1","2","2","a","583","4","120"
"incongruent","1","4","2","a","565","6","120"
"incongruent","1","3","5","l","386","2","120"
"incongruent","1","4","8","l","360","4","120"
"congruent","1","2","4","a","451","2","120"
"incongruent","1","2","4","a","624","6","120"
"congruent","1","2","4","a","574","2","120"
"congruent","1","4","7","a","599","3","120"
"congruent","1","1","3","l","371","4","120"
"congruent","1","4","3","l","458","7","120"
"incongruent","1","3","4","a","479","7","120"
"incongruent","1","2","3","a","1021","5","120"
"congruent","1","2","6","a","578","4","120"
"incongruent","1","1","4","l","444","3","120"
"congruent","1","4","6","a","459","2","120"
"incongruent","1","2","4","l","478","2","120"
"incongruent","1","2","3","a","552","5","120"
"congruent","1","3","4","l","302","7","120"
"incongruent","1","4","4","a","543","8","120"
"congruent","1","2","3","l","282","5","120"
"incongruent","1","3","4","a","482","7","120"
"congruent","1","1","5","a","703","4","120"
"incongruent","1","3","6","l","427","3","120"
"incongruent","1","3","3","a","443","6","120"
"incongruent","1","1","2","a","463","3","120"
"congruent","1","1","3","a","672","2","120"
"incongruent","1","4","6","l","411","2","120"
"incongruent","1","4","7","l","369","3","120"
"congruent","1","1","2","l","325","3","120"
"incongruent","1","2","2","a","380","4","120"
"incongruent","1","1","3","l","374","2","120"
"congruent","1","4","4","l","396","8","120"
"congruent","1","4","7","a","571","3","120"
"incongruent","1","2","6","l","889","4","120"
"congruent","1","4","8","a","539","4","120"
"congruent","1","2","5","a","1277","3","120"
"incongruent","1","1","3","a","699","4","120"
"congruent","1","1","4","l","529","5","120"
"incongruent","1","3","6","l","452","3","120"
"congruent","1","1","3","l","639","4","120"
"congruent","1","3","2","l","519","5","120"
