"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","4","6","l","909","2","142"
"congruent","1","2","4","a","528","2","142"
"congruent","1","2","2","l","533","4","142"
"congruent","1","2","4","l","546","6","142"
"congruent","1","1","3","a","550","2","142"
"incongruent","1","1","3","l","627","2","142"
"incongruent","1","4","8","l","618","4","142"
"incongruent","1","4","7","l","577","3","142"
"incongruent","1","3","2","a","462","5","142"
"congruent","1","2","6","a","561","4","142"
"congruent","1","1","3","l","454","4","142"
"congruent","1","4","8","a","505","4","142"
"congruent","1","1","5","a","640","4","142"
"incongruent","1","2","4","a","902","6","142"
"congruent","1","1","4","l","533","5","142"
"congruent","1","3","5","a","445","2","142"
"congruent","1","4","4","l","452","8","142"
"incongruent","1","2","3","a","405","5","142"
"congruent","1","1","2","l","493","3","142"
"congruent","1","3","6","a","480","3","142"
"incongruent","1","1","3","l","490","2","142"
"incongruent","1","4","2","a","922","6","142"
"congruent","1","1","3","a","666","2","142"
"congruent","1","4","4","l","477","8","142"
"incongruent","1","4","8","l","679","4","142"
"congruent","1","2","4","a","536","2","142"
"incongruent","1","3","3","a","542","6","142"
"incongruent","1","2","3","a","545","5","142"
"congruent","1","2","5","a","498","3","142"
"incongruent","1","4","6","l","492","2","142"
"incongruent","1","3","7","l","571","4","142"
"congruent","1","3","6","a","449","3","142"
"incongruent","1","1","4","a","497","5","142"
"incongruent","1","1","4","l","435","3","142"
"congruent","1","3","4","l","482","7","142"
"congruent","1","1","4","l","440","5","142"
"congruent","1","1","2","l","546","3","142"
"congruent","1","4","3","l","471","7","142"
"incongruent","1","2","2","a","522","4","142"
"congruent","1","2","3","l","461","5","142"
"incongruent","1","3","4","a","478","7","142"
"incongruent","1","3","7","l","470","4","142"
"congruent","1","3","6","a","462","3","142"
"congruent","1","1","3","a","561","2","142"
"congruent","1","2","4","a","656","2","142"
"congruent","1","3","2","l","448","5","142"
"congruent","1","4","7","a","391","3","142"
"congruent","1","1","4","l","453","5","142"
"incongruent","1","1","4","a","334","5","142"
"incongruent","1","3","6","l","422","3","142"
"incongruent","1","4","7","l","544","3","142"
"congruent","1","1","4","a","414","3","142"
"incongruent","1","3","5","l","376","2","142"
"congruent","1","4","3","l","478","7","142"
"congruent","1","3","7","a","542","4","142"
"congruent","1","2","5","a","446","3","142"
"congruent","1","3","2","l","532","5","142"
"incongruent","1","4","8","l","402","4","142"
"congruent","1","1","3","l","509","4","142"
"congruent","1","4","6","a","486","2","142"
"congruent","1","3","5","a","529","2","142"
"incongruent","0","2","4","l","435","6","142"
"congruent","1","1","3","l","551","4","142"
"incongruent","1","2","5","l","556","3","142"
"congruent","1","1","4","a","462","3","142"
"congruent","1","3","3","l","467","6","142"
"congruent","1","4","2","l","445","6","142"
"incongruent","1","1","3","l","565","2","142"
"incongruent","1","3","3","a","542","6","142"
"congruent","1","2","3","l","396","5","142"
"incongruent","1","1","5","l","504","4","142"
"incongruent","0","2","4","a","456","2","142"
"congruent","1","4","8","a","2532","4","142"
"congruent","1","2","2","l","479","4","142"
"incongruent","1","4","3","a","725","7","142"
"congruent","1","4","4","l","437","8","142"
"congruent","1","1","5","a","463","4","142"
"congruent","1","1","3","a","464","2","142"
"congruent","1","2","6","a","495","4","142"
"incongruent","1","1","5","l","524","4","142"
"incongruent","1","2","6","l","449","4","142"
"congruent","1","4","2","l","528","6","142"
"incongruent","1","4","8","l","465","4","142"
"congruent","1","1","2","l","662","3","142"
"incongruent","1","4","7","l","665","3","142"
"incongruent","1","1","3","l","474","2","142"
"congruent","1","4","4","l","496","8","142"
"congruent","1","4","8","a","474","4","142"
"incongruent","1","3","2","a","648","5","142"
"incongruent","1","4","3","a","591","7","142"
"incongruent","1","2","4","a","488","6","142"
"congruent","1","2","4","l","544","6","142"
"incongruent","1","4","2","a","671","6","142"
"congruent","1","4","6","a","487","2","142"
"incongruent","1","4","2","a","919","6","142"
"incongruent","1","1","4","l","467","3","142"
"congruent","1","3","4","l","449","7","142"
"incongruent","1","3","5","l","542","2","142"
"congruent","1","3","5","a","430","2","142"
"incongruent","1","1","3","a","808","4","142"
"incongruent","1","4","6","l","715","2","142"
"congruent","1","2","2","l","761","4","142"
"congruent","1","2","4","l","1246","6","142"
"incongruent","1","2","6","l","989","4","142"
"incongruent","1","3","4","a","518","7","142"
"congruent","1","3","7","a","697","4","142"
"incongruent","1","1","2","a","744","3","142"
"congruent","1","4","7","a","560","3","142"
"incongruent","1","4","4","a","783","8","142"
"incongruent","1","2","2","a","605","4","142"
"incongruent","1","4","4","a","561","8","142"
"incongruent","1","2","5","l","627","3","142"
"incongruent","1","2","3","a","565","5","142"
"incongruent","1","3","6","l","612","3","142"
"congruent","1","1","5","a","405","4","142"
"incongruent","1","2","4","l","648","2","142"
"incongruent","1","3","2","a","581","5","142"
"incongruent","1","1","2","a","640","3","142"
"incongruent","1","1","3","a","790","4","142"
"congruent","1","3","3","l","488","6","142"
"congruent","1","2","6","a","438","4","142"
"incongruent","1","1","5","l","601","4","142"
"incongruent","1","1","3","a","488","4","142"
"congruent","1","1","3","a","430","2","142"
"incongruent","1","1","3","a","433","4","142"
"incongruent","1","2","5","l","628","3","142"
"congruent","1","1","4","a","470","3","142"
"incongruent","1","4","6","l","582","2","142"
"congruent","1","4","6","a","518","2","142"
"incongruent","1","1","2","a","663","3","142"
"congruent","1","2","4","l","595","6","142"
"congruent","1","3","4","l","471","7","142"
"incongruent","1","2","4","a","387","6","142"
"congruent","1","4","4","l","459","8","142"
"incongruent","0","2","5","a","434","3","142"
"incongruent","1","2","3","a","1007","5","142"
"congruent","1","2","4","l","412","6","142"
"incongruent","1","4","4","a","594","8","142"
"congruent","1","3","2","l","533","5","142"
"congruent","1","4","4","l","547","8","142"
"incongruent","1","2","6","l","896","4","142"
"incongruent","1","3","4","a","625","7","142"
"congruent","1","3","3","l","515","6","142"
"incongruent","1","3","3","a","445","6","142"
"congruent","1","3","7","a","752","4","142"
"incongruent","1","3","6","l","755","3","142"
"congruent","1","4","7","a","638","3","142"
"congruent","1","2","2","l","595","4","142"
"congruent","1","1","5","a","965","4","142"
"congruent","1","2","5","a","743","3","142"
"incongruent","1","4","8","l","570","4","142"
"incongruent","1","3","6","l","859","3","142"
"incongruent","1","4","7","l","1039","3","142"
"congruent","1","1","3","l","475","4","142"
"congruent","1","4","8","a","485","4","142"
"congruent","1","2","5","a","535","3","142"
"incongruent","1","4","7","l","636","3","142"
"congruent","1","1","3","a","484","2","142"
"congruent","1","4","2","l","406","6","142"
"congruent","1","2","4","a","500","2","142"
"incongruent","1","1","2","a","535","3","142"
"incongruent","1","1","5","l","493","4","142"
"congruent","1","3","4","l","498","7","142"
"congruent","1","2","3","l","488","5","142"
"congruent","1","1","4","l","451","5","142"
"incongruent","1","2","4","l","680","2","142"
"incongruent","1","4","8","l","784","4","142"
"congruent","1","2","6","a","532","4","142"
"incongruent","1","3","5","l","471","2","142"
"congruent","1","4","8","a","388","4","142"
"congruent","1","3","6","a","526","3","142"
"congruent","1","1","2","l","484","3","142"
"congruent","1","1","2","l","382","3","142"
"incongruent","1","4","2","a","529","6","142"
"incongruent","1","1","4","l","579","3","142"
"incongruent","1","3","7","l","447","4","142"
"congruent","1","3","6","a","572","3","142"
"incongruent","1","2","2","a","421","4","142"
"congruent","1","2","6","a","541","4","142"
"congruent","1","3","7","a","552","4","142"
"incongruent","1","2","4","a","752","6","142"
"incongruent","0","4","2","l","608","6","142"
"incongruent","1","2","3","a","724","5","142"
"incongruent","1","4","6","l","589","2","142"
"congruent","1","4","6","a","548","2","142"
"congruent","1","4","2","l","522","6","142"
"incongruent","1","2","6","l","535","4","142"
"congruent","1","1","5","a","494","4","142"
"incongruent","1","1","4","l","627","3","142"
"incongruent","1","1","3","l","546","2","142"
"congruent","1","3","2","l","577","5","142"
"congruent","1","2","2","l","528","4","142"
"congruent","1","2","3","l","524","5","142"
"incongruent","1","2","4","l","416","2","142"
"incongruent","1","3","7","l","544","4","142"
"congruent","1","3","5","a","597","2","142"
"incongruent","1","3","3","a","783","6","142"
"congruent","1","3","3","l","508","6","142"
"congruent","1","1","4","l","432","5","142"
"incongruent","1","3","4","a","555","7","142"
"congruent","1","4","3","l","485","7","142"
"incongruent","1","1","4","a","388","5","142"
"incongruent","1","4","4","a","752","8","142"
"congruent","1","1","3","l","501","4","142"
"incongruent","1","2","2","a","1003","4","142"
"congruent","1","1","4","a","791","3","142"
"incongruent","1","1","3","l","499","2","142"
"incongruent","1","4","3","a","505","7","142"
"incongruent","1","3","2","a","546","5","142"
"incongruent","1","4","3","a","900","7","142"
"incongruent","1","1","4","a","511","5","142"
"congruent","1","4","7","a","623","3","142"
"congruent","1","2","4","a","543","2","142"
"incongruent","1","3","2","a","844","5","142"
"congruent","1","4","3","l","516","7","142"
"incongruent","1","3","5","l","648","2","142"
"congruent","1","3","5","a","557","2","142"
