"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","3","2","a","1245","5","102"
"incongruent","1","4","7","l","822","3","102"
"congruent","1","4","8","a","592","4","102"
"congruent","1","3","4","l","553","7","102"
"congruent","1","1","2","l","753","3","102"
"incongruent","1","2","3","a","988","5","102"
"incongruent","1","3","5","l","825","2","102"
"congruent","1","2","5","a","786","3","102"
"incongruent","1","1","5","l","1280","4","102"
"incongruent","1","3","5","l","1250","2","102"
"congruent","1","2","6","a","606","4","102"
"congruent","1","4","6","a","671","2","102"
"congruent","1","3","6","a","689","3","102"
"incongruent","1","1","3","l","649","2","102"
"incongruent","1","1","4","l","938","3","102"
"congruent","1","2","3","l","751","5","102"
"incongruent","1","2","6","l","539","4","102"
"congruent","1","2","4","l","743","6","102"
"congruent","1","1","4","a","727","3","102"
"incongruent","1","2","5","l","585","3","102"
"incongruent","1","1","3","a","1125","4","102"
"congruent","1","4","3","l","606","7","102"
"congruent","1","2","2","l","972","4","102"
"congruent","1","4","4","l","1090","8","102"
"incongruent","1","1","5","l","832","4","102"
"incongruent","1","3","6","l","924","3","102"
"congruent","1","1","3","l","699","4","102"
"incongruent","1","1","3","a","919","4","102"
"incongruent","1","2","6","l","695","4","102"
"incongruent","1","2","4","l","947","2","102"
"incongruent","1","4","2","a","792","6","102"
"incongruent","1","3","3","a","1049","6","102"
"congruent","1","2","3","l","950","5","102"
"incongruent","1","3","4","a","775","7","102"
"incongruent","1","2","2","a","977","4","102"
"incongruent","1","3","6","l","638","3","102"
"incongruent","1","4","8","l","731","4","102"
"congruent","1","3","5","a","603","2","102"
"congruent","1","1","4","a","893","3","102"
"incongruent","1","2","5","l","563","3","102"
"incongruent","1","4","6","l","953","2","102"
"congruent","1","3","3","l","849","6","102"
"incongruent","1","1","4","a","667","5","102"
"congruent","1","3","2","l","685","5","102"
"incongruent","1","3","7","l","1162","4","102"
"congruent","1","1","5","a","1019","4","102"
"incongruent","1","1","2","a","682","3","102"
"incongruent","1","2","4","a","654","6","102"
"congruent","1","1","2","l","577","3","102"
"incongruent","1","4","7","l","1210","3","102"
"congruent","1","3","6","a","599","3","102"
"incongruent","1","2","4","a","630","6","102"
"congruent","1","4","8","a","561","4","102"
"congruent","1","4","3","l","614","7","102"
