"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","2","2","a","743","4","111"
"congruent","1","4","8","a","658","4","111"
"incongruent","1","3","3","a","522","6","111"
"congruent","1","4","7","a","456","3","111"
"incongruent","1","3","4","a","705","7","111"
"congruent","1","2","4","l","477","6","111"
"incongruent","1","3","5","l","548","2","111"
"congruent","1","3","3","l","538","6","111"
"incongruent","1","4","4","a","368","8","111"
"congruent","1","2","5","a","441","3","111"
"incongruent","0","4","2","l","397","6","111"
"incongruent","1","2","4","a","1129","6","111"
"congruent","1","3","4","l","630","7","111"
"congruent","1","4","4","l","644","8","111"
"incongruent","1","2","3","a","743","5","111"
"incongruent","1","2","2","a","536","4","111"
"congruent","1","2","2","l","805","4","111"
"incongruent","1","3","4","a","575","7","111"
"congruent","1","1","4","l","580","5","111"
"incongruent","1","1","5","l","504","4","111"
"incongruent","1","4","2","a","637","6","111"
"congruent","1","3","7","a","505","4","111"
"incongruent","1","4","3","a","756","7","111"
"congruent","1","1","4","a","704","3","111"
"congruent","1","1","3","a","593","2","111"
"congruent","1","4","7","a","618","3","111"
"congruent","1","3","2","l","677","5","111"
"incongruent","1","1","4","l","656","3","111"
"incongruent","1","4","8","l","557","4","111"
"incongruent","1","1","4","l","818","3","111"
"incongruent","1","4","7","l","586","3","111"
"incongruent","1","4","6","l","608","2","111"
"incongruent","1","4","6","l","443","2","111"
"congruent","1","4","4","l","402","8","111"
"incongruent","1","2","4","l","569","2","111"
"congruent","1","2","2","l","402","4","111"
"incongruent","1","1","2","a","470","3","111"
"incongruent","1","3","7","l","635","4","111"
"congruent","1","1","3","l","576","4","111"
"incongruent","1","1","3","l","794","2","111"
"incongruent","1","1","3","l","516","2","111"
"congruent","1","1","5","a","486","4","111"
"incongruent","1","3","2","a","855","5","111"
"congruent","1","3","7","a","431","4","111"
"congruent","1","2","4","a","442","2","111"
"incongruent","1","1","4","a","344","5","111"
"congruent","1","1","3","a","573","2","111"
"congruent","1","3","5","a","450","2","111"
"congruent","1","3","6","a","425","3","111"
"congruent","1","4","6","a","488","2","111"
"incongruent","1","2","3","a","567","5","111"
"incongruent","1","1","4","a","369","5","111"
"incongruent","1","4","3","a","386","7","111"
"incongruent","1","3","5","l","533","2","111"
"incongruent","1","3","7","l","683","4","111"
"congruent","1","4","3","l","322","7","111"
"congruent","1","2","4","l","466","6","111"
"incongruent","1","4","4","a","445","8","111"
"incongruent","1","2","6","l","445","4","111"
"incongruent","1","2","6","l","875","4","111"
"congruent","1","4","6","a","724","2","111"
"incongruent","0","2","5","a","690","3","111"
"congruent","1","1","4","a","935","3","111"
"incongruent","1","3","2","a","1421","5","111"
"incongruent","1","1","3","a","489","4","111"
"congruent","1","3","6","a","537","3","111"
"congruent","1","1","4","l","819","5","111"
"incongruent","1","4","7","l","552","3","111"
"congruent","1","2","6","a","827","4","111"
"congruent","1","1","2","l","732","3","111"
"congruent","1","1","3","l","538","4","111"
"congruent","1","1","5","a","598","4","111"
"incongruent","1","2","4","a","592","6","111"
"incongruent","1","4","8","l","644","4","111"
"congruent","1","4","8","a","828","4","111"
"incongruent","1","1","2","a","490","3","111"
"incongruent","1","1","3","a","519","4","111"
"congruent","1","1","2","l","691","3","111"
"congruent","1","2","6","a","525","4","111"
"incongruent","1","2","4","l","707","2","111"
"congruent","1","3","5","a","454","2","111"
"congruent","1","3","4","l","403","7","111"
"congruent","1","1","4","a","391","3","111"
"congruent","0","2","6","l","357","4","111"
"incongruent","1","4","6","l","634","2","111"
"incongruent","1","1","3","a","503","4","111"
"incongruent","1","3","3","a","543","6","111"
"incongruent","1","1","3","l","643","2","111"
"incongruent","1","2","5","l","1040","3","111"
"congruent","1","1","5","a","575","4","111"
"congruent","1","4","2","l","564","6","111"
"congruent","1","3","5","a","608","2","111"
"congruent","1","2","2","l","559","4","111"
"congruent","1","3","2","l","560","5","111"
"incongruent","1","1","2","a","517","3","111"
"congruent","1","4","2","l","549","6","111"
"incongruent","1","1","4","a","467","5","111"
"congruent","1","3","3","l","435","6","111"
"incongruent","1","4","6","l","640","2","111"
"congruent","1","4","7","a","469","3","111"
"incongruent","1","3","7","l","580","4","111"
"incongruent","1","1","5","l","489","4","111"
"congruent","1","2","5","a","564","3","111"
"congruent","1","4","4","l","499","8","111"
"congruent","1","4","8","a","436","4","111"
"incongruent","0","2","4","l","402","6","111"
"incongruent","1","3","6","l","856","3","111"
"congruent","1","2","3","l","510","5","111"
"incongruent","1","3","5","l","489","2","111"
"incongruent","1","2","6","l","457","4","111"
"incongruent","1","2","3","a","429","5","111"
"incongruent","1","1","2","a","480","3","111"
"congruent","1","2","3","l","477","5","111"
"congruent","1","3","5","a","541","2","111"
"congruent","1","4","6","a","575","2","111"
"incongruent","1","3","7","l","452","4","111"
"incongruent","1","4","4","a","452","8","111"
"incongruent","1","2","3","a","487","5","111"
"incongruent","1","3","4","a","469","7","111"
"congruent","1","2","2","l","520","4","111"
"incongruent","1","2","4","l","488","2","111"
"incongruent","1","2","4","a","424","6","111"
"incongruent","0","2","2","l","440","4","111"
"incongruent","1","1","3","l","500","2","111"
"congruent","1","3","3","l","543","6","111"
"incongruent","1","1","5","l","473","4","111"
"congruent","1","1","4","a","391","3","111"
"incongruent","1","2","5","l","437","3","111"
"congruent","1","1","2","l","403","3","111"
"incongruent","1","1","4","l","451","3","111"
"incongruent","1","3","3","a","568","6","111"
"incongruent","1","4","4","a","563","8","111"
"incongruent","1","2","4","l","535","2","111"
"congruent","1","1","5","a","445","4","111"
"congruent","1","1","4","l","516","5","111"
"incongruent","1","4","8","l","896","4","111"
"congruent","1","4","6","a","580","2","111"
"incongruent","1","3","6","l","622","3","111"
"incongruent","1","4","8","l","648","4","111"
"congruent","1","1","3","l","594","4","111"
"incongruent","1","4","7","l","1623","3","111"
"congruent","1","4","7","a","564","3","111"
"congruent","1","3","4","l","546","7","111"
"congruent","1","2","6","a","476","4","111"
"congruent","1","1","4","l","467","5","111"
"incongruent","1","1","4","a","361","5","111"
"incongruent","1","4","7","l","341","3","111"
"incongruent","1","4","3","a","1363","7","111"
"incongruent","1","1","4","l","523","3","111"
"congruent","1","3","7","a","461","4","111"
"incongruent","1","1","3","a","1031","4","111"
"congruent","1","1","3","a","758","2","111"
"congruent","1","3","7","a","361","4","111"
"congruent","1","4","3","l","603","7","111"
"congruent","1","1","3","a","501","2","111"
"incongruent","1","3","2","a","728","5","111"
"incongruent","1","2","2","a","421","4","111"
"congruent","1","2","5","a","424","3","111"
"congruent","1","4","4","l","595","8","111"
"incongruent","1","3","4","a","355","7","111"
"incongruent","1","3","5","l","955","2","111"
"congruent","1","3","2","l","513","5","111"
"incongruent","1","4","2","a","644","6","111"
"congruent","1","4","8","a","578","4","111"
"congruent","1","2","4","l","684","6","111"
"congruent","1","1","3","l","727","4","111"
"congruent","1","3","6","a","899","3","111"
"incongruent","1","3","2","a","719","5","111"
"congruent","1","2","4","a","439","2","111"
"incongruent","1","4","3","a","701","7","111"
"congruent","1","3","6","a","703","3","111"
"congruent","1","1","2","l","813","3","111"
"incongruent","1","4","2","a","1171","6","111"
"congruent","1","2","4","l","803","6","111"
"congruent","1","2","4","a","613","2","111"
"incongruent","1","2","6","l","728","4","111"
"congruent","1","4","3","l","524","7","111"
"incongruent","1","4","2","a","751","6","111"
"congruent","1","1","4","a","436","3","111"
"congruent","1","2","3","l","499","5","111"
"incongruent","0","4","7","a","495","3","111"
"congruent","1","2","5","a","537","3","111"
"congruent","1","2","4","a","684","2","111"
"incongruent","1","3","7","l","835","4","111"
"incongruent","1","2","6","l","768","4","111"
"incongruent","1","1","4","l","585","3","111"
"incongruent","1","4","4","a","541","8","111"
"incongruent","1","2","2","a","821","4","111"
"incongruent","1","3","5","l","682","2","111"
"incongruent","1","3","2","a","805","5","111"
"incongruent","1","3","3","a","893","6","111"
"incongruent","1","3","6","l","631","3","111"
"congruent","1","2","4","a","722","2","111"
"congruent","1","3","2","l","779","5","111"
"congruent","1","4","8","a","405","4","111"
"incongruent","1","4","6","l","683","2","111"
"incongruent","1","2","3","a","580","5","111"
"congruent","1","3","4","l","510","7","111"
"congruent","1","4","2","l","544","6","111"
"congruent","1","4","7","a","412","3","111"
"incongruent","1","1","2","a","703","3","111"
"congruent","1","3","6","a","405","3","111"
"congruent","1","1","4","l","514","5","111"
"congruent","1","1","2","l","544","3","111"
"congruent","1","3","6","a","516","3","111"
"incongruent","1","1","5","l","586","4","111"
"incongruent","1","1","4","l","609","3","111"
"congruent","1","4","8","a","358","4","111"
"incongruent","1","4","3","a","941","7","111"
"incongruent","1","3","4","a","743","7","111"
"congruent","1","3","4","l","851","7","111"
"congruent","1","2","4","l","600","6","111"
"congruent","1","2","6","a","420","4","111"
"congruent","1","4","4","l","645","8","111"
"congruent","1","1","3","a","323","2","111"
"incongruent","1","2","4","l","717","2","111"
"congruent","1","3","3","l","512","6","111"
"incongruent","1","1","4","a","415","5","111"
"congruent","1","1","5","a","520","4","111"
"congruent","1","2","5","a","378","3","111"
"congruent","1","3","5","a","330","2","111"
"congruent","1","1","3","l","400","4","111"
"incongruent","0","2","4","a","608","2","111"
"congruent","1","4","2","l","513","6","111"
"congruent","1","4","3","l","479","7","111"
"congruent","1","4","4","l","483","8","111"
"incongruent","1","4","6","l","880","2","111"
"congruent","1","2","4","l","441","6","111"
"congruent","1","1","3","l","408","4","111"
"incongruent","1","1","3","l","368","2","111"
"incongruent","1","4","8","l","1015","4","111"
"incongruent","1","2","4","a","756","6","111"
"congruent","1","2","3","l","483","5","111"
"incongruent","1","1","2","a","885","3","111"
"congruent","1","4","6","a","511","2","111"
"incongruent","1","2","6","l","727","4","111"
"congruent","1","4","6","a","782","2","111"
"incongruent","1","2","5","l","915","3","111"
"incongruent","1","1","3","a","772","4","111"
"incongruent","1","3","5","l","1504","2","111"
"incongruent","1","1","4","a","782","5","111"
"incongruent","0","4","2","l","517","6","111"
"incongruent","0","4","3","l","633","7","111"
"incongruent","1","3","7","l","966","4","111"
"incongruent","1","4","8","l","621","4","111"
"congruent","1","4","3","l","709","7","111"
"incongruent","1","3","2","a","1794","5","111"
"incongruent","1","2","4","a","1501","6","111"
"incongruent","1","2","3","a","744","5","111"
"congruent","1","3","2","l","1098","5","111"
"incongruent","1","1","5","l","735","4","111"
"incongruent","1","4","7","l","1175","3","111"
"incongruent","1","4","4","a","644","8","111"
"incongruent","1","2","2","a","735","4","111"
"incongruent","1","3","6","l","1099","3","111"
"incongruent","1","2","5","l","635","3","111"
"incongruent","1","1","3","a","787","4","111"
"congruent","1","3","3","l","741","6","111"
"congruent","1","1","3","a","602","2","111"
"congruent","1","3","7","a","422","4","111"
"congruent","1","1","4","l","690","5","111"
"incongruent","1","3","3","a","939","6","111"
"congruent","1","1","2","l","905","3","111"
"congruent","1","4","7","a","451","3","111"
"congruent","1","2","2","l","471","4","111"
"incongruent","1","3","4","a","968","7","111"
"incongruent","1","1","3","l","630","2","111"
"congruent","1","2","2","l","589","4","111"
"congruent","1","2","6","a","779","4","111"
"congruent","1","3","7","a","679","4","111"
"congruent","1","1","4","a","687","3","111"
"congruent","1","1","5","a","647","4","111"
"congruent","1","3","5","a","485","2","111"
