"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","2","5","l","340","3","148"
"incongruent","1","4","6","l","449","2","148"
"congruent","1","4","2","l","452","6","148"
"congruent","1","1","3","a","358","2","148"
"congruent","1","1","3","l","526","4","148"
"congruent","1","2","4","a","383","2","148"
"congruent","1","1","2","l","365","3","148"
"incongruent","1","3","5","l","419","2","148"
"congruent","1","2","4","l","459","6","148"
"congruent","1","2","3","l","387","5","148"
"incongruent","1","2","2","a","532","4","148"
"congruent","1","3","6","a","446","3","148"
"incongruent","1","2","6","l","365","4","148"
"incongruent","1","2","4","a","420","6","148"
"congruent","1","3","2","l","391","5","148"
"congruent","1","4","3","l","386","7","148"
"incongruent","1","2","5","l","362","3","148"
"incongruent","1","2","3","a","749","5","148"
"congruent","1","4","3","l","343","7","148"
"congruent","1","1","4","l","347","5","148"
"congruent","1","3","5","a","454","2","148"
"incongruent","1","3","3","a","942","6","148"
"incongruent","1","2","4","l","373","2","148"
"incongruent","1","1","4","a","384","5","148"
"congruent","1","3","3","l","463","6","148"
"congruent","1","4","8","a","670","4","148"
"incongruent","1","4","3","a","857","7","148"
"congruent","1","4","8","a","434","4","148"
"incongruent","1","1","3","l","417","2","148"
"incongruent","1","4","4","a","527","8","148"
"congruent","1","3","4","l","342","7","148"
"incongruent","1","2","6","l","577","4","148"
"incongruent","1","4","2","a","408","6","148"
"congruent","1","2","4","a","402","2","148"
"incongruent","1","1","5","l","343","4","148"
"incongruent","1","4","2","a","477","6","148"
"congruent","1","1","5","a","383","4","148"
"congruent","1","4","7","a","390","3","148"
"congruent","1","3","2","l","356","5","148"
"incongruent","1","4","7","l","444","3","148"
"incongruent","1","4","4","a","574","8","148"
"congruent","1","1","4","l","532","5","148"
"incongruent","1","3","7","l","364","4","148"
"incongruent","1","2","3","a","590","5","148"
"incongruent","0","1","3","l","477","4","148"
"congruent","1","1","4","a","425","3","148"
"congruent","1","2","6","a","730","4","148"
"incongruent","1","3","3","a","766","6","148"
"congruent","1","2","4","l","406","6","148"
"congruent","1","3","5","a","503","2","148"
"incongruent","1","3","4","a","600","7","148"
"congruent","1","1","5","a","561","4","148"
"incongruent","1","1","3","a","674","4","148"
"incongruent","1","3","6","l","387","3","148"
"incongruent","0","2","2","l","427","4","148"
"incongruent","1","1","4","l","517","3","148"
"congruent","1","4","7","a","749","3","148"
"congruent","1","2","2","l","491","4","148"
"congruent","1","2","2","l","456","4","148"
"incongruent","1","4","8","l","511","4","148"
"congruent","1","1","3","a","534","2","148"
"incongruent","1","2","4","a","835","6","148"
"incongruent","1","1","2","a","857","3","148"
"congruent","1","4","2","l","414","6","148"
"congruent","1","2","5","a","399","3","148"
"congruent","1","4","4","l","391","8","148"
"incongruent","1","3","7","l","458","4","148"
"incongruent","1","1","5","l","347","4","148"
"congruent","1","2","3","l","462","5","148"
"incongruent","1","4","3","a","479","7","148"
"incongruent","1","1","4","l","965","3","148"
"congruent","1","2","6","a","639","4","148"
"congruent","1","3","7","a","426","4","148"
"congruent","1","3","6","a","448","3","148"
"congruent","1","3","7","a","945","4","148"
"congruent","1","1","4","a","501","3","148"
"incongruent","1","3","5","l","565","2","148"
"congruent","1","3","4","l","459","7","148"
"incongruent","1","1","3","l","675","2","148"
"incongruent","1","1","4","a","574","5","148"
"incongruent","1","4","8","l","432","4","148"
"incongruent","1","3","6","l","713","3","148"
"incongruent","1","4","7","l","746","3","148"
"congruent","1","4","6","a","398","2","148"
"incongruent","1","2","4","l","701","2","148"
"incongruent","1","1","2","a","478","3","148"
"congruent","1","4","6","a","530","2","148"
"congruent","1","3","3","l","374","6","148"
"incongruent","1","3","2","a","486","5","148"
"congruent","1","4","4","l","388","8","148"
"incongruent","1","3","4","a","679","7","148"
"congruent","1","3","5","a","560","2","148"
"congruent","1","2","4","a","529","2","148"
"incongruent","1","4","6","l","510","2","148"
"incongruent","1","3","2","a","624","5","148"
"incongruent","1","2","5","l","426","3","148"
"incongruent","1","2","6","l","426","4","148"
"congruent","1","2","6","a","598","4","148"
"incongruent","1","4","2","a","641","6","148"
"congruent","1","4","8","a","554","4","148"
"incongruent","1","3","6","l","444","3","148"
"incongruent","1","2","6","l","516","4","148"
"incongruent","1","2","4","a","548","6","148"
"congruent","1","4","6","a","623","2","148"
"congruent","1","3","3","l","377","6","148"
"congruent","1","1","2","l","633","3","148"
"incongruent","1","2","5","l","657","3","148"
"incongruent","1","4","8","l","377","4","148"
"congruent","1","2","4","a","486","2","148"
"incongruent","1","1","3","l","638","2","148"
"incongruent","1","1","4","a","383","5","148"
"congruent","1","2","6","a","474","4","148"
"congruent","1","1","5","a","657","4","148"
"incongruent","1","3","2","a","514","5","148"
"incongruent","1","4","3","a","593","7","148"
"congruent","1","2","4","l","343","6","148"
"incongruent","1","3","3","a","666","6","148"
"incongruent","1","1","5","l","485","4","148"
"congruent","1","4","3","l","481","7","148"
"congruent","1","3","2","l","487","5","148"
"congruent","1","3","6","a","439","3","148"
"congruent","1","4","2","l","430","6","148"
"incongruent","1","4","6","l","474","2","148"
"congruent","1","3","2","l","443","5","148"
"incongruent","1","1","2","a","479","3","148"
"incongruent","1","1","4","a","401","5","148"
"congruent","1","3","6","a","425","3","148"
"incongruent","0","1","3","l","325","4","148"
"incongruent","1","4","2","a","743","6","148"
"congruent","1","4","4","l","415","8","148"
"congruent","1","4","3","l","369","7","148"
"incongruent","1","3","7","l","627","4","148"
"incongruent","1","4","3","a","797","7","148"
"congruent","1","1","3","l","677","4","148"
"congruent","1","3","3","l","500","6","148"
"incongruent","1","4","4","a","444","8","148"
"incongruent","1","3","6","l","716","3","148"
"incongruent","1","4","4","a","643","8","148"
"congruent","1","2","3","l","533","5","148"
"incongruent","1","1","3","l","641","2","148"
"congruent","1","4","4","l","602","8","148"
"congruent","1","1","3","l","450","4","148"
"congruent","1","2","3","l","404","5","148"
"incongruent","1","3","4","a","422","7","148"
"congruent","1","3","4","l","745","7","148"
"congruent","1","4","7","a","422","3","148"
"congruent","1","1","4","a","376","3","148"
"incongruent","1","2","2","a","679","4","148"
"congruent","1","2","5","a","487","3","148"
"incongruent","1","3","3","a","657","6","148"
"incongruent","1","3","5","l","708","2","148"
"congruent","1","1","2","l","442","3","148"
"congruent","1","2","2","l","421","4","148"
"incongruent","1","4","7","l","560","3","148"
"incongruent","1","4","8","l","450","4","148"
"congruent","1","2","4","l","465","6","148"
"congruent","1","1","5","a","668","4","148"
"congruent","1","3","7","a","442","4","148"
"congruent","1","3","4","l","317","7","148"
"incongruent","1","1","3","a","478","4","148"
"congruent","1","1","4","a","432","3","148"
"incongruent","1","3","4","a","305","7","148"
"congruent","1","4","8","a","277","4","148"
"incongruent","1","2","4","l","438","2","148"
"congruent","0","1","4","a","268","5","148"
"congruent","1","2","2","l","343","4","148"
"incongruent","1","4","7","l","365","3","148"
"incongruent","1","3","7","l","505","4","148"
"congruent","1","1","3","a","457","2","148"
"congruent","1","4","2","l","374","6","148"
"congruent","1","1","3","a","422","2","148"
"incongruent","1","2","4","a","638","6","148"
"congruent","1","4","6","a","384","2","148"
"incongruent","1","2","3","a","401","5","148"
"incongruent","1","1","4","l","435","3","148"
"incongruent","1","1","2","a","700","3","148"
"congruent","1","3","7","a","889","4","148"
"incongruent","1","2","2","a","720","4","148"
"congruent","1","4","7","a","520","3","148"
"incongruent","1","2","3","a","529","5","148"
"incongruent","1","1","4","l","525","3","148"
"congruent","1","1","4","l","470","5","148"
"incongruent","1","1","5","l","413","4","148"
"incongruent","1","2","4","l","489","2","148"
"congruent","1","2","5","a","455","3","148"
"incongruent","1","3","5","l","344","2","148"
"congruent","1","3","5","a","526","2","148"
"congruent","1","1","2","l","420","3","148"
"incongruent","1","4","2","a","390","6","148"
"congruent","1","2","6","a","417","4","148"
"congruent","1","3","7","a","345","4","148"
"congruent","1","4","6","a","357","2","148"
"incongruent","1","1","4","l","368","3","148"
"incongruent","1","3","4","a","486","7","148"
"congruent","1","4","8","a","449","4","148"
"incongruent","0","3","6","a","325","3","148"
"congruent","1","3","4","l","405","7","148"
"incongruent","1","2","5","l","458","3","148"
"incongruent","0","4","3","l","409","7","148"
"congruent","1","1","3","l","496","4","148"
"incongruent","1","4","6","l","672","2","148"
"congruent","1","3","6","a","629","3","148"
"congruent","1","3","2","l","499","5","148"
"incongruent","1","1","3","a","636","4","148"
"incongruent","1","2","2","a","681","4","148"
"incongruent","1","1","5","l","533","4","148"
"incongruent","1","3","7","l","546","4","148"
"congruent","1","1","5","a","502","4","148"
"incongruent","1","4","8","l","452","4","148"
"incongruent","1","4","4","a","666","8","148"
"congruent","1","2","6","a","545","4","148"
"congruent","1","1","3","a","552","2","148"
"incongruent","1","1","3","l","555","2","148"
"incongruent","1","1","2","a","719","3","148"
"congruent","1","4","6","a","733","2","148"
"incongruent","1","1","4","a","704","5","148"
"congruent","1","3","2","l","483","5","148"
"congruent","1","4","8","a","564","4","148"
"congruent","1","3","5","a","469","2","148"
"congruent","1","2","4","a","448","2","148"
"congruent","1","2","3","l","458","5","148"
"congruent","1","2","4","l","490","6","148"
"congruent","1","4","4","l","753","8","148"
"incongruent","1","3","2","a","459","5","148"
"incongruent","0","4","3","l","447","7","148"
"incongruent","1","4","4","a","495","8","148"
"congruent","1","3","6","a","445","3","148"
"congruent","1","3","3","l","490","6","148"
"incongruent","1","1","4","l","689","3","148"
"incongruent","1","3","5","l","575","2","148"
"congruent","1","1","4","l","512","5","148"
"incongruent","1","2","4","l","881","2","148"
"incongruent","1","1","3","a","557","4","148"
"incongruent","1","2","6","l","528","4","148"
"incongruent","1","2","4","a","469","6","148"
"congruent","1","1","3","l","404","4","148"
"incongruent","1","3","4","a","570","7","148"
"congruent","1","4","2","l","413","6","148"
"incongruent","1","1","2","a","480","3","148"
"incongruent","1","4","2","a","616","6","148"
"congruent","1","4","2","l","366","6","148"
"congruent","1","3","5","a","494","2","148"
"congruent","1","1","4","l","391","5","148"
"incongruent","1","3","3","a","556","6","148"
"incongruent","1","2","3","a","465","5","148"
"incongruent","1","1","4","a","461","5","148"
"incongruent","1","2","6","l","462","4","148"
"congruent","1","3","7","a","372","4","148"
"congruent","1","2","2","l","364","4","148"
"incongruent","1","2","3","a","506","5","148"
"congruent","1","2","4","l","397","6","148"
"congruent","1","1","5","a","472","4","148"
"incongruent","1","3","7","l","691","4","148"
"congruent","1","4","3","l","442","7","148"
"incongruent","1","1","3","l","552","2","148"
"incongruent","1","3","3","a","651","6","148"
"incongruent","1","3","2","a","464","5","148"
"incongruent","1","2","4","a","516","6","148"
"incongruent","1","2","2","a","669","4","148"
"congruent","1","2","2","l","492","4","148"
"incongruent","1","2","4","l","900","2","148"
"incongruent","1","4","7","l","732","3","148"
"incongruent","1","3","6","l","497","3","148"
"congruent","1","4","7","a","406","3","148"
"congruent","1","1","3","a","555","2","148"
"congruent","1","2","5","a","383","3","148"
"congruent","1","2","5","a","361","3","148"
"congruent","1","4","7","a","452","3","148"
"congruent","1","2","4","a","416","2","148"
"congruent","1","3","3","l","456","6","148"
"congruent","1","4","3","l","373","7","148"
"congruent","1","1","4","a","613","3","148"
"incongruent","1","4","7","l","467","3","148"
"congruent","1","1","2","l","403","3","148"
"incongruent","1","3","5","l","604","2","148"
"congruent","1","1","4","a","620","3","148"
"incongruent","1","4","8","l","602","4","148"
"incongruent","1","1","5","l","375","4","148"
"incongruent","1","2","5","l","452","3","148"
"incongruent","1","4","6","l","378","2","148"
"congruent","1","4","4","l","505","8","148"
"congruent","1","3","4","l","479","7","148"
"congruent","1","2","3","l","680","5","148"
