"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","4","4","a","2116","8","139"
"incongruent","1","4","3","a","1416","7","139"
"congruent","1","1","5","a","954","4","139"
"incongruent","1","1","4","l","918","3","139"
"incongruent","1","4","8","l","753","4","139"
"congruent","1","4","4","l","781","8","139"
"incongruent","1","4","3","a","904","7","139"
"congruent","1","4","3","l","791","7","139"
"congruent","1","4","2","l","858","6","139"
"congruent","1","2","2","l","600","4","139"
"incongruent","1","1","3","a","851","4","139"
"incongruent","1","3","6","l","726","3","139"
"incongruent","1","4","4","a","1111","8","139"
"incongruent","1","2","3","a","604","5","139"
"incongruent","1","4","2","a","690","6","139"
"congruent","1","1","2","l","712","3","139"
"incongruent","1","3","3","a","735","6","139"
"congruent","1","3","5","a","881","2","139"
"incongruent","0","3","7","a","782","4","139"
"incongruent","1","3","5","l","916","2","139"
"incongruent","1","4","7","l","953","3","139"
"congruent","1","1","4","l","771","5","139"
"incongruent","1","4","6","l","579","2","139"
"congruent","1","2","4","a","594","2","139"
"congruent","1","3","2","l","727","5","139"
"incongruent","1","1","2","a","742","3","139"
"congruent","1","2","6","a","593","4","139"
"congruent","1","3","3","l","678","6","139"
"incongruent","1","4","8","l","628","4","139"
"incongruent","1","2","6","l","732","4","139"
"congruent","1","1","4","l","706","5","139"
"incongruent","0","4","6","a","521","2","139"
"incongruent","1","2","5","l","971","3","139"
"congruent","1","1","3","a","639","2","139"
"incongruent","1","3","6","l","687","3","139"
"incongruent","1","2","5","l","556","3","139"
"congruent","1","3","3","l","606","6","139"
"incongruent","1","3","2","a","584","5","139"
"congruent","1","4","7","a","507","3","139"
"congruent","1","3","7","a","682","4","139"
"congruent","1","3","2","l","560","5","139"
"incongruent","1","1","4","a","647","5","139"
"congruent","1","2","4","l","498","6","139"
"incongruent","1","1","3","a","705","4","139"
"incongruent","1","1","4","l","695","3","139"
"congruent","1","3","4","l","711","7","139"
"congruent","1","2","2","l","674","4","139"
"congruent","1","1","3","a","525","2","139"
"incongruent","1","2","4","a","698","6","139"
"congruent","1","1","5","a","515","4","139"
"congruent","1","2","3","l","461","5","139"
"congruent","1","2","6","a","642","4","139"
"incongruent","1","1","3","l","345","2","139"
"incongruent","1","2","4","l","587","2","139"
"congruent","1","4","3","l","500","7","139"
"congruent","1","1","2","l","3","3","139"
"incongruent","1","1","4","a","1008","5","139"
"incongruent","1","3","7","l","662","4","139"
"incongruent","1","1","3","l","616","2","139"
"incongruent","1","3","3","a","791","6","139"
"congruent","1","4","8","a","601","4","139"
"incongruent","1","1","5","l","580","4","139"
"congruent","1","1","3","l","635","4","139"
"congruent","1","2","4","a","474","2","139"
"incongruent","0","3","4","l","501","7","139"
"incongruent","1","3","5","l","827","2","139"
"incongruent","1","2","2","a","622","4","139"
"congruent","1","2","3","l","734","5","139"
"incongruent","1","2","4","a","543","6","139"
"incongruent","0","1","2","l","757","3","139"
"congruent","1","2","5","a","508","3","139"
"congruent","1","4","7","a","666","3","139"
"incongruent","0","3","4","l","581","7","139"
"congruent","1","2","5","a","497","3","139"
"congruent","1","4","6","a","507","2","139"
"congruent","1","2","4","l","534","6","139"
"incongruent","1","4","2","a","626","6","139"
"incongruent","1","2","4","l","668","2","139"
"congruent","1","3","4","l","467","7","139"
"congruent","1","4","6","a","385","2","139"
"incongruent","1","2","2","a","590","4","139"
"incongruent","1","1","5","l","526","4","139"
"congruent","1","1","3","l","586","4","139"
"congruent","1","1","4","a","436","3","139"
"congruent","1","3","7","a","689","4","139"
"congruent","1","4","8","a","571","4","139"
"congruent","1","1","4","a","498","3","139"
"incongruent","1","2","3","a","595","5","139"
"congruent","1","3","5","a","508","2","139"
"congruent","1","3","6","a","443","3","139"
"congruent","1","3","6","a","1220","3","139"
"incongruent","1","2","6","l","747","4","139"
"congruent","1","4","2","l","482","6","139"
"incongruent","0","4","7","a","485","3","139"
"congruent","1","4","4","l","558","8","139"
"incongruent","1","3","2","a","525","5","139"
"incongruent","1","2","6","l","544","4","139"
"congruent","1","2","2","l","550","4","139"
"incongruent","1","1","3","l","523","2","139"
"congruent","1","1","3","l","831","4","139"
"incongruent","1","3","4","a","751","7","139"
"incongruent","0","4","8","a","578","4","139"
"incongruent","0","2","2","l","517","4","139"
"incongruent","0","1","4","a","2","3","139"
"incongruent","1","3","4","a","621","7","139"
"incongruent","1","2","3","a","563","5","139"
"congruent","1","2","5","a","546","3","139"
"incongruent","1","1","3","a","727","4","139"
"incongruent","1","3","5","l","800","2","139"
"incongruent","1","4","3","a","581","7","139"
"congruent","1","4","3","l","493","7","139"
"congruent","1","4","2","l","545","6","139"
"incongruent","1","1","5","l","914","4","139"
"incongruent","1","2","5","l","929","3","139"
"incongruent","1","3","6","l","669","3","139"
"congruent","1","4","4","l","596","8","139"
"incongruent","0","3","7","a","744","4","139"
"congruent","1","3","3","l","505","6","139"
"congruent","1","1","5","a","733","4","139"
"congruent","0","2","6","l","620","4","139"
"incongruent","1","1","2","a","837","3","139"
"congruent","1","1","2","l","551","3","139"
"congruent","1","2","4","l","506","6","139"
"incongruent","1","1","3","l","602","2","139"
"congruent","1","1","3","a","469","2","139"
"incongruent","0","4","7","a","484","3","139"
"congruent","1","4","8","a","462","4","139"
"incongruent","1","2","3","a","767","5","139"
"congruent","1","3","6","a","562","3","139"
"incongruent","1","3","5","l","757","2","139"
"incongruent","1","3","3","a","901","6","139"
"incongruent","1","4","2","a","579","6","139"
"congruent","1","2","5","a","497","3","139"
"congruent","1","4","6","a","444","2","139"
"incongruent","1","2","5","l","595","3","139"
"incongruent","1","3","2","a","845","5","139"
"incongruent","1","1","4","a","584","5","139"
"congruent","1","2","3","l","543","5","139"
"congruent","1","2","4","a","618","2","139"
"incongruent","1","4","7","l","597","3","139"
"congruent","1","2","6","a","502","4","139"
"incongruent","1","2","4","l","501","2","139"
"congruent","1","3","4","l","526","7","139"
"incongruent","1","1","4","l","541","3","139"
"incongruent","1","4","3","a","576","7","139"
"incongruent","0","2","2","l","764","4","139"
"congruent","1","2","4","l","569","6","139"
"incongruent","1","3","6","l","779","3","139"
