"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","3","5","l","1476","2","106"
"congruent","1","2","3","l","845","5","106"
"congruent","1","3","5","a","759","2","106"
"congruent","1","2","3","l","638","5","106"
"incongruent","1","2","2","a","598","4","106"
"congruent","1","3","7","a","627","4","106"
"congruent","1","1","3","l","526","4","106"
"incongruent","1","4","4","a","410","8","106"
"congruent","1","1","2","l","548","3","106"
"incongruent","1","3","5","l","568","2","106"
"incongruent","1","3","2","a","543","5","106"
"incongruent","1","2","6","l","613","4","106"
"congruent","1","1","4","l","756","5","106"
"congruent","1","1","5","a","428","4","106"
"congruent","1","2","6","a","554","4","106"
"incongruent","1","2","4","l","575","2","106"
"congruent","1","3","4","l","610","7","106"
"congruent","1","1","3","l","579","4","106"
"incongruent","1","4","3","a","773","7","106"
"incongruent","1","1","4","a","528","5","106"
"congruent","1","4","2","l","501","6","106"
"incongruent","1","1","4","a","415","5","106"
"incongruent","1","4","2","a","514","6","106"
"incongruent","1","3","7","l","646","4","106"
"incongruent","1","2","4","a","500","6","106"
"incongruent","1","2","5","l","459","3","106"
"congruent","1","4","6","a","431","2","106"
"incongruent","1","3","3","a","490","6","106"
"congruent","1","3","3","l","478","6","106"
"incongruent","1","2","3","a","407","5","106"
"congruent","1","3","6","a","405","3","106"
"congruent","1","4","3","l","334","7","106"
"congruent","1","2","4","a","399","2","106"
"congruent","1","2","4","l","487","6","106"
"incongruent","1","2","4","a","414","6","106"
"incongruent","1","3","3","a","425","6","106"
"incongruent","1","2","5","l","428","3","106"
"incongruent","1","3","2","a","510","5","106"
"incongruent","1","4","2","a","419","6","106"
"congruent","1","4","7","a","451","3","106"
"incongruent","1","4","4","a","618","8","106"
"congruent","1","1","3","a","632","2","106"
"congruent","1","2","5","a","599","3","106"
"incongruent","1","1","4","l","508","3","106"
"incongruent","1","4","8","l","649","4","106"
"congruent","1","2","4","l","418","6","106"
"congruent","1","2","4","a","412","2","106"
"incongruent","1","4","6","l","462","2","106"
"congruent","1","1","4","a","287","3","106"
"incongruent","1","1","2","a","528","3","106"
"congruent","1","4","3","l","337","7","106"
"congruent","1","4","8","a","328","4","106"
"congruent","1","2","6","a","505","4","106"
"incongruent","1","1","3","a","441","4","106"
"congruent","1","1","2","l","331","3","106"
"congruent","1","1","4","l","346","5","106"
"congruent","1","2","2","l","395","4","106"
"incongruent","1","1","4","l","523","3","106"
"incongruent","1","4","8","l","545","4","106"
"congruent","1","2","2","l","387","4","106"
"congruent","1","1","5","a","438","4","106"
"incongruent","1","3","4","a","416","7","106"
"congruent","1","1","4","a","392","3","106"
"incongruent","1","1","5","l","374","4","106"
"congruent","0","3","7","l","352","4","106"
"incongruent","1","2","2","a","536","4","106"
"incongruent","1","2","3","a","459","5","106"
"congruent","1","4","6","a","447","2","106"
"incongruent","1","3","7","l","535","4","106"
"congruent","1","3","4","l","440","7","106"
"incongruent","1","1","3","l","403","2","106"
"incongruent","1","4","7","l","578","3","106"
"congruent","1","4","7","a","463","3","106"
"congruent","1","3","2","l","510","5","106"
"congruent","1","4","8","a","400","4","106"
"congruent","1","3","2","l","407","5","106"
"incongruent","1","3","6","l","540","3","106"
"congruent","1","4","2","l","410","6","106"
"congruent","1","3","3","l","372","6","106"
"incongruent","1","1","2","a","519","3","106"
"congruent","1","3","6","a","426","3","106"
"incongruent","1","2","6","l","392","4","106"
"incongruent","0","3","4","l","363","7","106"
"congruent","1","3","5","a","539","2","106"
"incongruent","1","1","3","l","612","2","106"
"congruent","1","4","4","l","625","8","106"
"congruent","1","2","5","a","442","3","106"
"incongruent","1","1","5","l","514","4","106"
"incongruent","1","4","3","a","899","7","106"
"incongruent","1","4","6","l","639","2","106"
"incongruent","1","2","4","l","577","2","106"
"incongruent","1","1","3","a","431","4","106"
"congruent","1","1","3","a","411","2","106"
"incongruent","1","4","7","l","534","3","106"
"incongruent","1","3","6","l","450","3","106"
"congruent","1","4","4","l","580","8","106"
"congruent","1","2","4","l","611","6","106"
"congruent","1","3","2","l","413","5","106"
"incongruent","1","2","4","l","493","2","106"
"incongruent","1","1","3","a","469","4","106"
"congruent","1","3","3","l","561","6","106"
"congruent","1","1","2","l","511","3","106"
"congruent","1","2","4","l","355","6","106"
"incongruent","1","2","4","a","639","6","106"
"congruent","1","3","5","a","409","2","106"
"incongruent","1","2","2","a","665","4","106"
"incongruent","1","2","3","a","443","5","106"
"incongruent","1","2","3","a","449","5","106"
"congruent","1","4","4","l","510","8","106"
"congruent","1","4","8","a","352","4","106"
"incongruent","0","4","4","l","460","8","106"
"incongruent","1","3","4","a","717","7","106"
"congruent","1","1","4","l","505","5","106"
"incongruent","1","1","3","l","507","2","106"
"incongruent","1","1","3","l","441","2","106"
"incongruent","1","4","8","l","501","4","106"
"congruent","1","2","2","l","663","4","106"
"congruent","1","4","4","l","610","8","106"
"incongruent","1","3","3","a","441","6","106"
"incongruent","1","3","6","l","517","3","106"
"congruent","1","1","3","a","406","2","106"
"congruent","1","4","7","a","625","3","106"
"incongruent","1","4","6","l","484","2","106"
"congruent","1","1","4","a","347","3","106"
"incongruent","1","2","2","a","497","4","106"
"congruent","1","2","5","a","376","3","106"
"incongruent","1","3","5","l","518","2","106"
"congruent","1","1","4","a","372","3","106"
"congruent","1","2","3","l","508","5","106"
"incongruent","1","1","2","a","486","3","106"
"incongruent","1","1","5","l","419","4","106"
