"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","1","3","l","1335","4","121"
"incongruent","1","2","2","a","1026","4","121"
"incongruent","1","1","5","l","794","4","121"
"congruent","1","3","2","l","747","5","121"
"incongruent","1","3","5","l","476","2","121"
"incongruent","1","3","5","l","945","2","121"
"incongruent","1","2","4","l","861","2","121"
"congruent","1","3","5","a","512","2","121"
"congruent","1","1","3","a","948","2","121"
"incongruent","1","1","3","l","513","2","121"
"congruent","1","3","3","l","522","6","121"
"incongruent","1","2","3","a","756","5","121"
"incongruent","1","1","4","a","489","5","121"
"incongruent","1","2","4","a","792","6","121"
"incongruent","1","2","6","l","679","4","121"
"congruent","1","3","2","l","619","5","121"
"congruent","1","4","3","l","416","7","121"
"incongruent","1","4","8","l","439","4","121"
"incongruent","1","3","2","a","392","5","121"
"incongruent","1","4","3","a","596","7","121"
"incongruent","1","1","5","l","386","4","121"
"congruent","1","3","3","l","497","6","121"
"congruent","1","4","8","a","383","4","121"
"congruent","1","1","3","a","418","2","121"
"congruent","1","1","5","a","584","4","121"
"incongruent","1","3","7","l","621","4","121"
"congruent","1","2","5","a","655","3","121"
"congruent","1","4","4","l","536","8","121"
"incongruent","1","2","5","l","440","3","121"
"congruent","1","1","3","l","572","4","121"
"congruent","1","1","4","a","515","3","121"
"congruent","1","3","6","a","577","3","121"
"congruent","1","2","4","a","593","2","121"
"congruent","1","3","4","l","1120","7","121"
"incongruent","1","4","3","a","828","7","121"
"congruent","1","1","4","l","519","5","121"
"congruent","1","2","3","l","2110","5","121"
"congruent","1","1","2","l","818","3","121"
"congruent","1","4","7","a","558","3","121"
"incongruent","1","1","3","a","641","4","121"
"congruent","1","3","7","a","494","4","121"
"congruent","1","4","4","l","636","8","121"
"congruent","1","1","4","l","570","5","121"
"congruent","1","4","6","a","386","2","121"
"congruent","1","2","4","l","797","6","121"
"incongruent","1","2","4","a","617","6","121"
"congruent","1","2","2","l","460","4","121"
"congruent","1","3","5","a","462","2","121"
"incongruent","1","1","4","l","771","3","121"
"congruent","1","2","6","a","445","4","121"
"incongruent","1","4","4","a","461","8","121"
"incongruent","1","1","4","a","407","5","121"
"congruent","1","3","6","a","402","3","121"
"congruent","1","1","2","l","439","3","121"
"incongruent","1","4","6","l","450","2","121"
"incongruent","1","2","3","a","521","5","121"
"congruent","1","4","7","a","706","3","121"
"incongruent","1","3","4","a","537","7","121"
"incongruent","1","3","2","a","590","5","121"
"incongruent","1","1","3","a","1434","4","121"
"congruent","1","1","4","a","487","3","121"
"incongruent","1","2","2","a","651","4","121"
"congruent","1","1","5","a","495","4","121"
"congruent","1","2","4","a","520","2","121"
"congruent","1","2","4","l","497","6","121"
"incongruent","1","4","8","l","481","4","121"
"incongruent","1","3","4","a","773","7","121"
"incongruent","1","2","4","l","790","2","121"
"incongruent","1","1","2","a","829","3","121"
"incongruent","1","2","6","l","621","4","121"
"incongruent","1","4","2","a","911","6","121"
"incongruent","1","1","2","a","772","3","121"
"congruent","1","4","6","a","673","2","121"
"incongruent","1","1","3","l","1132","2","121"
"incongruent","1","3","3","a","967","6","121"
"congruent","1","3","7","a","869","4","121"
"incongruent","1","4","7","l","684","3","121"
"incongruent","1","4","6","l","886","2","121"
"congruent","1","3","4","l","511","7","121"
"congruent","1","4","8","a","591","4","121"
"congruent","1","4","2","l","933","6","121"
"incongruent","1","3","3","a","513","6","121"
"incongruent","1","4","4","a","617","8","121"
"congruent","1","4","2","l","788","6","121"
"congruent","1","4","3","l","522","7","121"
"incongruent","1","3","7","l","975","4","121"
"congruent","1","2","5","a","768","3","121"
"congruent","1","2","2","l","646","4","121"
"congruent","1","2","6","a","926","4","121"
"incongruent","1","1","4","l","621","3","121"
"incongruent","1","2","5","l","473","3","121"
"incongruent","1","4","2","a","535","6","121"
"congruent","1","2","3","l","654","5","121"
"incongruent","1","4","7","l","900","3","121"
"incongruent","1","3","6","l","979","3","121"
"incongruent","1","3","6","l","669","3","121"
"congruent","1","4","4","l","477","8","121"
"congruent","1","3","2","l","389","5","121"
"congruent","1","1","3","l","411","4","121"
"congruent","1","4","8","a","556","4","121"
"incongruent","1","4","6","l","579","2","121"
"congruent","1","2","6","a","629","4","121"
"incongruent","1","3","2","a","963","5","121"
"congruent","1","2","2","l","526","4","121"
"incongruent","1","4","8","l","934","4","121"
"congruent","1","4","7","a","516","3","121"
"congruent","1","1","5","a","656","4","121"
"congruent","1","4","6","a","801","2","121"
"congruent","1","1","4","a","864","3","121"
"congruent","1","1","3","l","1003","4","121"
"incongruent","1","2","3","a","607","5","121"
"incongruent","1","3","7","l","1562","4","121"
"incongruent","1","4","6","l","1345","2","121"
"congruent","1","1","4","l","556","5","121"
"congruent","1","2","5","a","915","3","121"
"incongruent","1","1","4","l","609","3","121"
"congruent","1","1","3","a","550","2","121"
"congruent","1","3","4","l","680","7","121"
"congruent","1","3","4","l","767","7","121"
"congruent","1","4","4","l","474","8","121"
"incongruent","1","2","5","l","983","3","121"
"congruent","1","2","3","l","666","5","121"
"incongruent","1","4","3","a","684","7","121"
"congruent","1","4","2","l","699","6","121"
"congruent","1","3","5","a","494","2","121"
"congruent","1","1","5","a","537","4","121"
"congruent","1","1","2","l","489","3","121"
"incongruent","1","4","3","a","636","7","121"
"incongruent","1","3","6","l","592","3","121"
"incongruent","1","1","3","a","1495","4","121"
"incongruent","1","2","3","a","731","5","121"
"incongruent","1","1","4","a","817","5","121"
"incongruent","1","4","2","a","852","6","121"
"congruent","1","3","3","l","713","6","121"
"congruent","1","2","5","a","708","3","121"
"congruent","1","2","4","a","610","2","121"
"congruent","1","2","3","l","664","5","121"
"incongruent","1","1","5","l","609","4","121"
"incongruent","1","3","7","l","490","4","121"
"congruent","1","3","2","l","570","5","121"
"congruent","1","3","3","l","884","6","121"
"incongruent","1","1","3","l","614","2","121"
"incongruent","1","4","7","l","642","3","121"
"incongruent","1","2","4","a","1075","6","121"
"congruent","1","4","7","a","597","3","121"
"incongruent","1","2","4","l","685","2","121"
"incongruent","1","4","4","a","852","8","121"
"incongruent","1","1","4","l","565","3","121"
"incongruent","1","3","5","l","672","2","121"
"incongruent","1","2","4","a","698","6","121"
"congruent","1","4","6","a","775","2","121"
"incongruent","1","3","5","l","835","2","121"
"congruent","1","3","7","a","1092","4","121"
"incongruent","1","3","4","a","833","7","121"
"congruent","1","2","4","l","1231","6","121"
"congruent","1","2","2","l","645","4","121"
"congruent","1","3","5","a","688","2","121"
"incongruent","1","1","4","a","835","5","121"
"incongruent","1","4","7","l","645","3","121"
"incongruent","1","1","5","l","1038","4","121"
"incongruent","1","1","2","a","1044","3","121"
"congruent","1","4","3","l","921","7","121"
"congruent","1","3","7","a","2134","4","121"
"congruent","1","4","2","l","452","6","121"
"incongruent","1","2","6","l","425","4","121"
"incongruent","1","1","3","l","509","2","121"
"congruent","1","3","6","a","493","3","121"
"incongruent","1","2","4","l","468","2","121"
"incongruent","1","3","3","a","540","6","121"
"incongruent","1","2","2","a","675","4","121"
"congruent","1","1","3","a","456","2","121"
"incongruent","1","4","8","l","556","4","121"
"congruent","1","2","4","a","670","2","121"
"congruent","1","1","2","l","498","3","121"
"congruent","1","1","4","l","960","5","121"
"incongruent","1","3","6","l","550","3","121"
"congruent","1","4","8","a","540","4","121"
"incongruent","1","1","3","a","558","4","121"
"congruent","1","1","4","a","551","3","121"
"incongruent","1","2","2","a","529","4","121"
"incongruent","1","4","2","a","561","6","121"
"congruent","1","2","6","a","554","4","121"
"incongruent","1","3","3","a","737","6","121"
"incongruent","1","2","5","l","651","3","121"
"incongruent","1","3","2","a","619","5","121"
"congruent","1","3","6","a","706","3","121"
"incongruent","1","4","4","a","703","8","121"
"incongruent","1","3","4","a","557","7","121"
"incongruent","1","2","6","l","661","4","121"
"incongruent","1","1","2","a","1083","3","121"
"congruent","1","2","4","l","857","6","121"
"congruent","1","4","3","l","577","7","121"
"congruent","1","2","4","l","397","6","121"
"congruent","1","2","5","a","468","3","121"
"incongruent","1","1","4","a","724","5","121"
"incongruent","1","4","7","l","325","3","121"
"congruent","1","3","4","l","456","7","121"
"congruent","1","3","3","l","385","6","121"
"congruent","1","4","8","a","477","4","121"
"congruent","1","3","6","a","547","3","121"
"incongruent","1","3","4","a","578","7","121"
"incongruent","1","3","4","a","563","7","121"
"incongruent","1","4","3","a","570","7","121"
"incongruent","0","4","2","l","494","6","121"
"incongruent","1","3","2","a","2868","5","121"
"congruent","1","1","3","a","988","2","121"
"congruent","1","3","2","l","1080","5","121"
"incongruent","1","4","8","l","2965","4","121"
"congruent","1","2","2","l","535","4","121"
"incongruent","1","2","4","l","640","2","121"
"congruent","1","3","2","l","497","5","121"
"incongruent","1","4","6","l","631","2","121"
"congruent","1","4","3","l","552","7","121"
"incongruent","1","2","3","a","572","5","121"
"incongruent","1","4","8","l","774","4","121"
"incongruent","1","2","2","a","1359","4","121"
"congruent","1","2","2","l","485","4","121"
"congruent","1","1","4","l","1264","5","121"
"incongruent","1","4","4","a","477","8","121"
"congruent","1","2","3","l","635","5","121"
"incongruent","1","3","5","l","1151","2","121"
"incongruent","1","3","6","l","1019","3","121"
"congruent","1","4","8","a","658","4","121"
"congruent","1","4","2","l","494","6","121"
"congruent","1","1","3","a","469","2","121"
"congruent","1","2","4","l","607","6","121"
"incongruent","1","3","6","l","542","3","121"
"incongruent","1","2","6","l","880","4","121"
"incongruent","1","2","5","l","858","3","121"
"incongruent","1","1","4","l","1367","3","121"
"incongruent","1","1","2","a","433","3","121"
"congruent","1","2","6","a","480","4","121"
"congruent","1","4","6","a","585","2","121"
"congruent","1","1","4","l","686","5","121"
"incongruent","1","1","3","a","1135","4","121"
"incongruent","1","3","3","a","645","6","121"
"congruent","1","3","3","l","706","6","121"
"incongruent","1","2","3","a","665","5","121"
"incongruent","1","1","5","l","521","4","121"
"congruent","1","2","6","a","596","4","121"
"congruent","1","3","6","a","512","3","121"
"congruent","1","1","2","l","1401","3","121"
"congruent","1","1","2","l","707","3","121"
"congruent","1","1","5","a","979","4","121"
"congruent","1","1","4","a","825","3","121"
"incongruent","1","2","5","l","727","3","121"
"incongruent","1","2","6","l","705","4","121"
"incongruent","1","4","4","a","755","8","121"
"congruent","1","2","4","a","1148","2","121"
"incongruent","1","1","4","l","468","3","121"
"incongruent","1","3","3","a","618","6","121"
"congruent","1","4","6","a","847","2","121"
"congruent","1","4","3","l","1098","7","121"
"incongruent","1","2","4","l","705","2","121"
"congruent","1","4","2","l","544","6","121"
"incongruent","1","1","5","l","702","4","121"
"congruent","1","3","5","a","612","2","121"
"congruent","1","4","4","l","595","8","121"
