"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","3","5","a","624","2","112"
"congruent","1","1","5","a","505","4","112"
"incongruent","1","2","5","l","613","3","112"
"congruent","1","1","4","l","672","5","112"
"incongruent","1","4","8","l","528","4","112"
"incongruent","1","1","4","l","546","3","112"
"incongruent","1","3","6","l","506","3","112"
"incongruent","1","3","4","a","408","7","112"
"congruent","1","2","6","a","517","4","112"
"incongruent","1","1","5","l","652","4","112"
"incongruent","1","1","3","a","1436","4","112"
"incongruent","1","2","4","l","612","2","112"
"congruent","1","4","4","l","456","8","112"
"congruent","1","4","8","a","470","4","112"
"incongruent","1","2","4","a","448","6","112"
"congruent","1","4","7","a","534","3","112"
"congruent","1","3","4","l","472","7","112"
"incongruent","1","4","4","a","461","8","112"
"incongruent","1","4","6","l","365","2","112"
"congruent","1","1","3","l","661","4","112"
"congruent","1","1","2","l","535","3","112"
"congruent","1","3","6","a","675","3","112"
"congruent","1","3","4","l","428","7","112"
"incongruent","1","1","4","a","459","5","112"
"incongruent","1","2","4","l","556","2","112"
"congruent","1","2","6","a","398","4","112"
"congruent","1","3","5","a","433","2","112"
"congruent","1","3","7","a","409","4","112"
"incongruent","1","1","3","l","459","2","112"
"incongruent","1","2","2","a","413","4","112"
"incongruent","1","4","3","a","518","7","112"
"incongruent","1","1","2","a","567","3","112"
"congruent","1","3","2","l","468","5","112"
"incongruent","1","2","3","a","571","5","112"
"congruent","1","1","2","l","428","3","112"
"incongruent","1","3","6","l","409","3","112"
"incongruent","1","3","2","a","529","5","112"
"incongruent","1","2","5","l","554","3","112"
"congruent","1","4","6","a","442","2","112"
"congruent","1","1","4","a","774","3","112"
"congruent","1","2","4","a","486","2","112"
"incongruent","1","1","3","l","576","2","112"
"congruent","1","4","8","a","446","4","112"
"incongruent","1","1","5","l","572","4","112"
"congruent","1","2","3","l","432","5","112"
"incongruent","1","3","4","a","510","7","112"
"incongruent","0","3","3","l","298","6","112"
"incongruent","1","4","8","l","834","4","112"
"congruent","1","4","2","l","454","6","112"
"congruent","1","2","4","a","453","2","112"
"congruent","1","4","3","l","542","7","112"
"congruent","1","4","6","a","459","2","112"
"congruent","1","3","6","a","457","3","112"
"incongruent","1","1","4","l","420","3","112"
"incongruent","1","3","5","l","598","2","112"
"incongruent","0","4","2","l","496","6","112"
"incongruent","1","3","3","a","915","6","112"
"incongruent","1","1","4","a","555","5","112"
"incongruent","1","2","6","l","412","4","112"
"congruent","1","4","7","a","862","3","112"
"incongruent","1","4","7","l","897","3","112"
"congruent","1","1","3","a","574","2","112"
"congruent","1","3","2","l","478","5","112"
"congruent","1","2","3","l","528","5","112"
"congruent","1","2","4","l","424","6","112"
"congruent","1","1","4","a","619","3","112"
"congruent","1","1","4","l","452","5","112"
"congruent","1","2","4","l","481","6","112"
"incongruent","1","3","7","l","761","4","112"
"congruent","1","2","2","l","448","4","112"
"incongruent","1","4","2","a","484","6","112"
"congruent","1","4","2","l","336","6","112"
"incongruent","1","4","4","a","643","8","112"
"incongruent","1","4","3","a","665","7","112"
"incongruent","1","4","6","l","651","2","112"
"incongruent","1","1","3","a","1050","4","112"
"congruent","1","3","3","l","459","6","112"
"congruent","1","2","2","l","513","4","112"
"congruent","1","1","3","a","485","2","112"
"congruent","1","1","3","l","403","4","112"
"incongruent","1","3","7","l","443","4","112"
"congruent","1","2","5","a","444","3","112"
"congruent","1","4","3","l","507","7","112"
"incongruent","0","4","7","a","462","3","112"
"incongruent","1","2","3","a","815","5","112"
"congruent","1","1","5","a","784","4","112"
"incongruent","1","3","5","l","579","2","112"
"incongruent","1","2","6","l","467","4","112"
"incongruent","1","1","2","a","483","3","112"
"incongruent","1","2","2","a","615","4","112"
"congruent","1","2","5","a","526","3","112"
"congruent","1","4","4","l","498","8","112"
"congruent","1","3","3","l","498","6","112"
"incongruent","1","2","4","a","516","6","112"
"incongruent","1","3","2","a","686","5","112"
"incongruent","1","2","2","a","438","4","112"
"incongruent","1","3","7","l","467","4","112"
"incongruent","1","4","6","l","532","2","112"
"congruent","1","1","3","l","792","4","112"
"incongruent","1","2","4","a","563","6","112"
"incongruent","1","3","3","a","487","6","112"
"congruent","1","3","2","l","594","5","112"
"incongruent","1","4","2","a","602","6","112"
"incongruent","1","1","4","a","436","5","112"
"congruent","1","3","5","a","424","2","112"
"incongruent","1","1","5","l","516","4","112"
"incongruent","1","2","5","l","472","3","112"
"congruent","1","3","3","l","422","6","112"
"congruent","1","4","8","a","532","4","112"
"congruent","1","3","7","a","479","4","112"
"congruent","1","4","2","l","474","6","112"
"congruent","1","4","8","a","460","4","112"
"congruent","1","4","3","l","500","7","112"
"incongruent","1","2","6","l","591","4","112"
"congruent","1","1","4","l","448","5","112"
"incongruent","1","1","2","a","403","3","112"
"incongruent","1","2","6","l","516","4","112"
"congruent","1","4","6","a","517","2","112"
"congruent","0","4","7","l","1658","3","112"
"incongruent","1","4","8","l","543","4","112"
"congruent","1","2","4","a","493","2","112"
"congruent","1","3","7","a","431","4","112"
"incongruent","1","2","3","a","415","5","112"
"incongruent","1","1","2","a","656","3","112"
"congruent","1","3","5","a","519","2","112"
"incongruent","1","1","5","l","580","4","112"
"incongruent","1","2","3","a","841","5","112"
"congruent","0","1","5","l","1111","4","112"
"incongruent","1","4","8","l","582","4","112"
"congruent","1","1","5","a","927","4","112"
"congruent","1","1","4","a","627","3","112"
"incongruent","1","3","3","a","857","6","112"
"congruent","1","3","6","a","504","3","112"
"incongruent","1","4","2","a","452","6","112"
"congruent","1","2","2","l","513","4","112"
"congruent","1","4","4","l","478","8","112"
"congruent","1","2","6","a","604","4","112"
"incongruent","0","1","3","a","439","2","112"
"congruent","1","3","6","a","678","3","112"
"congruent","1","3","3","l","499","6","112"
"congruent","1","1","2","l","558","3","112"
"congruent","0","2","4","l","526","2","112"
"incongruent","1","3","6","l","828","3","112"
"congruent","1","2","2","l","521","4","112"
"congruent","1","2","3","l","448","5","112"
"congruent","1","3","4","l","400","7","112"
"incongruent","1","1","4","l","472","3","112"
"congruent","1","1","2","l","570","3","112"
"congruent","1","1","3","l","438","4","112"
"congruent","1","2","3","l","431","5","112"
"congruent","1","3","2","l","599","5","112"
"incongruent","1","4","7","l","400","3","112"
"incongruent","1","4","4","a","873","8","112"
"congruent","1","4","3","l","952","7","112"
"congruent","1","4","2","l","624","6","112"
"incongruent","1","1","4","a","961","5","112"
"incongruent","1","1","4","l","538","3","112"
"incongruent","1","2","4","l","667","2","112"
"congruent","1","2","5","a","560","3","112"
"incongruent","1","1","3","a","479","4","112"
"congruent","1","2","6","a","520","4","112"
"incongruent","1","3","6","l","505","3","112"
"congruent","0","2","4","a","388","6","112"
"incongruent","1","2","5","l","484","3","112"
"congruent","1","4","7","a","496","3","112"
"incongruent","1","3","7","l","420","4","112"
"incongruent","1","2","4","l","544","2","112"
"incongruent","1","4","3","a","788","7","112"
"congruent","1","4","4","l","410","8","112"
"incongruent","1","4","6","l","583","2","112"
"incongruent","1","4","4","a","588","8","112"
"congruent","1","2","5","a","438","3","112"
"incongruent","0","3","2","l","522","5","112"
"congruent","1","1","4","l","504","5","112"
"congruent","1","1","3","a","572","2","112"
"incongruent","0","4","3","l","538","7","112"
"incongruent","1","3","4","a","1112","7","112"
"incongruent","1","4","7","l","469","3","112"
"congruent","1","1","3","a","599","2","112"
"congruent","1","1","4","a","573","3","112"
"incongruent","1","2","2","a","461","4","112"
"incongruent","1","1","3","l","486","2","112"
"incongruent","1","1","3","a","466","4","112"
"congruent","1","4","6","a","446","2","112"
"incongruent","1","2","4","a","861","6","112"
"congruent","1","3","4","l","475","7","112"
"incongruent","1","3","5","l","662","2","112"
"congruent","1","2","4","l","457","6","112"
"incongruent","1","3","5","l","552","2","112"
"incongruent","1","3","4","a","547","7","112"
