"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","0","4","7","a","896","3","137"
"incongruent","1","4","4","a","834","8","137"
"incongruent","1","4","3","a","549","7","137"
"congruent","1","1","2","l","976","3","137"
"congruent","1","3","5","a","1191","2","137"
"incongruent","1","4","3","a","1265","7","137"
"incongruent","1","2","5","l","771","3","137"
"congruent","1","3","7","a","440","4","137"
"congruent","1","2","4","l","874","6","137"
"incongruent","1","3","5","l","641","2","137"
"congruent","1","4","3","l","818","7","137"
"incongruent","1","4","7","l","1058","3","137"
"incongruent","1","4","6","l","769","2","137"
"congruent","1","1","5","a","985","4","137"
"incongruent","1","2","4","l","605","2","137"
"congruent","1","1","3","a","535","2","137"
"incongruent","1","4","8","l","687","4","137"
"congruent","1","2","5","a","493","3","137"
"congruent","0","1","5","l","428","4","137"
"incongruent","1","3","2","a","1826","5","137"
"congruent","1","1","3","l","916","4","137"
"incongruent","1","3","6","l","598","3","137"
"congruent","1","3","4","l","488","7","137"
"incongruent","1","1","3","l","633","2","137"
"incongruent","1","1","5","l","730","4","137"
"incongruent","1","1","2","a","540","3","137"
"congruent","1","3","5","a","462","2","137"
"incongruent","1","1","3","a","552","4","137"
"incongruent","1","2","4","a","640","6","137"
"congruent","1","1","3","l","837","4","137"
"congruent","1","3","2","l","657","5","137"
"congruent","1","4","6","a","620","2","137"
"incongruent","1","2","4","a","609","6","137"
"congruent","1","4","7","a","926","3","137"
"congruent","1","4","8","a","704","4","137"
"incongruent","1","2","6","l","1004","4","137"
"congruent","1","4","4","l","747","8","137"
"incongruent","1","3","6","l","640","3","137"
"incongruent","1","2","2","a","881","4","137"
"incongruent","1","1","4","a","620","5","137"
"incongruent","1","2","5","l","674","3","137"
"congruent","1","1","2","l","468","3","137"
"congruent","1","2","6","a","554","4","137"
"congruent","1","3","7","a","397","4","137"
"congruent","1","4","2","l","742","6","137"
"incongruent","1","2","4","l","523","2","137"
"incongruent","1","3","3","a","798","6","137"
"congruent","1","2","4","l","560","6","137"
"incongruent","1","3","2","a","886","5","137"
"incongruent","1","3","6","l","534","3","137"
"congruent","1","4","7","a","589","3","137"
"incongruent","1","2","4","l","558","2","137"
"congruent","1","2","4","a","461","2","137"
"incongruent","1","2","6","l","494","4","137"
"incongruent","1","1","4","a","501","5","137"
"incongruent","1","4","2","a","658","6","137"
"congruent","1","1","4","l","749","5","137"
"congruent","1","4","4","l","556","8","137"
"congruent","1","3","3","l","632","6","137"
"incongruent","1","4","8","l","574","4","137"
"congruent","1","2","6","a","697","4","137"
"incongruent","1","1","3","l","604","2","137"
"congruent","1","4","3","l","675","7","137"
"congruent","1","3","6","a","568","3","137"
"incongruent","1","4","8","l","558","4","137"
"incongruent","1","1","4","l","848","3","137"
"congruent","1","3","5","a","596","2","137"
"congruent","1","4","3","l","432","7","137"
"incongruent","1","1","5","l","514","4","137"
"congruent","1","1","4","a","517","3","137"
"congruent","1","3","2","l","412","5","137"
"congruent","1","2","4","a","491","2","137"
"incongruent","1","3","7","l","515","4","137"
"congruent","1","3","4","l","529","7","137"
"congruent","1","4","2","l","624","6","137"
"incongruent","1","1","4","l","426","3","137"
"congruent","1","1","3","a","481","2","137"
"congruent","1","1","2","l","421","3","137"
"congruent","1","3","6","a","458","3","137"
"incongruent","0","3","4","l","412","7","137"
"incongruent","1","3","4","a","735","7","137"
"congruent","1","4","8","a","1127","4","137"
"incongruent","1","4","3","a","505","7","137"
"congruent","1","1","5","a","837","4","137"
"congruent","1","2","2","l","589","4","137"
"congruent","1","2","3","l","434","5","137"
"incongruent","1","4","3","a","454","7","137"
"incongruent","1","3","5","l","1013","2","137"
"congruent","1","2","4","l","809","6","137"
"incongruent","1","2","5","l","1369","3","137"
"incongruent","1","4","2","a","505","6","137"
"incongruent","1","3","5","l","788","2","137"
"incongruent","1","1","3","l","887","2","137"
"incongruent","1","1","2","a","672","3","137"
"congruent","1","3","7","a","505","4","137"
"congruent","1","2","5","a","1414","3","137"
"incongruent","1","3","3","a","607","6","137"
"congruent","0","3","3","a","697","6","137"
"congruent","1","2","2","l","781","4","137"
"congruent","1","1","3","a","618","2","137"
"incongruent","1","4","6","l","609","2","137"
"incongruent","1","4","7","l","800","3","137"
"incongruent","1","2","3","a","904","5","137"
"congruent","1","3","4","l","587","7","137"
"congruent","1","2","5","a","456","3","137"
"congruent","1","1","4","a","525","3","137"
"incongruent","1","4","6","l","614","2","137"
"incongruent","1","3","7","l","407","4","137"
"incongruent","1","3","2","a","724","5","137"
"incongruent","0","4","4","l","791","8","137"
"congruent","1","1","3","l","670","4","137"
"incongruent","1","1","3","a","633","4","137"
"incongruent","1","2","2","a","608","4","137"
"congruent","1","1","5","a","651","4","137"
"incongruent","1","4","4","a","473","8","137"
"incongruent","1","4","7","l","1444","3","137"
"congruent","1","4","6","a","546","2","137"
"incongruent","1","2","3","a","628","5","137"
"congruent","1","1","4","l","524","5","137"
"congruent","1","2","3","l","486","5","137"
"incongruent","1","4","7","l","803","3","137"
"congruent","1","2","4","l","468","6","137"
"congruent","1","3","6","a","526","3","137"
"congruent","1","4","6","a","594","2","137"
"incongruent","1","4","3","a","797","7","137"
"congruent","1","4","2","l","761","6","137"
"congruent","1","1","5","a","853","4","137"
"incongruent","1","3","6","l","673","3","137"
"incongruent","1","4","8","l","452","4","137"
"incongruent","1","1","3","a","438","4","137"
"congruent","1","1","2","l","491","3","137"
"congruent","1","2","4","a","428","2","137"
"congruent","1","2","2","l","485","4","137"
"incongruent","1","4","4","a","591","8","137"
"congruent","1","2","5","a","551","3","137"
"incongruent","1","3","3","a","545","6","137"
"incongruent","1","1","4","a","454","5","137"
"congruent","1","1","4","a","417","3","137"
"incongruent","1","3","4","a","369","7","137"
"incongruent","1","1","5","l","476","4","137"
"incongruent","1","4","3","a","470","7","137"
"incongruent","1","4","4","a","496","8","137"
"congruent","1","3","3","l","616","6","137"
"congruent","1","3","4","l","809","7","137"
"incongruent","1","4","8","l","624","4","137"
"incongruent","1","2","2","a","494","4","137"
"incongruent","1","1","4","l","867","3","137"
"incongruent","1","2","4","l","988","2","137"
"incongruent","1","1","4","a","570","5","137"
"congruent","1","3","3","l","503","6","137"
"congruent","1","1","3","l","445","4","137"
"incongruent","1","4","6","l","598","2","137"
"incongruent","1","3","5","l","585","2","137"
"congruent","1","2","6","a","517","4","137"
"incongruent","1","2","2","a","588","4","137"
"incongruent","1","3","7","l","510","4","137"
"incongruent","1","2","6","l","633","4","137"
"congruent","1","1","2","l","595","3","137"
"incongruent","1","3","3","a","597","6","137"
"congruent","1","2","2","l","700","4","137"
"incongruent","1","2","5","l","497","3","137"
"congruent","1","4","8","a","583","4","137"
"congruent","1","4","8","a","754","4","137"
"incongruent","1","1","3","a","562","4","137"
"congruent","1","4","7","a","455","3","137"
"congruent","1","4","2","l","540","6","137"
"congruent","1","2","6","a","421","4","137"
"congruent","1","3","5","a","424","2","137"
"incongruent","1","2","6","l","706","4","137"
"incongruent","1","1","2","a","488","3","137"
"congruent","1","4","4","l","469","8","137"
"incongruent","1","3","2","a","502","5","137"
"incongruent","1","1","5","l","443","4","137"
"congruent","1","3","5","a","644","2","137"
"congruent","1","1","4","l","588","5","137"
"congruent","1","4","4","l","664","8","137"
"congruent","1","4","3","l","819","7","137"
"congruent","1","4","7","a","612","3","137"
"incongruent","1","3","5","l","1214","2","137"
"congruent","1","4","3","l","705","7","137"
"incongruent","1","3","6","l","516","3","137"
"incongruent","1","2","4","l","640","2","137"
"congruent","1","3","6","a","547","3","137"
"incongruent","1","2","4","a","552","6","137"
"incongruent","1","1","3","l","427","2","137"
"congruent","1","3","2","l","618","5","137"
"incongruent","1","4","2","a","747","6","137"
"congruent","1","3","2","l","568","5","137"
"congruent","1","3","7","a","415","4","137"
"incongruent","1","2","5","l","456","3","137"
"congruent","1","4","6","a","542","2","137"
"congruent","1","2","3","l","492","5","137"
"incongruent","1","1","4","l","585","3","137"
"incongruent","1","1","3","l","472","2","137"
"incongruent","1","3","4","a","615","7","137"
"congruent","1","1","3","a","523","2","137"
"congruent","1","1","4","a","514","3","137"
"incongruent","1","3","2","a","704","5","137"
"congruent","1","3","4","l","443","7","137"
"incongruent","1","2","3","a","470","5","137"
"incongruent","1","4","6","l","475","2","137"
"congruent","1","1","5","a","414","4","137"
"congruent","1","1","3","l","396","4","137"
"congruent","1","2","4","a","644","2","137"
"congruent","1","1","3","a","584","2","137"
"incongruent","1","4","7","l","495","3","137"
"congruent","1","1","4","l","678","5","137"
"congruent","1","2","3","l","465","5","137"
"incongruent","1","4","2","a","429","6","137"
"incongruent","1","1","2","a","462","3","137"
"congruent","1","2","5","a","510","3","137"
"incongruent","1","3","7","l","907","4","137"
"congruent","1","2","4","l","567","6","137"
"incongruent","1","2","3","a","540","5","137"
"incongruent","1","2","4","a","464","6","137"
"congruent","1","3","7","a","512","4","137"
