"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","4","2","a","472","6","101"
"incongruent","1","1","4","l","475","3","101"
"incongruent","1","4","4","a","598","8","101"
"incongruent","1","4","7","l","857","3","101"
"incongruent","1","1","2","a","423","3","101"
"congruent","1","4","6","a","632","2","101"
"congruent","1","1","4","l","787","5","101"
"congruent","1","4","7","a","493","3","101"
"congruent","1","2","2","l","474","4","101"
"congruent","1","3","6","a","281","3","101"
"incongruent","1","4","8","l","357","4","101"
"incongruent","1","2","4","l","1223","2","101"
"congruent","1","4","8","a","477","4","101"
"congruent","1","1","5","a","519","4","101"
"incongruent","1","3","6","l","459","3","101"
"incongruent","1","3","7","l","991","4","101"
"congruent","1","3","2","l","640","5","101"
"incongruent","1","3","4","a","584","7","101"
"congruent","1","3","5","a","535","2","101"
"incongruent","1","1","4","l","691","3","101"
"congruent","1","2","2","l","484","4","101"
"congruent","1","4","7","a","470","3","101"
"congruent","1","1","5","a","466","4","101"
"congruent","1","4","4","l","500","8","101"
"congruent","1","3","4","l","733","7","101"
"congruent","1","2","4","a","639","2","101"
"incongruent","1","2","4","a","527","6","101"
"incongruent","1","1","4","a","435","5","101"
"incongruent","1","3","5","l","748","2","101"
"incongruent","1","2","4","l","644","2","101"
"congruent","1","2","4","l","457","6","101"
"incongruent","1","4","2","a","668","6","101"
"incongruent","1","3","3","a","568","6","101"
"incongruent","1","1","5","l","451","4","101"
"congruent","1","1","4","a","429","3","101"
"incongruent","1","4","8","l","426","4","101"
"congruent","1","2","3","l","505","5","101"
"incongruent","1","1","3","a","662","4","101"
"incongruent","1","2","5","l","643","3","101"
"congruent","1","4","4","l","760","8","101"
"congruent","1","2","5","a","686","3","101"
"incongruent","1","1","3","l","500","2","101"
"congruent","1","1","2","l","585","3","101"
"congruent","1","1","2","l","441","3","101"
"congruent","1","2","4","l","724","6","101"
"incongruent","1","2","5","l","521","3","101"
"congruent","1","4","2","l","465","6","101"
"congruent","1","4","2","l","382","6","101"
"congruent","1","2","6","a","559","4","101"
"congruent","1","3","4","l","929","7","101"
"incongruent","1","4","3","a","967","7","101"
"incongruent","1","1","3","a","905","4","101"
"congruent","1","4","3","l","443","7","101"
"incongruent","1","1","5","l","968","4","101"
"incongruent","1","1","3","l","825","2","101"
"incongruent","1","1","4","a","516","5","101"
"incongruent","1","2","6","l","471","4","101"
"congruent","1","1","3","a","374","2","101"
"congruent","1","2","5","a","665","3","101"
"incongruent","1","3","4","a","603","7","101"
"congruent","1","2","6","a","712","4","101"
"congruent","1","4","6","a","424","2","101"
"incongruent","1","2","6","l","617","4","101"
"incongruent","1","1","2","a","685","3","101"
"congruent","1","3","7","a","536","4","101"
"incongruent","1","2","2","a","823","4","101"
"incongruent","0","4","6","a","682","2","101"
"congruent","1","3","7","a","560","4","101"
"congruent","1","1","4","l","502","5","101"
"congruent","1","4","8","a","454","4","101"
"congruent","1","4","3","l","553","7","101"
"congruent","1","3","2","l","846","5","101"
"incongruent","1","2","4","a","595","6","101"
"incongruent","1","2","2","a","544","4","101"
"incongruent","1","4","3","a","500","7","101"
"congruent","1","3","6","a","465","3","101"
"incongruent","1","3","3","a","588","6","101"
"congruent","1","1","3","l","507","4","101"
"incongruent","0","3","2","l","712","5","101"
"incongruent","1","2","3","a","590","5","101"
"congruent","1","2","4","a","775","2","101"
"incongruent","1","3","7","l","484","4","101"
"incongruent","1","2","3","a","488","5","101"
"incongruent","1","3","6","l","409","3","101"
"incongruent","1","3","5","l","1054","2","101"
"incongruent","1","4","4","a","613","8","101"
