"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","4","2","a","1448","6","124"
"incongruent","1","4","8","l","1728","4","124"
"congruent","1","2","2","l","785","4","124"
"congruent","1","4","7","a","902","3","124"
"incongruent","1","3","3","a","898","6","124"
"congruent","1","3","2","l","726","5","124"
"incongruent","1","1","3","a","798","4","124"
"incongruent","1","4","6","l","819","2","124"
"congruent","1","3","2","l","609","5","124"
"incongruent","1","2","4","l","673","2","124"
"incongruent","1","4","7","l","714","3","124"
"congruent","1","1","4","a","772","3","124"
"congruent","1","1","5","a","999","4","124"
"incongruent","1","1","5","l","614","4","124"
"incongruent","1","1","2","a","606","3","124"
"incongruent","1","3","7","l","742","4","124"
"incongruent","1","3","2","a","697","5","124"
"incongruent","1","2","5","l","582","3","124"
"incongruent","1","1","4","l","771","3","124"
"incongruent","1","4","2","a","582","6","124"
"incongruent","1","2","4","l","501","2","124"
"congruent","1","4","7","a","724","3","124"
"incongruent","1","1","3","l","565","2","124"
"incongruent","1","3","2","a","894","5","124"
"incongruent","1","3","5","l","677","2","124"
"congruent","1","1","3","l","674","4","124"
"incongruent","1","1","4","l","626","3","124"
"incongruent","1","2","4","a","916","6","124"
"congruent","1","2","5","a","905","3","124"
"incongruent","1","1","3","l","626","2","124"
"congruent","1","4","6","a","518","2","124"
"incongruent","1","1","4","a","481","5","124"
"congruent","1","2","4","l","479","6","124"
"congruent","1","2","3","l","570","5","124"
"congruent","1","3","6","a","709","3","124"
"incongruent","1","2","6","l","717","4","124"
"congruent","1","4","2","l","563","6","124"
"congruent","1","1","5","a","411","4","124"
"congruent","1","3","6","a","539","3","124"
"incongruent","1","1","5","l","511","4","124"
"congruent","1","3","7","a","519","4","124"
"congruent","1","4","4","l","522","8","124"
"incongruent","1","4","4","a","423","8","124"
"incongruent","1","1","2","a","761","3","124"
"congruent","1","1","3","a","562","2","124"
"congruent","1","4","2","l","582","6","124"
"incongruent","1","1","4","a","422","5","124"
