"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","2","4","l","714","2","138"
"congruent","1","4","8","a","790","4","138"
"congruent","1","3","2","l","926","5","138"
"incongruent","1","1","4","l","779","3","138"
"congruent","1","2","2","l","790","4","138"
"congruent","1","2","6","a","605","4","138"
"congruent","1","1","4","l","662","5","138"
"incongruent","1","1","2","a","552","3","138"
"congruent","1","2","5","a","582","3","138"
"incongruent","1","4","4","a","1074","8","138"
"incongruent","1","3","7","l","621","4","138"
"congruent","1","3","5","a","695","2","138"
"incongruent","1","4","2","a","985","6","138"
"incongruent","1","2","4","l","902","2","138"
"congruent","1","1","3","a","894","2","138"
"congruent","1","4","7","a","642","3","138"
"incongruent","1","2","6","l","871","4","138"
"congruent","1","4","8","a","2065","4","138"
"incongruent","1","3","5","l","667","2","138"
"congruent","1","1","4","a","923","3","138"
"incongruent","1","3","7","l","685","4","138"
"incongruent","1","3","3","a","912","6","138"
"congruent","1","3","6","a","769","3","138"
"incongruent","1","4","6","l","825","2","138"
"congruent","1","2","3","l","859","5","138"
"congruent","1","1","2","l","643","3","138"
"congruent","1","1","3","l","915","4","138"
"congruent","1","4","6","a","1893","2","138"
"congruent","1","2","2","l","598","4","138"
"congruent","1","3","2","l","857","5","138"
"incongruent","1","1","4","a","695","5","138"
"congruent","1","3","4","l","764","7","138"
"congruent","1","1","2","l","683","3","138"
"congruent","1","4","2","l","569","6","138"
"incongruent","1","1","4","l","936","3","138"
"incongruent","1","1","2","a","1165","3","138"
"incongruent","1","1","2","a","745","3","138"
"incongruent","1","4","7","l","796","3","138"
"congruent","1","3","7","a","735","4","138"
"congruent","1","3","7","a","594","4","138"
"congruent","1","4","4","l","629","8","138"
"incongruent","1","3","5","l","664","2","138"
"congruent","1","4","4","l","533","8","138"
"incongruent","1","3","4","a","522","7","138"
"congruent","1","3","3","l","494","6","138"
"incongruent","1","2","4","a","551","6","138"
"incongruent","1","2","4","a","641","6","138"
"congruent","1","3","6","a","633","3","138"
"congruent","1","2","4","a","740","2","138"
"congruent","1","3","3","l","605","6","138"
"congruent","1","1","3","a","595","2","138"
"congruent","1","3","2","l","665","5","138"
"congruent","1","1","2","l","722","3","138"
"incongruent","1","2","5","l","808","3","138"
"congruent","1","1","3","a","631","2","138"
"incongruent","1","4","4","a","673","8","138"
"congruent","1","2","6","a","723","4","138"
"incongruent","1","1","3","l","629","2","138"
"congruent","1","4","3","l","572","7","138"
"incongruent","1","1","5","l","691","4","138"
"congruent","1","2","5","a","503","3","138"
"congruent","1","2","3","l","541","5","138"
"incongruent","1","3","3","a","719","6","138"
"incongruent","1","4","2","a","601","6","138"
"incongruent","1","4","4","a","933","8","138"
"incongruent","1","3","4","a","2038","7","138"
"congruent","1","2","2","l","719","4","138"
"congruent","1","1","4","a","535","3","138"
"incongruent","1","1","5","l","636","4","138"
"congruent","1","1","4","l","687","5","138"
"congruent","1","3","6","a","565","3","138"
"congruent","1","4","2","l","496","6","138"
"congruent","1","2","4","l","596","6","138"
"congruent","1","1","4","l","555","5","138"
"congruent","1","4","8","a","550","4","138"
"congruent","1","4","6","a","483","2","138"
"congruent","1","4","7","a","564","3","138"
"incongruent","1","2","6","l","517","4","138"
"congruent","1","4","3","l","602","7","138"
"incongruent","0","3","6","a","560","3","138"
"congruent","1","1","4","a","955","3","138"
"congruent","1","3","5","a","558","2","138"
"incongruent","1","2","3","a","604","5","138"
"congruent","1","4","8","a","614","4","138"
"incongruent","1","2","6","l","621","4","138"
"incongruent","1","1","3","l","1371","2","138"
"incongruent","1","4","7","l","866","3","138"
"congruent","1","1","5","a","605","4","138"
"incongruent","1","2","5","l","500","3","138"
"incongruent","1","1","3","a","625","4","138"
"incongruent","1","4","6","l","596","2","138"
"incongruent","1","2","3","a","622","5","138"
"incongruent","1","2","2","a","938","4","138"
"incongruent","1","4","2","a","589","6","138"
"congruent","1","2","4","a","642","2","138"
"congruent","1","2","4","l","954","6","138"
"incongruent","1","2","4","l","1284","2","138"
"congruent","1","2","3","l","819","5","138"
"congruent","1","3","5","a","559","2","138"
"incongruent","1","2","4","l","542","2","138"
"incongruent","1","3","7","l","886","4","138"
"congruent","1","1","5","a","685","4","138"
"incongruent","1","2","2","a","745","4","138"
"incongruent","1","4","8","l","526","4","138"
"incongruent","1","4","3","a","735","7","138"
"congruent","1","2","6","a","658","4","138"
"incongruent","1","4","6","l","879","2","138"
"incongruent","1","3","6","l","854","3","138"
"congruent","1","1","3","l","737","4","138"
"incongruent","1","1","4","l","873","3","138"
"congruent","1","2","5","a","626","3","138"
"congruent","1","1","3","l","593","4","138"
"incongruent","1","1","3","a","575","4","138"
"incongruent","1","3","7","l","605","4","138"
"incongruent","1","4","3","a","664","7","138"
"incongruent","1","4","8","l","566","4","138"
"incongruent","1","1","4","a","534","5","138"
"incongruent","1","3","2","a","793","5","138"
"congruent","1","4","7","a","697","3","138"
"congruent","1","3","4","l","686","7","138"
"incongruent","1","3","2","a","562","5","138"
"incongruent","1","3","5","l","643","2","138"
"incongruent","1","3","3","a","622","6","138"
"congruent","1","2","4","l","2031","6","138"
"incongruent","1","2","4","a","633","6","138"
"congruent","1","4","4","l","461","8","138"
"congruent","1","2","3","l","529","5","138"
"congruent","1","3","3","l","486","6","138"
"incongruent","1","3","2","a","518","5","138"
"incongruent","1","4","7","l","489","3","138"
"congruent","1","3","5","a","486","2","138"
"incongruent","1","3","5","l","538","2","138"
"incongruent","1","2","5","l","935","3","138"
"incongruent","1","2","2","a","563","4","138"
"congruent","1","2","5","a","624","3","138"
"congruent","1","1","4","l","453","5","138"
"congruent","1","2","2","l","560","4","138"
"incongruent","1","4","8","l","546","4","138"
"congruent","1","4","2","l","506","6","138"
"congruent","1","1","3","l","360","4","138"
"incongruent","1","2","3","a","511","5","138"
"incongruent","1","3","7","l","423","4","138"
"incongruent","0","3","6","a","606","3","138"
"congruent","1","4","7","a","1371","3","138"
"congruent","1","1","4","a","587","3","138"
"incongruent","1","4","3","a","412","7","138"
"congruent","1","1","4","l","664","5","138"
"congruent","1","4","2","l","568","6","138"
"congruent","1","2","3","l","514","5","138"
"congruent","1","4","8","a","525","4","138"
"incongruent","1","1","5","l","545","4","138"
"congruent","1","3","3","l","697","6","138"
"congruent","1","2","6","a","552","4","138"
"congruent","1","1","3","a","565","2","138"
"incongruent","1","4","7","l","508","3","138"
"congruent","1","1","3","a","549","2","138"
"incongruent","1","1","4","l","506","3","138"
"congruent","1","3","4","l","609","7","138"
"incongruent","1","1","3","a","677","4","138"
"congruent","1","2","4","a","601","2","138"
"incongruent","1","4","8","l","469","4","138"
"congruent","1","3","7","a","650","4","138"
"congruent","1","1","5","a","847","4","138"
"incongruent","1","2","3","a","584","5","138"
"congruent","1","2","4","a","838","2","138"
"incongruent","1","2","4","l","2246","2","138"
"congruent","1","3","2","l","744","5","138"
"incongruent","1","2","6","l","734","4","138"
"incongruent","1","3","7","l","953","4","138"
"incongruent","1","1","2","a","599","3","138"
"incongruent","1","1","4","l","659","3","138"
"incongruent","1","2","5","l","602","3","138"
"incongruent","1","2","4","a","724","6","138"
"congruent","1","2","6","a","1026","4","138"
"incongruent","1","3","6","l","612","3","138"
"incongruent","1","3","3","a","685","6","138"
"congruent","1","3","6","a","555","3","138"
"congruent","1","3","2","l","484","5","138"
"congruent","1","2","4","l","561","6","138"
"congruent","1","1","5","a","816","4","138"
"incongruent","1","1","5","l","612","4","138"
"incongruent","1","1","4","a","654","5","138"
"incongruent","1","3","3","a","625","6","138"
"congruent","1","3","5","a","634","2","138"
"incongruent","1","3","2","a","712","5","138"
"congruent","1","1","3","l","787","4","138"
"congruent","1","4","7","a","595","3","138"
"congruent","1","4","3","l","590","7","138"
"incongruent","1","4","4","a","549","8","138"
"incongruent","1","1","3","l","811","2","138"
"incongruent","1","4","3","a","646","7","138"
"incongruent","1","3","4","a","649","7","138"
"congruent","1","3","4","l","980","7","138"
"incongruent","1","1","4","a","809","5","138"
"incongruent","1","3","4","a","809","7","138"
"incongruent","1","2","6","l","638","4","138"
"incongruent","1","1","3","l","943","2","138"
"incongruent","1","4","4","a","1052","8","138"
"congruent","1","4","6","a","697","2","138"
"congruent","1","4","6","a","664","2","138"
"incongruent","1","1","3","a","681","4","138"
"incongruent","1","4","6","l","806","2","138"
"congruent","1","2","5","a","641","3","138"
"incongruent","1","2","4","l","792","2","138"
"incongruent","1","4","6","l","857","2","138"
"congruent","1","2","2","l","642","4","138"
"incongruent","1","4","2","a","690","6","138"
"incongruent","1","3","5","l","580","2","138"
"congruent","1","1","4","a","404","3","138"
"congruent","1","1","2","l","649","3","138"
"congruent","1","1","2","l","674","3","138"
"congruent","1","3","7","a","526","4","138"
"congruent","1","3","6","a","559","3","138"
"incongruent","1","2","2","a","727","4","138"
"congruent","1","4","3","l","660","7","138"
"incongruent","1","1","2","a","542","3","138"
"incongruent","1","4","2","a","592","6","138"
"congruent","1","4","4","l","606","8","138"
"congruent","1","4","8","a","461","4","138"
"incongruent","1","3","4","a","2","7","138"
"congruent","1","2","3","l","524","5","138"
"congruent","1","4","6","a","663","2","138"
"congruent","1","3","7","a","665","4","138"
"congruent","1","3","2","l","566","5","138"
"incongruent","1","1","5","l","615","4","138"
"congruent","1","4","7","a","425","3","138"
"congruent","1","3","4","l","467","7","138"
"incongruent","1","1","3","a","478","4","138"
"incongruent","1","4","4","a","584","8","138"
"incongruent","1","2","2","a","577","4","138"
"congruent","1","4","2","l","541","6","138"
"congruent","1","2","4","a","468","2","138"
"incongruent","1","1","3","l","603","2","138"
"incongruent","1","4","7","l","1310","3","138"
"congruent","1","3","3","l","781","6","138"
"incongruent","1","2","6","l","1042","4","138"
"incongruent","1","2","4","l","592","2","138"
"incongruent","1","4","2","a","629","6","138"
"congruent","1","2","4","l","598","6","138"
"incongruent","1","2","6","l","592","4","138"
"incongruent","1","2","2","a","763","4","138"
"congruent","1","2","5","a","703","3","138"
"incongruent","1","3","3","a","761","6","138"
"congruent","1","2","4","l","625","6","138"
"congruent","1","3","6","a","765","3","138"
"congruent","1","2","2","l","655","4","138"
"incongruent","1","3","6","l","810","3","138"
"congruent","1","4","4","l","564","8","138"
"incongruent","1","1","2","a","978","3","138"
"congruent","1","1","3","a","624","2","138"
"congruent","1","2","3","l","620","5","138"
"incongruent","1","2","3","a","1083","5","138"
"congruent","1","1","3","l","549","4","138"
"incongruent","1","1","4","l","502","3","138"
"incongruent","1","4","6","l","580","2","138"
"congruent","1","3","5","a","698","2","138"
"incongruent","1","3","3","a","919","6","138"
"congruent","1","4","8","a","745","4","138"
"congruent","1","4","8","a","647","4","138"
"congruent","1","1","4","l","526","5","138"
"incongruent","1","2","4","l","588","2","138"
"incongruent","1","3","7","l","543","4","138"
"incongruent","1","2","5","l","560","3","138"
"incongruent","1","1","3","a","580","4","138"
"incongruent","1","4","7","l","538","3","138"
"congruent","1","3","3","l","529","6","138"
"congruent","1","1","3","l","523","4","138"
"congruent","1","2","4","a","541","2","138"
"incongruent","1","4","3","a","967","7","138"
"congruent","1","4","6","a","488","2","138"
"incongruent","1","3","2","a","513","5","138"
"incongruent","1","2","3","a","527","5","138"
"congruent","1","4","4","l","733","8","138"
"congruent","1","1","5","a","533","4","138"
"incongruent","1","3","5","l","627","2","138"
"congruent","1","3","2","l","513","5","138"
"congruent","1","3","7","a","701","4","138"
"congruent","1","3","4","l","577","7","138"
"incongruent","1","1","5","l","791","4","138"
"congruent","1","1","2","l","519","3","138"
"congruent","1","4","3","l","759","7","138"
"congruent","1","1","2","l","684","3","138"
"congruent","1","2","2","l","545","4","138"
"incongruent","1","3","6","l","647","3","138"
"incongruent","1","4","8","l","708","4","138"
"congruent","1","4","7","a","665","3","138"
"incongruent","1","2","5","l","548","3","138"
"incongruent","1","4","2","a","709","6","138"
"congruent","1","4","3","l","934","7","138"
"incongruent","1","2","4","a","608","6","138"
"congruent","1","1","4","l","643","5","138"
"congruent","1","3","6","a","619","3","138"
"congruent","1","1","4","a","755","3","138"
"congruent","1","2","6","a","471","4","138"
"incongruent","1","1","4","a","706","5","138"
"incongruent","1","1","4","l","763","3","138"
"congruent","1","3","5","a","669","2","138"
"congruent","1","2","6","a","620","4","138"
"incongruent","1","4","3","a","870","7","138"
"incongruent","1","3","2","a","576","5","138"
"congruent","1","1","4","a","577","3","138"
"incongruent","1","3","5","l","889","2","138"
"incongruent","1","1","2","a","525","3","138"
"incongruent","1","2","4","a","702","6","138"
"incongruent","1","3","4","a","552","7","138"
"incongruent","1","4","6","l","612","2","138"
"incongruent","1","1","4","a","558","5","138"
"congruent","1","2","5","a","633","3","138"
"congruent","1","4","2","l","673","6","138"
"incongruent","1","4","4","a","699","8","138"
"congruent","1","1","5","a","513","4","138"
"incongruent","1","1","3","l","523","2","138"
"congruent","1","1","3","a","548","2","138"
"incongruent","1","4","8","l","526","4","138"
"incongruent","1","3","7","l","696","4","138"
