"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","4","6","l","707","2","114"
"congruent","1","3","4","l","665","7","114"
"congruent","1","3","2","l","968","5","114"
"incongruent","1","2","2","a","1132","4","114"
"incongruent","1","3","3","a","672","6","114"
"incongruent","1","3","4","a","1109","7","114"
"incongruent","1","3","3","a","647","6","114"
"incongruent","1","3","7","l","675","4","114"
"incongruent","1","3","4","a","635","7","114"
"congruent","1","1","3","l","727","4","114"
"incongruent","1","4","2","a","813","6","114"
"congruent","1","4","6","a","692","2","114"
"congruent","1","1","3","l","711","4","114"
"incongruent","1","2","3","a","675","5","114"
"congruent","1","4","7","a","615","3","114"
"incongruent","1","2","4","a","816","6","114"
"incongruent","1","2","4","l","730","2","114"
"incongruent","1","1","5","l","711","4","114"
"congruent","1","4","6","a","701","2","114"
"incongruent","1","2","6","l","612","4","114"
"congruent","1","3","6","a","745","3","114"
"congruent","1","4","3","l","681","7","114"
"congruent","1","3","4","l","496","7","114"
"congruent","1","1","3","a","749","2","114"
"congruent","1","4","4","l","460","8","114"
"congruent","1","3","7","a","882","4","114"
"incongruent","1","3","6","l","792","3","114"
"congruent","1","2","3","l","838","5","114"
"congruent","1","2","6","a","778","4","114"
"incongruent","0","4","3","l","16","7","114"
"incongruent","1","2","5","l","990","3","114"
"congruent","1","4","8","a","700","4","114"
"congruent","1","1","5","a","924","4","114"
"incongruent","1","2","6","l","530","4","114"
"incongruent","1","1","4","l","623","3","114"
"incongruent","1","3","2","a","622","5","114"
"incongruent","1","1","2","a","1356","3","114"
"congruent","1","4","2","l","621","6","114"
"congruent","1","4","4","l","640","8","114"
"incongruent","1","3","2","a","1211","5","114"
"incongruent","1","1","3","l","579","2","114"
"incongruent","1","1","3","a","668","4","114"
"congruent","1","1","2","l","547","3","114"
"congruent","1","2","4","a","1140","2","114"
"incongruent","1","4","6","l","1892","2","114"
"incongruent","1","2","3","a","1002","5","114"
"incongruent","1","4","4","a","816","8","114"
"congruent","1","2","5","a","574","3","114"
"congruent","1","1","2","l","1484","3","114"
"incongruent","1","4","8","l","847","4","114"
"congruent","1","2","5","a","881","3","114"
"congruent","1","3","2","l","713","5","114"
"congruent","1","1","2","l","640","3","114"
"incongruent","1","1","5","l","759","4","114"
"incongruent","1","1","4","a","485","5","114"
"congruent","1","2","2","l","617","4","114"
"incongruent","1","1","4","l","505","3","114"
"congruent","1","4","4","l","543","8","114"
"incongruent","1","2","4","l","832","2","114"
"incongruent","1","1","3","l","672","2","114"
"congruent","1","4","3","l","608","7","114"
"incongruent","1","1","4","l","712","3","114"
"congruent","1","3","2","l","624","5","114"
"incongruent","1","3","3","a","812","6","114"
"congruent","1","2","4","a","646","2","114"
"congruent","1","1","3","l","642","4","114"
"incongruent","1","1","3","a","796","4","114"
"incongruent","1","2","5","l","603","3","114"
"incongruent","1","4","4","a","907","8","114"
"incongruent","1","3","2","a","845","5","114"
"congruent","1","1","3","a","530","2","114"
"congruent","1","4","6","a","638","2","114"
"congruent","1","4","4","l","463","8","114"
"congruent","1","2","6","a","411","4","114"
"incongruent","1","1","2","a","663","3","114"
"congruent","1","4","8","a","486","4","114"
"congruent","1","3","6","a","483","3","114"
"congruent","1","1","3","l","504","4","114"
"incongruent","1","1","3","l","574","2","114"
"incongruent","1","2","6","l","398","4","114"
"congruent","1","1","3","a","411","2","114"
"incongruent","1","1","5","l","539","4","114"
"incongruent","1","1","3","a","470","4","114"
"incongruent","1","4","3","a","706","7","114"
"incongruent","1","4","2","a","1037","6","114"
"congruent","1","2","2","l","659","4","114"
"incongruent","1","2","4","a","427","6","114"
"incongruent","1","3","5","l","682","2","114"
"incongruent","1","2","4","l","699","2","114"
"congruent","1","1","5","a","795","4","114"
"congruent","1","2","5","a","758","3","114"
"congruent","1","3","6","a","694","3","114"
"incongruent","1","2","3","a","838","5","114"
"congruent","1","3","7","a","828","4","114"
"incongruent","1","4","8","l","762","4","114"
"incongruent","1","3","7","l","568","4","114"
"incongruent","1","4","6","l","606","2","114"
"congruent","1","2","3","l","547","5","114"
"congruent","1","4","3","l","589","7","114"
"incongruent","1","2","6","l","548","4","114"
"congruent","1","1","5","a","742","4","114"
"incongruent","1","2","2","a","854","4","114"
"incongruent","1","4","4","a","825","8","114"
"congruent","1","3","3","l","626","6","114"
"incongruent","1","1","4","a","637","5","114"
"congruent","1","1","4","a","637","3","114"
"incongruent","1","3","6","l","672","3","114"
"congruent","1","2","4","l","705","6","114"
"congruent","1","3","3","l","457","6","114"
"congruent","1","4","2","l","519","6","114"
"incongruent","1","3","4","a","1233","7","114"
"congruent","1","2","4","l","1128","6","114"
"incongruent","1","2","2","a","1706","4","114"
"incongruent","1","4","3","a","971","7","114"
"congruent","1","3","7","a","784","4","114"
"incongruent","1","3","3","a","971","6","114"
"incongruent","1","3","4","a","764","7","114"
"congruent","1","2","3","l","627","5","114"
"incongruent","1","4","2","a","708","6","114"
"incongruent","1","2","4","a","749","6","114"
"congruent","1","4","6","a","710","2","114"
"congruent","1","3","4","l","573","7","114"
"congruent","1","3","5","a","519","2","114"
"congruent","1","4","7","a","551","3","114"
"incongruent","1","4","7","l","604","3","114"
"congruent","1","1","4","l","662","5","114"
"congruent","1","2","6","a","437","4","114"
"congruent","1","1","4","l","635","5","114"
"incongruent","1","4","6","l","894","2","114"
"incongruent","1","4","7","l","597","3","114"
"incongruent","1","2","3","a","641","5","114"
"congruent","1","4","8","a","519","4","114"
"incongruent","1","2","5","l","760","3","114"
"congruent","1","1","4","a","618","3","114"
"incongruent","1","3","5","l","609","2","114"
"incongruent","1","1","2","a","876","3","114"
"congruent","1","3","4","l","1137","7","114"
"congruent","1","3","5","a","579","2","114"
"incongruent","1","3","7","l","686","4","114"
"congruent","1","4","7","a","643","3","114"
"congruent","1","2","4","a","758","2","114"
"incongruent","1","3","2","a","1094","5","114"
"congruent","1","4","2","l","604","6","114"
"incongruent","1","3","6","l","821","3","114"
