"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"incongruent","1","2","4","a","1464","6","122"
"incongruent","1","4","7","l","896","3","122"
"incongruent","1","1","4","l","884","3","122"
"congruent","1","4","2","l","704","6","122"
"congruent","1","2","5","a","622","3","122"
"incongruent","1","3","4","a","670","7","122"
"incongruent","1","2","5","l","550","3","122"
"incongruent","1","1","5","l","570","4","122"
"congruent","1","1","4","l","782","5","122"
"incongruent","1","3","5","l","585","2","122"
"incongruent","1","3","3","a","559","6","122"
"congruent","0","2","6","l","496","4","122"
"congruent","1","3","2","l","1411","5","122"
"congruent","1","1","3","l","566","4","122"
"incongruent","1","1","4","a","519","5","122"
"congruent","1","3","3","l","709","6","122"
"incongruent","1","3","2","a","560","5","122"
"congruent","1","3","6","a","673","3","122"
"congruent","1","1","5","a","744","4","122"
"congruent","1","1","3","a","785","2","122"
"incongruent","1","1","4","a","737","5","122"
"incongruent","1","4","3","a","810","7","122"
"congruent","1","2","4","l","714","6","122"
"congruent","1","1","2","l","731","3","122"
"congruent","1","1","4","a","649","3","122"
"congruent","1","2","3","l","762","5","122"
"incongruent","1","1","3","a","822","4","122"
"incongruent","1","2","3","a","778","5","122"
"congruent","1","1","4","l","752","5","122"
"congruent","1","1","3","a","511","2","122"
"congruent","1","3","4","l","724","7","122"
"congruent","1","4","6","a","645","2","122"
"congruent","1","3","5","a","585","2","122"
"congruent","1","3","7","a","662","4","122"
"congruent","1","4","8","a","507","4","122"
"incongruent","1","1","5","l","692","4","122"
"incongruent","1","4","8","l","625","4","122"
"incongruent","1","2","3","a","678","5","122"
"incongruent","1","2","5","l","669","3","122"
"incongruent","1","3","3","a","528","6","122"
"congruent","1","1","3","l","638","4","122"
"congruent","1","2","4","l","810","6","122"
"congruent","1","2","2","l","610","4","122"
"incongruent","1","3","2","a","614","5","122"
"congruent","1","2","5","a","577","3","122"
"incongruent","1","3","7","l","841","4","122"
"congruent","1","3","6","a","514","3","122"
"congruent","1","1","5","a","466","4","122"
"congruent","1","3","3","l","561","6","122"
"congruent","1","2","4","a","528","2","122"
"incongruent","1","1","3","l","550","2","122"
"incongruent","1","3","6","l","571","3","122"
"congruent","1","3","2","l","595","5","122"
"incongruent","1","4","4","a","526","8","122"
"incongruent","1","2","2","a","597","4","122"
"congruent","1","4","4","l","525","8","122"
"incongruent","1","1","3","a","502","4","122"
"congruent","1","4","7","a","522","3","122"
"incongruent","1","1","2","a","593","3","122"
"incongruent","1","2","4","l","836","2","122"
"congruent","1","4","2","l","702","6","122"
"incongruent","1","4","6","l","570","2","122"
"incongruent","1","4","3","a","532","7","122"
"congruent","1","3","4","l","645","7","122"
"congruent","1","1","2","l","837","3","122"
"incongruent","1","4","8","l","781","4","122"
"incongruent","1","4","6","l","818","2","122"
"incongruent","1","1","2","a","503","3","122"
"congruent","1","2","2","l","581","4","122"
"incongruent","1","4","2","a","558","6","122"
"incongruent","1","3","5","l","557","2","122"
"congruent","1","2","4","a","518","2","122"
"incongruent","0","2","4","a","486","2","122"
"congruent","1","4","8","a","560","4","122"
"congruent","1","1","4","a","619","3","122"
"incongruent","1","3","4","a","541","7","122"
"congruent","1","4","4","l","550","8","122"
"incongruent","1","2","2","a","558","4","122"
"congruent","1","2","3","l","613","5","122"
"incongruent","1","3","6","l","652","3","122"
"congruent","1","3","5","a","1010","2","122"
"congruent","1","4","3","l","612","7","122"
"incongruent","1","2","6","l","625","4","122"
"incongruent","1","2","6","l","650","4","122"
"incongruent","1","2","4","a","623","6","122"
"incongruent","1","4","2","a","791","6","122"
"congruent","1","4","7","a","666","3","122"
"congruent","1","3","7","a","688","4","122"
"congruent","1","4","6","a","633","2","122"
"incongruent","1","4","4","a","511","8","122"
"incongruent","1","1","3","l","572","2","122"
"incongruent","1","1","4","l","681","3","122"
"incongruent","1","4","7","l","562","3","122"
"congruent","1","4","3","l","608","7","122"
"congruent","1","2","6","a","543","4","122"
"incongruent","1","3","7","l","667","4","122"
"congruent","1","2","2","l","668","4","122"
"congruent","1","2","6","a","559","4","122"
"incongruent","1","1","4","l","503","3","122"
"congruent","1","2","6","a","413","4","122"
"incongruent","1","4","2","a","432","6","122"
"incongruent","1","1","2","a","434","3","122"
"congruent","1","3","2","l","548","5","122"
"incongruent","1","1","3","l","433","2","122"
"incongruent","1","3","6","l","429","3","122"
"congruent","1","2","4","a","529","2","122"
"incongruent","1","3","7","l","557","4","122"
"incongruent","1","4","8","l","499","4","122"
"congruent","1","1","3","a","526","2","122"
"congruent","1","3","4","l","467","7","122"
"congruent","1","2","3","l","513","5","122"
"incongruent","1","4","6","l","473","2","122"
"incongruent","1","2","2","a","375","4","122"
"congruent","1","3","3","l","795","6","122"
"incongruent","1","3","3","a","552","6","122"
"incongruent","1","4","7","l","589","3","122"
"congruent","1","2","3","l","733","5","122"
"congruent","1","3","2","l","529","5","122"
"congruent","1","4","7","a","493","3","122"
"incongruent","1","2","4","l","487","2","122"
"congruent","1","4","4","l","536","8","122"
"incongruent","1","2","5","l","386","3","122"
"congruent","1","1","4","l","656","5","122"
"incongruent","1","2","6","l","610","4","122"
"incongruent","1","4","4","a","522","8","122"
"congruent","1","3","6","a","471","3","122"
"incongruent","1","3","2","a","521","5","122"
"congruent","1","4","3","l","612","7","122"
"congruent","1","1","3","a","534","2","122"
"incongruent","1","3","3","a","511","6","122"
"congruent","1","1","4","a","413","3","122"
"incongruent","0","3","5","a","337","2","122"
"incongruent","1","1","4","a","581","5","122"
"incongruent","1","4","8","l","621","4","122"
"congruent","1","1","5","a","480","4","122"
