"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","4","6","a","539","2","145"
"incongruent","1","3","5","l","366","2","145"
"incongruent","1","4","2","a","433","6","145"
"congruent","1","2","4","a","509","2","145"
"incongruent","1","3","2","a","512","5","145"
"congruent","1","4","7","a","315","3","145"
"incongruent","1","2","6","l","423","4","145"
"incongruent","0","2","4","a","424","2","145"
"incongruent","1","2","4","a","640","6","145"
"incongruent","0","2","3","l","353","5","145"
"congruent","1","3","6","a","592","3","145"
"congruent","1","1","2","l","340","3","145"
"incongruent","1","3","6","l","460","3","145"
"incongruent","1","3","7","l","424","4","145"
"congruent","1","1","3","a","580","2","145"
"congruent","1","2","2","l","358","4","145"
"congruent","1","2","5","a","424","3","145"
"congruent","1","1","5","a","412","4","145"
"congruent","1","4","7","a","492","3","145"
"incongruent","1","1","3","l","422","2","145"
"congruent","0","1","3","a","361","4","145"
"incongruent","1","2","4","l","427","2","145"
"congruent","1","4","2","l","482","6","145"
"incongruent","1","1","4","a","1189","5","145"
"congruent","1","3","7","a","826","4","145"
"incongruent","1","1","4","l","541","3","145"
"incongruent","1","1","4","l","440","3","145"
"congruent","1","3","3","l","450","6","145"
"incongruent","1","4","6","l","475","2","145"
"congruent","1","4","3","l","442","7","145"
"incongruent","1","4","4","a","542","8","145"
"congruent","1","3","4","l","461","7","145"
"incongruent","1","1","2","a","543","3","145"
"congruent","1","3","5","a","778","2","145"
"incongruent","1","4","8","l","542","4","145"
"congruent","1","1","3","a","779","2","145"
"congruent","1","3","6","a","522","3","145"
"congruent","1","2","2","l","438","4","145"
"incongruent","1","3","4","a","1006","7","145"
"incongruent","1","2","4","a","806","6","145"
"congruent","1","4","4","l","759","8","145"
"incongruent","1","3","6","l","718","3","145"
"incongruent","1","1","5","l","348","4","145"
"incongruent","0","2","5","a","576","3","145"
"congruent","1","3","4","l","575","7","145"
"congruent","1","2","5","a","440","3","145"
"congruent","1","1","4","a","628","3","145"
"congruent","1","2","6","a","451","4","145"
"congruent","1","4","6","a","586","2","145"
"incongruent","1","4","4","a","944","8","145"
"congruent","1","2","4","l","471","6","145"
"incongruent","1","1","3","a","551","4","145"
"congruent","1","2","3","l","470","5","145"
"incongruent","1","4","6","l","476","2","145"
"congruent","1","1","5","a","686","4","145"
"congruent","1","3","2","l","506","5","145"
"incongruent","1","1","4","a","590","5","145"
"congruent","1","1","3","l","457","4","145"
"incongruent","1","3","3","a","534","6","145"
"incongruent","1","3","2","a","554","5","145"
"congruent","1","4","8","a","547","4","145"
"incongruent","1","4","3","a","514","7","145"
"congruent","1","2","6","a","889","4","145"
"incongruent","1","3","3","a","706","6","145"
"congruent","1","2","3","l","565","5","145"
"incongruent","1","1","3","a","534","4","145"
"congruent","1","4","4","l","438","8","145"
"congruent","1","2","4","l","639","6","145"
"congruent","1","1","4","a","464","3","145"
"congruent","1","3","5","a","520","2","145"
"congruent","1","3","3","l","542","6","145"
"incongruent","1","4","7","l","483","3","145"
"congruent","1","4","8","a","423","4","145"
"incongruent","0","2","3","l","301","5","145"
"incongruent","1","1","5","l","557","4","145"
"incongruent","1","2","4","l","587","2","145"
"congruent","1","3","4","l","452","7","145"
"congruent","1","4","2","l","555","6","145"
"incongruent","1","2","5","l","410","3","145"
"incongruent","1","2","2","a","323","4","145"
"congruent","1","4","7","a","468","3","145"
"congruent","1","2","3","l","447","5","145"
"incongruent","1","4","7","l","480","3","145"
"congruent","1","1","3","a","434","2","145"
"incongruent","1","4","7","l","317","3","145"
"incongruent","1","3","5","l","675","2","145"
"congruent","1","4","3","l","429","7","145"
"incongruent","1","3","3","a","736","6","145"
"congruent","1","2","2","l","358","4","145"
"incongruent","1","4","6","l","422","2","145"
"congruent","1","4","7","a","447","3","145"
"congruent","1","4","8","a","530","4","145"
"congruent","1","4","6","a","465","2","145"
"incongruent","1","3","6","l","409","3","145"
"incongruent","1","2","4","l","487","2","145"
"incongruent","1","3","7","l","435","4","145"
"incongruent","1","4","8","l","324","4","145"
"congruent","1","1","3","a","499","2","145"
"congruent","0","3","6","l","406","3","145"
"congruent","1","1","3","l","416","4","145"
"congruent","1","4","8","a","473","4","145"
"congruent","1","1","4","l","531","5","145"
"incongruent","1","1","4","l","554","3","145"
"incongruent","1","2","4","a","677","6","145"
"incongruent","0","4","2","l","438","6","145"
"congruent","1","2","5","a","474","3","145"
"incongruent","1","4","2","a","1312","6","145"
"congruent","1","1","5","a","863","4","145"
"congruent","1","1","2","l","432","3","145"
"congruent","1","1","4","a","367","3","145"
"congruent","1","2","4","l","518","6","145"
"congruent","1","2","5","a","360","3","145"
"incongruent","1","4","4","a","528","8","145"
"congruent","1","1","2","l","424","3","145"
"congruent","1","1","5","a","329","4","145"
"congruent","1","3","3","l","311","6","145"
"congruent","1","2","4","a","399","2","145"
"incongruent","0","4","3","l","382","7","145"
"incongruent","1","3","6","l","434","3","145"
"incongruent","1","4","4","a","431","8","145"
"incongruent","1","1","4","a","633","5","145"
"incongruent","0","2","3","l","588","5","145"
"congruent","1","4","4","l","474","8","145"
"congruent","1","3","2","l","414","5","145"
"incongruent","1","1","4","a","669","5","145"
"incongruent","1","2","6","l","516","4","145"
"congruent","1","3","5","a","589","2","145"
"congruent","1","3","3","l","367","6","145"
"congruent","1","2","2","l","408","4","145"
"congruent","1","4","2","l","421","6","145"
"incongruent","1","4","6","l","664","2","145"
"congruent","1","2","3","l","322","5","145"
"incongruent","1","2","4","a","533","6","145"
"incongruent","1","2","5","l","412","3","145"
"congruent","1","1","3","l","394","4","145"
"congruent","1","1","4","l","530","5","145"
"congruent","1","2","4","a","789","2","145"
"incongruent","1","1","2","a","823","3","145"
"congruent","1","3","5","a","562","2","145"
"incongruent","1","1","2","a","937","3","145"
"congruent","1","2","6","a","420","4","145"
"incongruent","1","2","6","l","474","4","145"
"congruent","1","2","4","l","322","6","145"
"incongruent","0","2","3","l","349","5","145"
"congruent","1","2","6","a","741","4","145"
"congruent","1","3","2","l","421","5","145"
"incongruent","1","1","5","l","486","4","145"
"incongruent","1","1","3","a","591","4","145"
"incongruent","1","3","5","l","484","2","145"
"incongruent","1","1","3","a","494","4","145"
"incongruent","1","2","2","a","784","4","145"
"incongruent","1","1","4","l","470","3","145"
"congruent","1","3","7","a","310","4","145"
"incongruent","1","3","3","a","667","6","145"
"incongruent","1","3","4","a","616","7","145"
"incongruent","1","3","2","a","673","5","145"
"congruent","1","4","4","l","413","8","145"
"incongruent","1","3","2","a","609","5","145"
"congruent","1","3","4","l","397","7","145"
"incongruent","1","1","3","l","850","2","145"
"congruent","1","3","7","a","534","4","145"
"incongruent","1","3","4","a","709","7","145"
"congruent","1","3","6","a","529","3","145"
"congruent","1","4","6","a","457","2","145"
"incongruent","1","3","7","l","454","4","145"
"incongruent","1","4","8","l","393","4","145"
"congruent","1","1","4","a","501","3","145"
"incongruent","1","1","3","l","381","2","145"
"incongruent","1","4","3","a","325","7","145"
"congruent","1","4","3","l","382","7","145"
"incongruent","1","1","4","l","818","3","145"
"incongruent","1","4","4","a","633","8","145"
"incongruent","1","3","7","l","380","4","145"
"congruent","1","3","3","l","426","6","145"
"incongruent","1","3","4","a","589","7","145"
"incongruent","1","2","4","l","379","2","145"
"incongruent","1","2","3","a","852","5","145"
"incongruent","1","1","3","l","516","2","145"
"congruent","1","1","4","l","473","5","145"
"incongruent","1","3","2","a","506","5","145"
"incongruent","1","2","2","a","600","4","145"
"incongruent","1","3","4","a","647","7","145"
"incongruent","1","2","6","l","302","4","145"
"incongruent","0","3","5","a","377","2","145"
"incongruent","1","3","6","l","422","3","145"
"congruent","1","1","3","a","425","2","145"
"congruent","1","1","4","a","520","3","145"
"incongruent","1","1","3","l","494","2","145"
"congruent","1","4","7","a","590","3","145"
"incongruent","1","4","3","a","768","7","145"
"incongruent","1","4","4","a","390","8","145"
"congruent","1","4","7","a","561","3","145"
"congruent","1","4","3","l","365","7","145"
"congruent","1","3","2","l","424","5","145"
"congruent","1","1","4","a","374","3","145"
"congruent","1","1","2","l","484","3","145"
"incongruent","1","1","4","a","584","5","145"
"incongruent","1","1","4","a","512","5","145"
"incongruent","1","4","8","l","422","4","145"
"incongruent","0","1","2","l","592","3","145"
"incongruent","1","3","2","a","542","5","145"
"congruent","1","2","5","a","768","3","145"
"congruent","1","4","3","l","499","7","145"
"congruent","1","3","6","a","422","3","145"
"congruent","1","1","3","l","450","4","145"
"incongruent","1","2","2","a","444","4","145"
"incongruent","1","1","5","l","498","4","145"
"incongruent","1","4","7","l","520","3","145"
"incongruent","1","2","4","a","753","6","145"
"incongruent","1","3","7","l","657","4","145"
"congruent","1","3","7","a","812","4","145"
"congruent","1","4","4","l","524","8","145"
"congruent","1","2","6","a","645","4","145"
"congruent","1","4","8","a","625","4","145"
"congruent","1","2","4","l","389","6","145"
"incongruent","1","1","2","a","406","3","145"
"congruent","1","4","6","a","512","2","145"
"congruent","1","3","2","l","533","5","145"
"congruent","1","1","3","l","482","4","145"
"incongruent","1","2","4","a","357","6","145"
"incongruent","0","3","3","l","308","6","145"
"incongruent","1","4","8","l","432","4","145"
"congruent","1","3","4","l","515","7","145"
"congruent","1","1","5","a","452","4","145"
"congruent","1","4","8","a","863","4","145"
"congruent","1","2","2","l","547","4","145"
"congruent","1","1","4","l","642","5","145"
"incongruent","1","3","6","l","561","3","145"
"congruent","1","2","2","l","484","4","145"
"incongruent","1","2","5","l","463","3","145"
"incongruent","1","2","3","a","676","5","145"
"congruent","0","4","6","l","428","2","145"
"incongruent","1","4","7","l","1533","3","145"
"congruent","1","2","6","a","474","4","145"
"congruent","1","3","4","l","510","7","145"
"congruent","1","4","4","l","417","8","145"
"congruent","1","1","3","a","391","2","145"
"incongruent","1","4","2","a","755","6","145"
"congruent","1","3","5","a","473","2","145"
"incongruent","1","2","6","l","454","4","145"
"incongruent","1","4","6","l","603","2","145"
"incongruent","1","1","4","l","443","3","145"
"congruent","1","1","2","l","359","3","145"
"congruent","1","2","4","a","627","2","145"
"incongruent","1","2","4","l","454","2","145"
"congruent","1","2","3","l","417","5","145"
"congruent","1","1","5","a","788","4","145"
"incongruent","1","1","5","l","530","4","145"
"congruent","1","3","6","a","397","3","145"
"incongruent","1","4","2","a","614","6","145"
"incongruent","1","4","3","a","364","7","145"
"congruent","1","2","5","a","915","3","145"
"incongruent","1","3","3","a","871","6","145"
"incongruent","1","4","6","l","459","2","145"
"congruent","1","3","3","l","441","6","145"
"congruent","1","4","2","l","397","6","145"
"incongruent","0","1","3","l","282","4","145"
"congruent","1","2","4","l","478","6","145"
"congruent","1","2","3","l","443","5","145"
"congruent","1","2","4","a","468","2","145"
"incongruent","1","2","5","l","593","3","145"
"congruent","1","4","2","l","561","6","145"
"incongruent","1","1","3","a","607","4","145"
"congruent","1","3","7","a","689","4","145"
"congruent","1","3","5","a","415","2","145"
"incongruent","1","3","5","l","603","2","145"
