"congruity","correct","distance","leftStimulus","response","response_time","rightStimulus","subject_nr"
"congruent","1","2","4","a","1592","2","115"
"congruent","1","2","2","l","1146","4","115"
"incongruent","1","1","3","l","723","2","115"
"congruent","1","4","2","l","595","6","115"
"congruent","1","4","4","l","508","8","115"
"congruent","1","2","4","a","446","2","115"
"congruent","1","2","4","l","452","6","115"
"congruent","1","4","2","l","657","6","115"
"congruent","1","2","4","l","704","6","115"
"incongruent","1","2","6","l","617","4","115"
"incongruent","1","4","8","l","514","4","115"
"congruent","1","1","3","l","497","4","115"
"incongruent","1","4","2","a","607","6","115"
"incongruent","1","2","6","l","418","4","115"
"congruent","1","4","8","a","383","4","115"
"incongruent","1","2","5","l","383","3","115"
"congruent","1","1","3","a","407","2","115"
"congruent","1","2","3","l","455","5","115"
"incongruent","1","1","4","l","721","3","115"
"incongruent","1","3","3","a","920","6","115"
"incongruent","1","1","3","a","825","4","115"
"congruent","1","3","7","a","642","4","115"
"incongruent","1","2","2","a","1520","4","115"
"incongruent","1","2","5","l","786","3","115"
"incongruent","1","1","2","a","862","3","115"
"incongruent","1","3","6","l","588","3","115"
"congruent","1","4","8","a","554","4","115"
"congruent","1","1","3","l","501","4","115"
"congruent","1","2","2","l","634","4","115"
"congruent","1","3","5","a","515","2","115"
"incongruent","1","1","4","l","485","3","115"
"congruent","1","1","4","a","604","3","115"
"incongruent","1","4","2","a","1256","6","115"
"congruent","1","2","5","a","559","3","115"
"congruent","1","1","3","a","1543","2","115"
"congruent","1","3","7","a","537","4","115"
"incongruent","1","4","4","a","586","8","115"
"incongruent","1","4","7","l","678","3","115"
"congruent","1","1","2","l","594","3","115"
"congruent","1","4","7","a","551","3","115"
"incongruent","1","3","3","a","945","6","115"
"incongruent","1","4","7","l","1067","3","115"
"congruent","1","4","4","l","554","8","115"
"incongruent","1","1","2","a","679","3","115"
"incongruent","1","2","4","l","563","2","115"
"incongruent","1","3","4","a","892","7","115"
"incongruent","0","4","3","l","470","7","115"
"congruent","1","3","2","l","1112","5","115"
"congruent","1","3","5","a","1098","2","115"
"incongruent","1","1","4","a","802","5","115"
"incongruent","1","2","4","l","837","2","115"
"incongruent","1","3","7","l","792","4","115"
"incongruent","1","1","5","l","792","4","115"
"congruent","1","1","4","l","683","5","115"
"incongruent","1","1","5","l","665","4","115"
"incongruent","1","4","8","l","833","4","115"
"incongruent","1","3","2","a","687","5","115"
"incongruent","1","2","2","a","600","4","115"
"incongruent","1","2","3","a","562","5","115"
"incongruent","1","4","6","l","820","2","115"
"incongruent","1","1","4","a","926","5","115"
"incongruent","1","1","3","l","625","2","115"
"congruent","1","1","5","a","629","4","115"
"incongruent","1","3","5","l","742","2","115"
"congruent","1","2","5","a","503","3","115"
"congruent","1","4","6","a","553","2","115"
"congruent","1","3","4","l","541","7","115"
"congruent","1","4","7","a","351","3","115"
"congruent","1","3","4","l","383","7","115"
"congruent","1","3","6","a","348","3","115"
"incongruent","0","3","5","a","2","2","115"
"congruent","1","1","5","a","905","4","115"
"incongruent","1","4","6","l","870","2","115"
"incongruent","1","1","3","a","767","4","115"
"congruent","1","2","6","a","1192","4","115"
"incongruent","1","2","3","a","945","5","115"
"incongruent","1","3","7","l","676","4","115"
"incongruent","1","3","4","a","550","7","115"
"congruent","1","2","3","l","509","5","115"
"congruent","1","3","2","l","545","5","115"
"incongruent","1","2","4","a","501","6","115"
"congruent","1","1","2","l","564","3","115"
"congruent","1","4","6","a","494","2","115"
"incongruent","1","2","4","a","721","6","115"
"congruent","1","2","6","a","783","4","115"
"incongruent","1","3","6","l","533","3","115"
"congruent","1","4","3","l","682","7","115"
"congruent","1","1","4","l","609","5","115"
"incongruent","1","4","4","a","616","8","115"
"congruent","1","4","3","l","529","7","115"
"incongruent","1","4","3","a","1315","7","115"
"congruent","1","3","6","a","588","3","115"
"congruent","1","3","3","l","452","6","115"
"congruent","1","1","4","a","420","3","115"
"congruent","1","3","3","l","438","6","115"
"incongruent","1","3","2","a","590","5","115"
"congruent","1","1","4","l","715","5","115"
"congruent","1","1","5","a","480","4","115"
"incongruent","1","1","4","l","1011","3","115"
"congruent","1","1","3","l","561","4","115"
"incongruent","1","1","5","l","678","4","115"
"congruent","1","4","2","l","474","6","115"
"incongruent","1","3","6","l","648","3","115"
"incongruent","1","2","2","a","679","4","115"
"incongruent","1","4","7","l","1744","3","115"
"congruent","1","3","4","l","568","7","115"
"incongruent","1","4","7","l","962","3","115"
"congruent","1","1","4","l","498","5","115"
"congruent","1","2","4","l","434","6","115"
"congruent","1","3","3","l","1122","6","115"
"congruent","1","1","2","l","1040","3","115"
"congruent","1","2","3","l","730","5","115"
"incongruent","1","1","3","a","647","4","115"
"incongruent","1","4","3","a","623","7","115"
"incongruent","1","4","4","a","529","8","115"
"congruent","1","1","3","a","456","2","115"
"congruent","1","3","7","a","625","4","115"
"incongruent","1","1","3","l","1659","2","115"
"incongruent","1","2","2","a","683","4","115"
"incongruent","1","4","6","l","838","2","115"
"congruent","1","4","4","l","674","8","115"
"congruent","1","4","7","a","510","3","115"
"incongruent","1","3","5","l","600","2","115"
"incongruent","1","1","4","a","863","5","115"
"congruent","1","4","8","a","1336","4","115"
"congruent","1","2","4","l","812","6","115"
"congruent","1","2","6","a","486","4","115"
"congruent","1","4","7","a","514","3","115"
"incongruent","1","3","4","a","576","7","115"
"incongruent","1","1","2","a","536","3","115"
"congruent","1","3","7","a","467","4","115"
"congruent","1","1","2","l","530","3","115"
"congruent","1","4","4","l","520","8","115"
"congruent","1","4","6","a","484","2","115"
"congruent","1","4","3","l","396","7","115"
"incongruent","1","2","5","l","683","3","115"
"incongruent","1","3","4","a","804","7","115"
"incongruent","1","4","4","a","591","8","115"
"incongruent","1","4","2","a","625","6","115"
"congruent","1","2","6","a","577","4","115"
"incongruent","1","1","3","a","958","4","115"
"congruent","1","2","3","l","803","5","115"
"congruent","1","1","3","a","947","2","115"
"congruent","1","2","4","a","600","2","115"
"congruent","1","3","2","l","462","5","115"
"incongruent","1","1","4","l","774","3","115"
"incongruent","1","2","3","a","618","5","115"
"congruent","1","2","5","a","560","3","115"
"congruent","1","2","2","l","462","4","115"
"congruent","1","1","4","a","422","3","115"
"congruent","1","3","3","l","437","6","115"
"incongruent","1","3","5","l","561","2","115"
"congruent","1","2","5","a","461","3","115"
"congruent","1","4","6","a","488","2","115"
"incongruent","1","2","5","l","483","3","115"
"incongruent","1","2","6","l","546","4","115"
"congruent","1","3","4","l","458","7","115"
"incongruent","1","4","8","l","570","4","115"
"incongruent","1","2","4","l","455","2","115"
"incongruent","1","3","6","l","497","3","115"
"incongruent","1","4","6","l","473","2","115"
"congruent","1","4","3","l","472","7","115"
"incongruent","1","4","3","a","650","7","115"
"congruent","1","2","4","a","617","2","115"
"incongruent","1","2","6","l","396","4","115"
"congruent","1","4","8","a","501","4","115"
"incongruent","1","2","3","a","1420","5","115"
"incongruent","1","2","4","a","1970","6","115"
"incongruent","1","1","4","a","486","5","115"
"incongruent","1","3","3","a","982","6","115"
"congruent","1","3","5","a","760","2","115"
"congruent","1","3","5","a","480","2","115"
"congruent","1","4","2","l","468","6","115"
"incongruent","1","3","2","a","1258","5","115"
"congruent","1","2","2","l","455","4","115"
"congruent","1","3","2","l","418","5","115"
"incongruent","1","3","7","l","895","4","115"
"incongruent","1","1","3","l","477","2","115"
"incongruent","1","1","5","l","448","4","115"
"incongruent","1","3","3","a","667","6","115"
"incongruent","1","3","7","l","389","4","115"
"incongruent","1","4","8","l","474","4","115"
"incongruent","1","1","2","a","510","3","115"
"congruent","1","1","5","a","551","4","115"
"incongruent","1","4","2","a","1015","6","115"
"incongruent","1","3","2","a","593","5","115"
"congruent","1","3","6","a","495","3","115"
"congruent","1","1","3","l","412","4","115"
"incongruent","1","2","4","l","1418","2","115"
"congruent","1","1","4","a","415","3","115"
"incongruent","1","2","4","a","496","6","115"
"congruent","1","3","6","a","400","3","115"
"congruent","1","4","8","a","847","4","115"
"incongruent","1","4","2","a","593","6","115"
"incongruent","1","4","4","a","452","8","115"
"incongruent","1","3","5","l","548","2","115"
"incongruent","1","4","3","a","643","7","115"
"congruent","1","3","7","a","609","4","115"
"incongruent","1","3","7","l","498","4","115"
"congruent","1","1","4","a","411","3","115"
"incongruent","1","1","4","a","494","5","115"
"incongruent","1","1","2","a","513","3","115"
"congruent","1","1","3","l","412","4","115"
"incongruent","1","3","2","a","477","5","115"
"incongruent","1","3","4","a","519","7","115"
"congruent","1","4","2","l","381","6","115"
"incongruent","1","2","3","a","363","5","115"
"incongruent","1","3","3","a","457","6","115"
